background_condition,correct_spkr,correct_word,cutoff_channel,cutoff_channel_freq,fn_eval,index,popt,snr,srt,tag_expt,tag_model
4.0,"[0.013297872340425532, 0.03723404255319149, 0.07712765957446809, 0.2047872340425532, 0.4148936170212766, 0.601063829787234, 0.7659574468085106, 0.8723404255319149, 0.9308510638297872, 0.9468085106382979, 0.9680851063829787, 0.976063829787234, 0.9707446808510638, 0.976063829787234, 0.9654255319148937]","[0.0, 0.0, 0.0026595744680851063, 0.015957446808510637, 0.09042553191489362, 0.16489361702127658, 0.32978723404255317, 0.4920212765957447, 0.6170212765957447, 0.7180851063829787, 0.7686170212765957, 0.8111702127659575, 0.8430851063829787, 0.8404255319148937, 0.8430851063829787]",32.0,8000.0,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0008/EVAL_hopkins_moore_2009.json,1745,[ 0.83187907 -4.13045946  6.24259686],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-4.130459458616661,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
3.0,"[0.02925531914893617, 0.031914893617021274, 0.03723404255319149, 0.03723404255319149, 0.07712765957446809, 0.23670212765957446, 0.4175531914893617, 0.5851063829787234, 0.6808510638297872, 0.7553191489361702, 0.800531914893617, 0.7952127659574468, 0.8404255319148937, 0.848404255319149, 0.848404255319149]","[0.0, 0.0, 0.0, 0.0026595744680851063, 0.010638297872340425, 0.10904255319148937, 0.27393617021276595, 0.43351063829787234, 0.6303191489361702, 0.6914893617021277, 0.7606382978723404, 0.7792553191489362, 0.7792553191489362, 0.7872340425531915, 0.7925531914893617]",0.0,80.0,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0009/EVAL_hopkins_moore_2009.json,1746,[ 0.77822702 -3.86386509  4.82893363],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.8638650859436385,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
3.0,"[0.026595744680851064, 0.034574468085106384, 0.026595744680851064, 0.034574468085106384, 0.05851063829787234, 0.18351063829787234, 0.3829787234042553, 0.5718085106382979, 0.6835106382978723, 0.7526595744680851, 0.7792553191489362, 0.8138297872340425, 0.8271276595744681, 0.8457446808510638, 0.8962765957446809]","[0.0, 0.0, 0.0, 0.0, 0.005319148936170213, 0.08244680851063829, 0.2632978723404255, 0.4175531914893617, 0.6117021276595744, 0.723404255319149, 0.7526595744680851, 0.7898936170212766, 0.7952127659574468, 0.8058510638297872, 0.8031914893617021]",4.0,242.87576293945312,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0009/EVAL_hopkins_moore_2009.json,1747,[ 0.79186845 -3.48514826  4.74378263],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.4851482569109864,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
3.0,"[0.02925531914893617, 0.023936170212765957, 0.023936170212765957, 0.031914893617021274, 0.05319148936170213, 0.18351063829787234, 0.38563829787234044, 0.5877659574468085, 0.7473404255319149, 0.8164893617021277, 0.8430851063829787, 0.8670212765957447, 0.8829787234042553, 0.8882978723404256, 0.9175531914893617]","[0.0, 0.0, 0.0, 0.0, 0.007978723404255319, 0.0425531914893617, 0.2074468085106383, 0.4441489361702128, 0.6223404255319149, 0.7101063829787234, 0.773936170212766, 0.776595744680851, 0.7872340425531915, 0.7872340425531915, 0.800531914893617]",8.0,491.6507873535156,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0009/EVAL_hopkins_moore_2009.json,1748,[ 0.77798141 -3.47296284  4.00698856],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.472962838063787,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
3.0,"[0.018617021276595744, 0.034574468085106384, 0.02127659574468085, 0.026595744680851064, 0.034574468085106384, 0.14095744680851063, 0.3723404255319149, 0.5638297872340425, 0.7127659574468085, 0.800531914893617, 0.8351063829787234, 0.8723404255319149, 0.8962765957446809, 0.9069148936170213, 0.9202127659574468]","[0.0, 0.0, 0.0, 0.0, 0.005319148936170213, 0.047872340425531915, 0.2127659574468085, 0.425531914893617, 0.6037234042553191, 0.7287234042553191, 0.75, 0.7712765957446809, 0.7819148936170213, 0.800531914893617, 0.8031914893617021]",12.0,871.6275024414062,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0009/EVAL_hopkins_moore_2009.json,1749,[ 0.77829678 -3.34372199  4.16648253],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.3437219912334726,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
3.0,"[0.018617021276595744, 0.023936170212765957, 0.02127659574468085, 0.026595744680851064, 0.05319148936170213, 0.15159574468085107, 0.38563829787234044, 0.6117021276595744, 0.726063829787234, 0.8297872340425532, 0.8643617021276596, 0.8962765957446809, 0.9069148936170213, 0.9202127659574468, 0.9441489361702128]","[0.0, 0.0, 0.0, 0.0026595744680851063, 0.005319148936170213, 0.061170212765957445, 0.23670212765957446, 0.44148936170212766, 0.6037234042553191, 0.7154255319148937, 0.7686170212765957, 0.776595744680851, 0.7872340425531915, 0.7898936170212766, 0.7925531914893617]",16.0,1452.0006103515625,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0009/EVAL_hopkins_moore_2009.json,1750,[ 0.78118934 -3.51847766  4.40079472],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.5184776578724075,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
3.0,"[0.023936170212765957, 0.015957446808510637, 0.026595744680851064, 0.03723404255319149, 0.06382978723404255, 0.22340425531914893, 0.43882978723404253, 0.6462765957446809, 0.776595744680851, 0.8803191489361702, 0.9228723404255319, 0.9335106382978723, 0.9361702127659575, 0.9414893617021277, 0.9601063829787234]","[0.0, 0.0, 0.0, 0.0, 0.007978723404255319, 0.07180851063829788, 0.2632978723404255, 0.47606382978723405, 0.6356382978723404, 0.7340425531914894, 0.776595744680851, 0.7898936170212766, 0.7952127659574468, 0.7898936170212766, 0.8111702127659575]",20.0,2338.45751953125,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0009/EVAL_hopkins_moore_2009.json,1751,[ 0.78644946 -3.96666977  4.24430792],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.9666697666573487,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
3.0,"[0.02925531914893617, 0.02925531914893617, 0.031914893617021274, 0.034574468085106384, 0.09042553191489362, 0.26595744680851063, 0.5452127659574468, 0.726063829787234, 0.8351063829787234, 0.9122340425531915, 0.9361702127659575, 0.9574468085106383, 0.9547872340425532, 0.9574468085106383, 0.9680851063829787]","[0.0, 0.0, 0.0, 0.0, 0.007978723404255319, 0.09840425531914894, 0.2632978723404255, 0.5132978723404256, 0.6622340425531915, 0.7553191489361702, 0.7819148936170213, 0.8058510638297872, 0.800531914893617, 0.8085106382978723, 0.8085106382978723]",24.0,3692.423583984375,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0009/EVAL_hopkins_moore_2009.json,1752,[ 0.79756131 -4.2492641   4.12903286],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-4.2492641006540515,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
3.0,"[0.02127659574468085, 0.026595744680851064, 0.023936170212765957, 0.031914893617021274, 0.0851063829787234, 0.2845744680851064, 0.6090425531914894, 0.7632978723404256, 0.8909574468085106, 0.9361702127659575, 0.949468085106383, 0.9547872340425532, 0.9601063829787234, 0.9574468085106383, 0.973404255319149]","[0.0, 0.0026595744680851063, 0.0, 0.0, 0.018617021276595744, 0.1196808510638298, 0.31382978723404253, 0.5053191489361702, 0.6622340425531915, 0.7553191489361702, 0.776595744680851, 0.7872340425531915, 0.8111702127659575, 0.8218085106382979, 0.8218085106382979]",28.0,5760.4599609375,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0009/EVAL_hopkins_moore_2009.json,1753,[ 0.79993905 -4.49358352  4.5382362 ],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-4.493583518679831,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
3.0,"[0.023936170212765957, 0.023936170212765957, 0.02925531914893617, 0.02925531914893617, 0.11702127659574468, 0.35638297872340424, 0.6063829787234043, 0.8058510638297872, 0.8829787234042553, 0.949468085106383, 0.9601063829787234, 0.9627659574468085, 0.9707446808510638, 0.9627659574468085, 0.9787234042553191]","[0.0, 0.0, 0.0, 0.0026595744680851063, 0.018617021276595744, 0.1196808510638298, 0.324468085106383, 0.5292553191489362, 0.6569148936170213, 0.7420212765957447, 0.773936170212766, 0.7925531914893617, 0.800531914893617, 0.8085106382978723, 0.8164893617021277]",32.0,8000.0,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0009/EVAL_hopkins_moore_2009.json,1754,[ 0.79086215 -4.72902434  4.4594024 ],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-4.729024335958987,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
4.0,"[0.007978723404255319, 0.010638297872340425, 0.015957446808510637, 0.023936170212765957, 0.0425531914893617, 0.08776595744680851, 0.25, 0.43882978723404253, 0.6063829787234043, 0.7446808510638298, 0.7845744680851063, 0.8537234042553191, 0.848404255319149, 0.8457446808510638, 0.848404255319149]","[0.0, 0.0, 0.0, 0.0, 0.0026595744680851063, 0.02127659574468085, 0.08244680851063829, 0.23138297872340424, 0.40425531914893614, 0.5691489361702128, 0.6276595744680851, 0.7154255319148937, 0.7420212765957447, 0.776595744680851, 0.7952127659574468]",0.0,80.0,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0009/EVAL_hopkins_moore_2009.json,1755,[ 0.75209151 -0.24877048  5.20686886],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-0.2487704751390902,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
4.0,"[0.010638297872340425, 0.010638297872340425, 0.013297872340425532, 0.031914893617021274, 0.05851063829787234, 0.11170212765957446, 0.26063829787234044, 0.4308510638297872, 0.5957446808510638, 0.7074468085106383, 0.7792553191489362, 0.8297872340425532, 0.8430851063829787, 0.851063829787234, 0.8962765957446809]","[0.0, 0.0, 0.0, 0.0, 0.010638297872340425, 0.023936170212765957, 0.10106382978723404, 0.26063829787234044, 0.42021276595744683, 0.5585106382978723, 0.6409574468085106, 0.7127659574468085, 0.75, 0.7792553191489362, 0.8031914893617021]",4.0,242.87576293945312,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0009/EVAL_hopkins_moore_2009.json,1756,[ 0.75912255 -0.43499432  5.53970801],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-0.43499432474113897,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
4.0,"[0.007978723404255319, 0.013297872340425532, 0.023936170212765957, 0.034574468085106384, 0.07180851063829788, 0.1622340425531915, 0.3058510638297872, 0.5, 0.6329787234042553, 0.7420212765957447, 0.8164893617021277, 0.8590425531914894, 0.9122340425531915, 0.9175531914893617, 0.9228723404255319]","[0.0, 0.0026595744680851063, 0.0026595744680851063, 0.0, 0.007978723404255319, 0.0425531914893617, 0.12234042553191489, 0.27925531914893614, 0.43351063829787234, 0.5664893617021277, 0.6622340425531915, 0.7047872340425532, 0.7446808510638298, 0.7792553191489362, 0.7925531914893617]",8.0,491.6507873535156,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_0009/EVAL_hopkins_moore_2009.json,1757,[ 0.75616482 -0.82894577  5.62201104],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-0.8289457666175934,hopkins_moore_2009,models/spkr_word_recognition/freq50mean_autocorr_block3concat/simplified_IHC0320/arch0_00??
