condition,correct_spkr_list,correct_spkr_mean,correct_spkr_sem,correct_word_list,correct_word_mean,correct_word_sem,f0_shift_in_semitones,tag_expt,tag_model
harmonic,"[0.9249329758713136, 0.9463806970509383, 0.9195710455764075, 0.9222520107238605, 0.9329758713136729, 0.9276139410187667, 0.9142091152815014, 0.900804289544236, 0.9061662198391421, 0.9302949061662198]",0.9225201072386058,0.004200178731009825,"[0.8364611260053619, 0.8310991957104558, 0.8364611260053619, 0.8498659517426274, 0.8310991957104558, 0.8552278820375335, 0.8310991957104558, 0.8123324396782842, 0.8230563002680965, 0.8150134048257373]",0.8321715817694371,0.004289544235924941,-2.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.9436997319034852, 0.9571045576407506, 0.9410187667560321, 0.9517426273458445, 0.9544235924932976, 0.9517426273458445, 0.9651474530831099, 0.9276139410187667, 0.9490616621983914, 0.9544235924932976]",0.9495978552278821,0.00324188688958303,"[0.8284182305630027, 0.8418230563002681, 0.8471849865951743, 0.8284182305630027, 0.8418230563002681, 0.8605898123324397, 0.8364611260053619, 0.8203753351206434, 0.8498659517426274, 0.8257372654155496]",0.8380697050938337,0.0039604146212976485,-1.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.9571045576407506, 0.9651474530831099, 0.9571045576407506, 0.9597855227882037, 0.9597855227882037, 0.9544235924932976, 0.9597855227882037, 0.9410187667560321, 0.9544235924932976, 0.9624664879356568]",0.9571045576407506,0.0020766666735696575,"[0.8203753351206434, 0.839142091152815, 0.8552278820375335, 0.8337801608579088, 0.8284182305630027, 0.8632707774798928, 0.8284182305630027, 0.8203753351206434, 0.8284182305630027, 0.8284182305630027]",0.8345844504021448,0.004504766098705476,0.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.9544235924932976, 0.9597855227882037, 0.9463806970509383, 0.9544235924932976, 0.9571045576407506, 0.9517426273458445, 0.9597855227882037, 0.9436997319034852, 0.9571045576407506, 0.9624664879356568]",0.9546916890080428,0.0018936210992329839,"[0.8096514745308311, 0.8337801608579088, 0.8498659517426274, 0.8337801608579088, 0.8310991957104558, 0.8552278820375335, 0.8310991957104558, 0.8310991957104558, 0.8257372654155496, 0.8284182305630027]",0.832975871313673,0.003957388708755056,1.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.9490616621983914, 0.9517426273458445, 0.9436997319034852, 0.9276139410187667, 0.938337801608579, 0.9329758713136729, 0.938337801608579, 0.9249329758713136, 0.9436997319034852, 0.9329758713136729]",0.938337801608579,0.0027975828136726517,"[0.8257372654155496, 0.8284182305630027, 0.8257372654155496, 0.8310991957104558, 0.8418230563002681, 0.8579088471849866, 0.8257372654155496, 0.8337801608579088, 0.8284182305630027, 0.8123324396782842]",0.8310991957104557,0.003791457271777735,2.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.9222520107238605, 0.9222520107238605, 0.9329758713136729, 0.9061662198391421, 0.9088471849865952, 0.9168900804289544, 0.8954423592493298, 0.8927613941018767, 0.9088471849865952, 0.8927613941018767]",0.9099195710455763,0.00434503870639614,"[0.8337801608579088, 0.8257372654155496, 0.8310991957104558, 0.8337801608579088, 0.8284182305630027, 0.8445040214477212, 0.806970509383378, 0.8284182305630027, 0.8123324396782842, 0.8230563002680965]",0.8268096514745308,0.0034193255531204583,3.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.8552278820375335, 0.8552278820375335, 0.8605898123324397, 0.8605898123324397, 0.8659517426273459, 0.8552278820375335, 0.8632707774798928, 0.8337801608579088, 0.8525469168900804, 0.871313672922252]",0.857372654155496,0.003192237908756346,"[0.8203753351206434, 0.8150134048257373, 0.8016085790884718, 0.806970509383378, 0.8016085790884718, 0.8230563002680965, 0.8150134048257373, 0.8150134048257373, 0.806970509383378, 0.8176943699731903]",0.8123324396782842,0.0023979281260051396,4.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.7935656836461126, 0.8150134048257373, 0.7721179624664879, 0.7935656836461126, 0.8042895442359249, 0.8096514745308311, 0.7855227882037533, 0.7801608579088471, 0.7989276139410187, 0.8257372654155496]",0.7978552278820376,0.005183199285075966,"[0.8096514745308311, 0.8016085790884718, 0.8042895442359249, 0.8123324396782842, 0.8016085790884718, 0.8042895442359249, 0.8096514745308311, 0.8096514745308311, 0.7855227882037533, 0.8042895442359249]",0.8042895442359249,0.0023979281260051457,5.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.7640750670241286, 0.7721179624664879, 0.710455764075067, 0.739946380697051, 0.7345844504021448, 0.7372654155495979, 0.7211796246648794, 0.7184986595174263, 0.707774798927614, 0.7479892761394102]",0.7353887399463808,0.00685323309027268,"[0.8176943699731903, 0.7828418230563002, 0.7882037533512064, 0.8042895442359249, 0.7989276139410187, 0.8203753351206434, 0.7935656836461126, 0.7935656836461126, 0.7855227882037533, 0.7989276139410187]",0.7983914209115281,0.004012501219060533,6.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.707774798927614, 0.7024128686327078, 0.6621983914209115, 0.6621983914209115, 0.6568364611260054, 0.6702412868632708, 0.6407506702412868, 0.6166219839142091, 0.6327077747989276, 0.6890080428954424]",0.6640750670241287,0.009356103174439849,"[0.7935656836461126, 0.7801608579088471, 0.7801608579088471, 0.7882037533512064, 0.7855227882037533, 0.8176943699731903, 0.7828418230563002, 0.774798927613941, 0.7774798927613941, 0.7935656836461126]",0.7873994638069706,0.003916819839287066,7.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.6434316353887399, 0.6407506702412868, 0.6273458445040214, 0.6273458445040214, 0.5898123324396782, 0.6085790884718498, 0.5951742627345844, 0.5415549597855228, 0.5871313672922251, 0.6219839142091153]",0.6083109919571046,0.00978501269782614,"[0.7908847184986595, 0.7667560321715817, 0.7694369973190348, 0.7882037533512064, 0.7855227882037533, 0.7855227882037533, 0.7667560321715817, 0.7506702412868632, 0.7721179624664879, 0.7506702412868632]",0.7726541554959785,0.0046573062451458124,8.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.5710455764075067, 0.5737265415549598, 0.5764075067024129, 0.5630026809651475, 0.5335120643431636, 0.5522788203753352, 0.5308310991957105, 0.48257372654155495, 0.5656836461126006, 0.5737265415549598]",0.5522788203753352,0.009321469033354998,"[0.7694369973190348, 0.7345844504021448, 0.7560321715817694, 0.7721179624664879, 0.7587131367292225, 0.7640750670241286, 0.7506702412868632, 0.7372654155495979, 0.7345844504021448, 0.7292225201072386]",0.7506702412868632,0.004991685449068423,9.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.5281501340482574, 0.5361930294906166, 0.5281501340482574, 0.517426273458445, 0.46380697050938335, 0.4959785522788204, 0.44235924932975873, 0.4289544235924933, 0.5040214477211796, 0.5040214477211796]",0.4949061662198392,0.011863754620393994,"[0.7560321715817694, 0.710455764075067, 0.7211796246648794, 0.7372654155495979, 0.7238605898123325, 0.7453083109919572, 0.7319034852546917, 0.7050938337801609, 0.7292225201072386, 0.707774798927614]",0.7268096514745308,0.005248274123333688,10.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.47989276139410186, 0.4906166219839142, 0.43967828418230565, 0.45576407506702415, 0.3941018766756032, 0.4316353887399464, 0.40214477211796246, 0.353887399463807, 0.4289544235924933, 0.45576407506702415]",0.43324396782841823,0.013055930200357231,"[0.7453083109919572, 0.67828418230563, 0.7024128686327078, 0.7184986595174263, 0.7024128686327078, 0.7024128686327078, 0.6970509383378016, 0.6970509383378016, 0.7238605898123325, 0.6943699731903485]",0.7061662198391421,0.005889993584730686,11.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.43699731903485256, 0.4477211796246649, 0.3967828418230563, 0.4316353887399464, 0.38873994638069703, 0.3914209115281501, 0.3726541554959786, 0.3726541554959786, 0.3753351206434316, 0.4101876675603217]",0.4024128686327078,0.008823684045038162,"[0.7211796246648794, 0.6809651474530831, 0.6836461126005362, 0.6836461126005362, 0.6621983914209115, 0.6916890080428955, 0.675603217158177, 0.675603217158177, 0.6890080428954424, 0.6863270777479893]",0.6849865951742627,0.004816626623132042,12.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
inharmonic,"[0.8123324396782842, 0.8096514745308311, 0.7855227882037533, 0.7560321715817694, 0.8016085790884718, 0.8337801608579088, 0.707774798927614, 0.7050938337801609, 0.7506702412868632, 0.8257372654155496]",0.7788203753351206,0.014777769128067211,"[0.7908847184986595, 0.8042895442359249, 0.8123324396782842, 0.8176943699731903, 0.8016085790884718, 0.8150134048257373, 0.7828418230563002, 0.8042895442359249, 0.7801608579088471, 0.8096514745308311]",0.8018766756032172,0.004161977130364622,0.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC1000/arch0_00??
harmonic,"[0.7184986595174263, 0.6541554959785523, 0.6621983914209115, 0.6219839142091153, 0.6434316353887399, 0.5522788203753352, 0.6541554959785523, 0.6005361930294906, 0.5737265415549598, 0.514745308310992]",0.6195710455764075,0.019018062887827716,"[0.774798927613941, 0.7613941018766756, 0.7721179624664879, 0.7801608579088471, 0.7935656836461126, 0.7506702412868632, 0.7828418230563002, 0.710455764075067, 0.7694369973190348, 0.7426273458445041]",0.7638069705093834,0.007608673764515916,-12.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.6943699731903485, 0.6621983914209115, 0.6353887399463807, 0.6085790884718498, 0.6273458445040214, 0.5308310991957105, 0.6327077747989276, 0.5951742627345844, 0.546916890080429, 0.49865951742627346]",0.6032171581769437,0.019353358201704852,"[0.7935656836461126, 0.7962466487935657, 0.7989276139410187, 0.8042895442359249, 0.8016085790884718, 0.7694369973190348, 0.7801608579088471, 0.7238605898123325, 0.7801608579088471, 0.7587131367292225]",0.7806970509383377,0.00787025517651616,-11.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.707774798927614, 0.6246648793565683, 0.6085790884718498, 0.6219839142091153, 0.613941018766756, 0.5442359249329759, 0.6300268096514745, 0.5817694369973191, 0.5656836461126006, 0.4959785522788204]",0.5994638069705094,0.018047407415713083,"[0.8016085790884718, 0.7962466487935657, 0.7989276139410187, 0.8123324396782842, 0.806970509383378, 0.774798927613941, 0.7855227882037533, 0.7533512064343163, 0.7882037533512064, 0.7533512064343163]",0.7871313672922252,0.006581573776415349,-10.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.7024128686327078, 0.6193029490616622, 0.6434316353887399, 0.6058981233243967, 0.6032171581769437, 0.5630026809651475, 0.6112600536193029, 0.5603217158176944, 0.5549597855227882, 0.4932975871313673]",0.5957104557640751,0.017979131426194277,"[0.8096514745308311, 0.7774798927613941, 0.8123324396782842, 0.8123324396782842, 0.8230563002680965, 0.7935656836461126, 0.7882037533512064, 0.7613941018766756, 0.7882037533512064, 0.7587131367292225]",0.7924932975871314,0.006981957099061524,-9.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.7158176943699732, 0.6219839142091153, 0.6353887399463807, 0.6085790884718498, 0.6032171581769437, 0.5924932975871313, 0.6085790884718498, 0.5603217158176944, 0.5335120643431636, 0.5201072386058981]",0.6,0.017556626188398265,"[0.8096514745308311, 0.7882037533512064, 0.8203753351206434, 0.8123324396782842, 0.8203753351206434, 0.8123324396782842, 0.7962466487935657, 0.7640750670241286, 0.7613941018766756, 0.7613941018766756]",0.7946380697050939,0.007720683133674781,-8.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.7158176943699732, 0.6541554959785523, 0.6675603217158177, 0.6353887399463807, 0.6300268096514745, 0.6193029490616622, 0.6514745308310992, 0.5924932975871313, 0.5415549597855228, 0.5495978552278821]",0.6257372654155496,0.016824465557803356,"[0.8123324396782842, 0.8176943699731903, 0.8150134048257373, 0.806970509383378, 0.8257372654155496, 0.7989276139410187, 0.8150134048257373, 0.7721179624664879, 0.8042895442359249, 0.7962466487935657]",0.8064343163538874,0.004742269584064914,-7.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.7345844504021448, 0.6648793565683646, 0.6943699731903485, 0.6621983914209115, 0.6487935656836461, 0.6434316353887399, 0.6729222520107239, 0.6327077747989276, 0.6487935656836461, 0.613941018766756]",0.6616621983914209,0.01070000325082808,"[0.8176943699731903, 0.8257372654155496, 0.8310991957104558, 0.8203753351206434, 0.8284182305630027, 0.8150134048257373, 0.8123324396782842, 0.774798927613941, 0.7908847184986595, 0.806970509383378]",0.8123324396782842,0.005566545666629995,-6.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.7882037533512064, 0.7050938337801609, 0.7667560321715817, 0.7533512064343163, 0.7238605898123325, 0.7158176943699732, 0.7238605898123325, 0.6836461126005362, 0.7158176943699732, 0.7024128686327078]",0.7278820375335121,0.010136191541956344,"[0.8150134048257373, 0.8203753351206434, 0.8203753351206434, 0.8203753351206434, 0.8310991957104558, 0.8257372654155496, 0.8176943699731903, 0.7935656836461126, 0.8042895442359249, 0.8096514745308311]",0.8158176943699733,0.003439120894529738,-5.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.8337801608579088, 0.774798927613941, 0.8123324396782842, 0.7882037533512064, 0.7935656836461126, 0.7855227882037533, 0.806970509383378, 0.7640750670241286, 0.7882037533512064, 0.7667560321715817]",0.7914209115281501,0.006803526831340216,"[0.839142091152815, 0.8150134048257373, 0.8230563002680965, 0.8257372654155496, 0.8284182305630027, 0.8230563002680965, 0.8310991957104558, 0.7855227882037533, 0.7908847184986595, 0.8096514745308311]",0.8171581769436997,0.0054768734391580165,-4.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.8873994638069705, 0.8659517426273459, 0.8873994638069705, 0.868632707774799, 0.8632707774798928, 0.8525469168900804, 0.8793565683646113, 0.8230563002680965, 0.8498659517426274, 0.871313672922252]",0.8648793565683647,0.0061552012002583055,"[0.8284182305630027, 0.8230563002680965, 0.8418230563002681, 0.8257372654155496, 0.8418230563002681, 0.8176943699731903, 0.8364611260053619, 0.7989276139410187, 0.8096514745308311, 0.8203753351206434]",0.8243967828418232,0.004345957610648017,-3.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.9276139410187667, 0.935656836461126, 0.9142091152815014, 0.9142091152815014, 0.9222520107238605, 0.9195710455764075, 0.8954423592493298, 0.900804289544236, 0.8873994638069705, 0.9168900804289544]",0.9134048257372654,0.004695729993000772,"[0.8257372654155496, 0.8364611260053619, 0.8471849865951743, 0.8445040214477212, 0.8364611260053619, 0.8552278820375335, 0.8284182305630027, 0.8150134048257373, 0.8016085790884718, 0.8257372654155496]",0.8316353887399464,0.005020401038494434,-2.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.9517426273458445, 0.9571045576407506, 0.9571045576407506, 0.9517426273458445, 0.9410187667560321, 0.9544235924932976, 0.9517426273458445, 0.935656836461126, 0.9436997319034852, 0.9544235924932976]",0.9498659517426272,0.0022975800057519983,"[0.8418230563002681, 0.8337801608579088, 0.8525469168900804, 0.8445040214477212, 0.8445040214477212, 0.8471849865951743, 0.8310991957104558, 0.8284182305630027, 0.8257372654155496, 0.8310991957104558]",0.8380697050938337,0.0028874878322437013,-1.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.9544235924932976, 0.967828418230563, 0.9597855227882037, 0.9571045576407506, 0.9597855227882037, 0.9490616621983914, 0.9624664879356568, 0.9624664879356568, 0.9490616621983914, 0.9705093833780161]",0.9592493297587131,0.0022537122811293123,"[0.8310991957104558, 0.8364611260053619, 0.8418230563002681, 0.8552278820375335, 0.8552278820375335, 0.8605898123324397, 0.8364611260053619, 0.8016085790884718, 0.8203753351206434, 0.8203753351206434]",0.8359249329758713,0.0058437114295877895,0.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.9544235924932976, 0.9544235924932976, 0.9544235924932976, 0.9624664879356568, 0.9436997319034852, 0.9410187667560321, 0.9490616621983914, 0.9517426273458445, 0.9517426273458445, 0.9651474530831099]",0.9528150134048257,0.0023372112297805237,"[0.8445040214477212, 0.8337801608579088, 0.8337801608579088, 0.8284182305630027, 0.8364611260053619, 0.8418230563002681, 0.8042895442359249, 0.7962466487935657, 0.8123324396782842, 0.8337801608579088]",0.8265415549597854,0.005196279449546602,1.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.9436997319034852, 0.9410187667560321, 0.9329758713136729, 0.9463806970509383, 0.9088471849865952, 0.9142091152815014, 0.9329758713136729, 0.9195710455764075, 0.938337801608579, 0.935656836461126]",0.931367292225201,0.004059988093512252,"[0.8364611260053619, 0.8364611260053619, 0.8445040214477212, 0.8498659517426274, 0.839142091152815, 0.8552278820375335, 0.8471849865951743, 0.8150134048257373, 0.8230563002680965, 0.8310991957104558]",0.8378016085790885,0.0039004741452717084,2.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.9329758713136729, 0.9142091152815014, 0.9168900804289544, 0.9088471849865952, 0.8954423592493298, 0.900804289544236, 0.8981233243967829, 0.8927613941018767, 0.868632707774799, 0.903485254691689]",0.9032171581769438,0.00539829787686826,"[0.8150134048257373, 0.8203753351206434, 0.8364611260053619, 0.8498659517426274, 0.8525469168900804, 0.8337801608579088, 0.8230563002680965, 0.8123324396782842, 0.8230563002680965, 0.806970509383378]",0.8273458445040214,0.004881680172921421,3.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.8739946380697051, 0.8579088471849866, 0.8659517426273459, 0.8605898123324397, 0.8445040214477212, 0.8605898123324397, 0.8525469168900804, 0.8471849865951743, 0.7962466487935657, 0.8445040214477212]",0.850402144772118,0.0067327285797452625,"[0.8016085790884718, 0.8096514745308311, 0.8123324396782842, 0.8337801608579088, 0.8364611260053619, 0.8123324396782842, 0.8123324396782842, 0.7908847184986595, 0.806970509383378, 0.8042895442359249]",0.8120643431635388,0.00436795331898121,4.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.8016085790884718, 0.7801608579088471, 0.8337801608579088, 0.8123324396782842, 0.7774798927613941, 0.8150134048257373, 0.7801608579088471, 0.774798927613941, 0.7587131367292225, 0.7962466487935657]",0.793029490616622,0.007213739435428262,"[0.7882037533512064, 0.7962466487935657, 0.7962466487935657, 0.8257372654155496, 0.8150134048257373, 0.8096514745308311, 0.8016085790884718, 0.7828418230563002, 0.7908847184986595, 0.8096514745308311]",0.8016085790884718,0.004210623409969529,5.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.739946380697051, 0.7453083109919572, 0.7640750670241286, 0.7372654155495979, 0.707774798927614, 0.7667560321715817, 0.7238605898123325, 0.6890080428954424, 0.6943699731903485, 0.7131367292225201]",0.7281501340482575,0.008582811226840383,"[0.7721179624664879, 0.7882037533512064, 0.8150134048257373, 0.8203753351206434, 0.8150134048257373, 0.8257372654155496, 0.7962466487935657, 0.7828418230563002, 0.7828418230563002, 0.8016085790884718]",0.8,0.005821804280572769,6.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.6916890080428955, 0.6621983914209115, 0.7238605898123325, 0.6675603217158177, 0.613941018766756, 0.7211796246648794, 0.6729222520107239, 0.6193029490616622, 0.6246648793565683, 0.646112600536193]",0.664343163538874,0.012509893972902334,"[0.7613941018766756, 0.7721179624664879, 0.8042895442359249, 0.8176943699731903, 0.8203753351206434, 0.8096514745308311, 0.7667560321715817, 0.7721179624664879, 0.7935656836461126, 0.7882037533512064]",0.7906166219839141,0.006904316679792216,7.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.6112600536193029, 0.6380697050938338, 0.6729222520107239, 0.6219839142091153, 0.5764075067024129, 0.6353887399463807, 0.6193029490616622, 0.5227882037533512, 0.5254691689008043, 0.5710455764075067]",0.5994638069705094,0.015602920293996372,"[0.7613941018766756, 0.7828418230563002, 0.8123324396782842, 0.7962466487935657, 0.7935656836461126, 0.7908847184986595, 0.7667560321715817, 0.7560321715817694, 0.7587131367292225, 0.7613941018766756]",0.7780160857908847,0.006214598266564327,8.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.5603217158176944, 0.5603217158176944, 0.6219839142091153, 0.5924932975871313, 0.5201072386058981, 0.5924932975871313, 0.5871313672922251, 0.48525469168900803, 0.5013404825737265, 0.514745308310992]",0.5536193029490617,0.014510547570753483,"[0.7453083109919572, 0.7667560321715817, 0.7828418230563002, 0.7506702412868632, 0.774798927613941, 0.7613941018766756, 0.7345844504021448, 0.7292225201072386, 0.7479892761394102, 0.739946380697051]",0.7533512064343164,0.005566545666629997,9.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.5281501340482574, 0.5227882037533512, 0.5844504021447721, 0.5549597855227882, 0.4879356568364611, 0.5120643431635389, 0.5495978552278821, 0.4289544235924933, 0.4262734584450402, 0.43967828418230565]",0.503485254691689,0.017706100948783558,"[0.7238605898123325, 0.7265415549597856, 0.7506702412868632, 0.7587131367292225, 0.7640750670241286, 0.7238605898123325, 0.7211796246648794, 0.7131367292225201, 0.7238605898123325, 0.7211796246648794]",0.7327077747989276,0.005680863297698938,10.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.48257372654155495, 0.4745308310991957, 0.5335120643431636, 0.4959785522788204, 0.4289544235924933, 0.4584450402144772, 0.4932975871313673, 0.40214477211796246, 0.3726541554959786, 0.4101876675603217]",0.4552278820375335,0.015889980890718768,"[0.6809651474530831, 0.7050938337801609, 0.7184986595174263, 0.7292225201072386, 0.7640750670241286, 0.6916890080428955, 0.6943699731903485, 0.6916890080428955, 0.6943699731903485, 0.6809651474530831]",0.7050938337801609,0.00816117966529464,11.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.450402144772118, 0.42359249329758714, 0.47989276139410186, 0.4772117962466488, 0.4128686327077748, 0.4075067024128686, 0.4718498659517426, 0.3672922252010724, 0.34584450402144773, 0.353887399463807]",0.41903485254691686,0.016100926252501292,"[0.6621983914209115, 0.6836461126005362, 0.6943699731903485, 0.7050938337801609, 0.7050938337801609, 0.6836461126005362, 0.6729222520107239, 0.67828418230563, 0.6514745308310992, 0.6648793565683646]",0.6801608579088472,0.005680863297698962,12.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
inharmonic,"[0.8096514745308311, 0.8096514745308311, 0.7694369973190348, 0.806970509383378, 0.7640750670241286, 0.8337801608579088, 0.774798927613941, 0.7238605898123325, 0.7479892761394102, 0.7694369973190348]",0.7809651474530831,0.010566691577136706,"[0.7882037533512064, 0.7989276139410187, 0.7801608579088471, 0.8096514745308311, 0.7962466487935657, 0.7962466487935657, 0.7801608579088471, 0.7694369973190348, 0.7694369973190348, 0.7721179624664879]",0.7860589812332439,0.004410710519840242,0.0,pitch_altered,models/spkr_word_recognition/autocorr_block3concat/simplified_IHC3000/arch0_00??
harmonic,"[0.707774798927614, 0.67828418230563, 0.7372654155495979, 0.7158176943699732, 0.7319034852546917, 0.7721179624664879, 0.7211796246648794, 0.6568364611260054, 0.6273458445040214, 0.6434316353887399]",0.6991957104557641,0.014595879451813617,"[0.7935656836461126, 0.8176943699731903, 0.8096514745308311, 0.8203753351206434, 0.806970509383378, 0.8042895442359249, 0.8042895442359249, 0.7721179624664879, 0.7694369973190348, 0.806970509383378]",0.8005361930294906,0.005482703002744579,-12.0,pitch_altered,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??
harmonic,"[0.7184986595174263, 0.6595174262734584, 0.7131367292225201, 0.7265415549597856, 0.7345844504021448, 0.7560321715817694, 0.7292225201072386, 0.6353887399463807, 0.6514745308310992, 0.6434316353887399]",0.6967828418230563,0.014013297656248978,"[0.8176943699731903, 0.8257372654155496, 0.8176943699731903, 0.8176943699731903, 0.806970509383378, 0.8096514745308311, 0.8150134048257373, 0.7640750670241286, 0.7882037533512064, 0.8016085790884718]",0.8064343163538874,0.005761130102336459,-11.0,pitch_altered,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??
harmonic,"[0.7211796246648794, 0.6702412868632708, 0.7024128686327078, 0.7238605898123325, 0.7184986595174263, 0.7533512064343163, 0.7372654155495979, 0.6300268096514745, 0.6434316353887399, 0.646112600536193]",0.6946380697050938,0.01382395108184596,"[0.8123324396782842, 0.8203753351206434, 0.8284182305630027, 0.806970509383378, 0.8150134048257373, 0.8150134048257373, 0.8284182305630027, 0.7855227882037533, 0.7908847184986595, 0.8096514745308311]",0.811260053619303,0.004471848437246409,-10.0,pitch_altered,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??
harmonic,"[0.7265415549597856, 0.6863270777479893, 0.7158176943699732, 0.7211796246648794, 0.7238605898123325, 0.7560321715817694, 0.7479892761394102, 0.6541554959785523, 0.6514745308310992, 0.6487935656836461]",0.7032171581769437,0.012726664517434995,"[0.8203753351206434, 0.8284182305630027, 0.8203753351206434, 0.8230563002680965, 0.8096514745308311, 0.8203753351206434, 0.8203753351206434, 0.7882037533512064, 0.7962466487935657, 0.8150134048257373]",0.8142091152815013,0.00401747395763879,-9.0,pitch_altered,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??
harmonic,"[0.7372654155495979, 0.6943699731903485, 0.7587131367292225, 0.7345844504021448, 0.7372654155495979, 0.7828418230563002, 0.7560321715817694, 0.6568364611260054, 0.6916890080428955, 0.675603217158177]",0.7225201072386059,0.012871425076844826,"[0.8203753351206434, 0.8284182305630027, 0.8176943699731903, 0.8150134048257373, 0.8203753351206434, 0.8257372654155496, 0.8284182305630027, 0.7855227882037533, 0.8096514745308311, 0.8230563002680965]",0.8174262734584451,0.004005529013586235,-8.0,pitch_altered,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??
