background_condition,cutoff_channel,cutoff_channel_freq,srt_mean,srt_sem,tag_expt,tag_model,srt_list
3.0,4.0,242.87576293945312,-3.6128888283287885,0.05625689176351333,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-3.851278889981724, -3.5883511802844987, -3.711024530641055, -3.681271319490379, -3.554119809763884, -3.903962398051722, -3.376619246365076, -3.5160946377937563, -3.3715070683632478, -3.5746592025525437]"
3.0,8.0,491.6507873535156,-3.322057829208929,0.0878975572909299,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-3.4835409779590294, -3.466249991472424, -3.3744990611359738, -3.2904557751408015, -3.0478715935236402, -3.841312826748603, -3.342608026601187, -3.245643780212539, -2.7807613807454015, -3.3476348785496914]"
3.0,12.0,871.6275024414062,-2.9765150090291987,0.09200417742139705,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-2.930343164973472, -3.075468694795098, -3.020899393312647, -3.2242719397224806, -2.7875598116468305, -3.5938227268070957, -2.7459182593968143, -2.9031261692134565, -2.517034717406482, -2.9667052130176126]"
3.0,16.0,1452.0006103515625,-3.106031984295984,0.0964609649292528,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-3.069072247906656, -3.232391000666825, -3.2757626687796, -3.2227023739980614, -2.8474576945678827, -3.6628818066676927, -3.098522226674466, -2.9204749572607414, -2.511580815186146, -3.2194740512517703]"
3.0,20.0,2338.45751953125,-3.3729272834378086,0.07638724918585207,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-3.4610592744212916, -3.719549118753922, -3.4011701594963393, -3.3317664203069066, -3.1559369143234837, -3.7105726051775005, -3.3537714896818347, -3.360952135250965, -2.8909717920351645, -3.3435229249306806]"
3.0,24.0,3692.423583984375,-3.5488149262277404,0.08124884477228525,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-3.654388130631274, -3.5647573130342325, -3.500693651704696, -3.6354759864211137, -3.500545719255776, -4.129493741751912, -3.4115926571601825, -3.532902451912143, -3.09359852359548, -3.464701086810594]"
3.0,28.0,5760.4599609375,-3.749025632513566,0.08710199330769655,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-3.844071645881992, -4.004302613737903, -3.66024079581445, -3.8545810929711077, -3.6443840436079933, -4.294966113529894, -3.6569121408007943, -3.5457065593041692, -3.26984069517848, -3.7152506243088745]"
3.0,32.0,8000.0,-3.834625493296774,0.08077022464219233,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-3.91599365209243, -3.8561995351402127, -3.7057951453177664, -4.016156086561044, -3.726444508827134, -4.43136630166071, -3.6467115348348846, -3.864085863469412, -3.5263691296893054, -3.6571331753748386]"
4.0,0.0,80.0,-1.2947888751144365,0.2137229700176576,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-1.507579596037314, -0.27459205811739407, -1.4085911509617137, -0.9504270945299275, -1.743079297829449, -2.255040749078391, -1.9927876197429926, -0.761570746727294, -1.6811296268915275, -0.37309081122836235]"
4.0,4.0,242.87576293945312,-1.0941731034823623,0.23300766349581675,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-1.4364994948095366, -0.10970565299124338, -1.0203234260502474, -0.6686681788071464, -1.5592957273075285, -2.3091074227660973, -1.9158412916782763, -0.2846896632154186, -1.2873043978994634, -0.35029577929866657]"
4.0,8.0,491.6507873535156,-1.1204639383972481,0.22513339460701037,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-1.6831062682070568, -0.11703114213222601, -0.8793592035501175, -0.7534985285216322, -1.7149104258528436, -2.2098772797730364, -1.8459451683659318, -0.3466587666238273, -1.1496443283161588, -0.5046082726296509]"
4.0,12.0,871.6275024414062,-1.0723762404695036,0.26118338054635504,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-1.75465744247369, -0.1569934851447706, -0.9848918971755072, -0.4015323403597243, -2.056772108888623, -1.9895842622591422, -1.9800645372841352, 0.09074416939710236, -1.042489304571331, -0.4475211959352153]"
4.0,16.0,1452.0006103515625,-1.1386901105730343,0.24632222623693248,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-1.8377475327818535, -0.11648460136688149, -0.8914149934197408, -0.8252173391225021, -1.8487056403057471, -2.257710956007629, -1.9267162491506642, -0.23938862552326784, -1.0638090811643708, -0.37970608688768565]"
4.0,20.0,2338.45751953125,-1.247823962335353,0.2706598223304138,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-1.8147297153158413, 0.07420069675880066, -1.12394160494954, -0.8948202824746219, -2.1834206037910455, -2.418042384028931, -2.0014461710830442, -0.060561258648444735, -1.2078096073619988, -0.8476686924588642]"
4.0,24.0,3692.423583984375,-1.5080315212832769,0.2627289747301614,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-2.1288195333199122, -0.4587879076407573, -1.4668910227972876, -1.1147724282080531, -2.486301853539926, -2.705237327897339, -2.2086462562867015, -0.43572990737326267, -1.2567291515477652, -0.8183998242217643]"
4.0,28.0,5760.4599609375,-1.6674991102307044,0.2772593125819249,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-2.4497635512359066, -0.3865155912567048, -1.4554628543899022, -1.379652382650597, -2.658133868927958, -2.8419455223039716, -2.368092248706993, -0.6056773348513956, -1.607424485769734, -0.9223232622138796]"
4.0,32.0,8000.0,-1.822733557421035,0.23995961817693404,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0050/arch0_00??,"[-2.601291548983695, -0.562845953151219, -1.7945741039485434, -1.6051574778003628, -2.5883102133639415, -2.8358221019507512, -2.361739725014704, -0.9517112653276074, -1.563166368844772, -1.3627168158247558]"
3.0,0.0,80.0,-3.7329219907313926,0.07382395152437408,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-4.069036092865926, -3.4592545009916207, -3.4207411863138675, -3.5429024448659643, -3.8728986116932007, -3.6605590593210415, -3.9573175158270457, -3.9105984896546917, -3.5420769864701427, -3.893835019310428]"
3.0,4.0,242.87576293945312,-3.5085912753981603,0.052470318493198755,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-3.4918111296361753, -3.6557115006646455, -3.1364409983925112, -3.418131479371279, -3.586415912754921, -3.5888401615031604, -3.607169488797939, -3.5307064148805893, -3.3694471461669346, -3.7012385218134494]"
3.0,8.0,491.6507873535156,-3.1626712271088695,0.061310068736330256,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-3.1610396869861517, -3.2740495556283884, -2.8377496176268555, -3.0839625001653475, -3.0707139072691336, -3.2643239077368267, -3.492588817765493, -3.0591414181731498, -2.999084547178734, -3.3840583125586154]"
3.0,12.0,871.6275024414062,-2.8655437010844125,0.05249859493999696,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-2.712872462544393, -2.9279194989644854, -2.632754853802982, -2.868308855746072, -2.9797416000756716, -2.876316028040077, -3.1853553871708065, -2.8957051313201982, -2.6497560950974615, -2.9267070980819763]"
3.0,16.0,1452.0006103515625,-3.022101526180937,0.046210885570990366,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-3.005745126526576, -2.9847865838807306, -2.947024240990971, -2.820496787023092, -3.0282872012835247, -3.1284157994429695, -3.1062645862719314, -2.8487555662647863, -3.0196705767762286, -3.331568793348559]"
3.0,20.0,2338.45751953125,-3.31432405240963,0.05676441371146049,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-3.369506818005362, -3.5410278225078993, -3.183736697445553, -2.9189539364152646, -3.281211941590787, -3.351987346106942, -3.5195070322407527, -3.3592572483132868, -3.220999049666674, -3.3970526318037804]"
3.0,24.0,3692.423583984375,-3.4906926183912526,0.06308522255585453,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-3.713507612392097, -3.5603940245791095, -3.3876476009087946, -3.0479883064853923, -3.4899897208439303, -3.450179008949164, -3.65963303408204, -3.630318015022956, -3.3298662795781855, -3.637402581070854]"
3.0,28.0,5760.4599609375,-3.622599199677011,0.054223846676108425,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-3.7418080978844612, -3.642578858297985, -3.4916440870206706, -3.3529028746394745, -3.6666596882402898, -3.5380447193461144, -3.801889705160314, -3.6537043985251887, -3.4299160836623983, -3.906843483993216]"
3.0,32.0,8000.0,-3.707719668561024,0.05219110147504735,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-3.8793837857315854, -3.784816528417431, -3.7938372748464944, -3.3282731209106724, -3.6961171207911945, -3.5678674400050765, -3.776725013092721, -3.7795198094652234, -3.6186903057210302, -3.8519662866288082]"
4.0,0.0,80.0,-0.724269296146481,0.15175276163425094,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-0.040376666270334795, -0.8841483138094773, -0.40921296080802483, -1.0424701268074303, -0.6442386897281601, -1.259068737115618, -1.150215170193572, -0.07005572545133756, -0.4058077713716732, -1.3370987999091815]"
4.0,4.0,242.87576293945312,-0.8038403914985045,0.17207643979096893,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-0.01359277923116579, -0.6664824605489169, -0.5006754757414086, -1.4666960703925103, -0.8770358896125693, -1.0173148214622216, -1.3722696430512937, -0.55695027846624, -0.05758212560189895, -1.5098043708768198]"
4.0,8.0,491.6507873535156,-0.8429246096872319,0.2040403689939905,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[0.26069574268726703, -1.330456332976359, -0.17982853743703892, -1.536043236555035, -0.4596083490078736, -1.3624876297652342, -1.3569032633798623, -0.3765237171356787, -0.6015142971312372, -1.4865764761712679]"
4.0,12.0,871.6275024414062,-0.9252852033377266,0.1988128912636842,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-0.16550081147814352, -1.0848179573157213, -0.22883075311324977, -1.380267035685441, -0.6900190877890954, -1.505437555392786, -1.6744709677160563, -0.20865236459212763, -0.5708864177109254, -1.7439690825837193]"
4.0,16.0,1452.0006103515625,-0.8592233070811022,0.19116194149961396,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-0.09662921467970219, -1.1987478145234183, -0.16373796708284385, -1.4010671255314975, -0.6294838741393463, -1.3559988412794322, -1.457800683706937, -0.3253727529905327, -0.33289794872361606, -1.630496848153696]"
4.0,20.0,2338.45751953125,-1.2485041077705137,0.20220408852164073,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-0.30770663680288385, -1.414315877227869, -0.7074630189535065, -1.8445446831389587, -1.215935810231581, -1.4983372086661777, -1.9466070457541214, -0.550252844468363, -0.8091487191313591, -2.190729233330317]"
4.0,24.0,3692.423583984375,-1.6266547991663152,0.1946971425215861,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-0.8732808869919263, -1.7916458925222285, -1.32727597212095, -2.1702707318060606, -1.6186324819623514, -1.7389872640556032, -2.336432399821127, -0.9124850328232439, -0.9195043972901429, -2.578032932269519]"
4.0,28.0,5760.4599609375,-1.8669912274709162,0.20236918822743058,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-1.2558575606697493, -2.176303785705526, -1.482814144510081, -2.4579549807964645, -1.982100006135702, -1.9046393125357333, -2.5390567350617514, -1.1467668322437243, -0.9308935135013761, -2.793525403549052]"
4.0,32.0,8000.0,-1.9832248552784097,0.1937841380364367,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC0320/arch0_00??,"[-1.4805763461479513, -2.4072312928933846, -1.4259359962914098, -2.3785987999659053, -1.761356626395753, -2.0623944797537015, -2.634194783005954, -1.214999297047161, -1.4317023024442594, -3.0352586288386165]"
3.0,0.0,80.0,-3.4499835057573423,0.0741869546690184,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-3.6155098324335015, -3.605171233911891, -3.536879753467734, -3.7479255712769586, -3.657949959041243, -3.27894104709351, -3.435624085216497, -3.417686810700087, -2.97619048453227, -3.227956279899725]"
3.0,4.0,242.87576293945312,-3.318550134653987,0.089498441798598,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-3.611591231309555, -3.1770713618798236, -3.3463179004025867, -3.4268255507652965, -3.5646568366368636, -3.519734920084116, -3.3637122445375494, -3.4191663206586935, -2.652921663088447, -3.103503317176944]"
3.0,8.0,491.6507873535156,-3.0078373625272397,0.06895267861515869,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-3.082824357352198, -2.9363134948522185, -3.2883693873810085, -3.1130731215177563, -3.1031415012536536, -3.0134722761280033, -2.977078953857304, -3.2233228356690438, -2.523498964791169, -2.8172787324700437]"
3.0,12.0,871.6275024414062,-2.7631011115580653,0.061746290693219595,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-3.0662024977840816, -2.711488785474051, -2.8498616756123116, -2.844981805341403, -2.8619801831235616, -2.8339461476437773, -2.542911554229618, -2.871906275313872, -2.3742275464663836, -2.673504644591592]"
3.0,16.0,1452.0006103515625,-2.9624025985685085,0.08057556466376231,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-3.270626311128757, -2.8128978220278578, -2.9850064035298023, -3.174483831321628, -3.2165372245786616, -2.8740054524804766, -2.7240444524157112, -3.2699517596288503, -2.6365182587217317, -2.659954469851612]"
3.0,20.0,2338.45751953125,-3.1774332594018575,0.07228676854752553,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-3.4274473146567352, -3.149127515326029, -3.1304268301894553, -3.1846320318846884, -3.5330212764206914, -3.2735652287969788, -2.8505323524152835, -3.326640741430291, -2.815364898032293, -3.083574404866127]"
3.0,24.0,3692.423583984375,-3.4657213321893736,0.08289918408362973,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-3.872039765205848, -3.45135847827631, -3.532126036415256, -3.4608382973801253, -3.687040294019388, -3.6465933375516526, -3.1391539421596737, -3.574161081461638, -2.9962209239615745, -3.297681165462272]"
3.0,28.0,5760.4599609375,-3.6083485235965584,0.06820005306554763,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-3.955146972634768, -3.5433051513891156, -3.868258185839387, -3.5602088520589166, -3.550083078255385, -3.806237796888998, -3.3637568363278527, -3.6932681817188935, -3.407389599261504, -3.3358305815907596]"
3.0,32.0,8000.0,-3.826199651817027,0.0767388590965714,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-4.2740137479192315, -3.674733823915514, -4.064835912818643, -3.7935787607701132, -3.8808951503628957, -3.892803830931609, -3.6837755448054375, -3.9712448368075246, -3.555715737606272, -3.470399172233031]"
4.0,0.0,80.0,-0.1451026997201274,0.21960045654458543,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-0.3735215173202486, -0.7890201714970139, -0.32616443059950506, -0.43667031151423746, 0.20846420545734626, 1.4644836112544135, -1.0619536988865044, 0.2884880886642048, -0.2449352262603407, -0.18019754649938832]"
4.0,4.0,242.87576293945312,-0.4217755354231409,0.19641858104456114,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-0.37971880547355874, -0.8625532653407679, -0.6040672270923314, -0.6599387582904547, -0.22566249340219519, 0.8899045580413661, -1.3556304207948413, 0.16991421862286452, -0.8643121081048695, -0.32569105239662105]"
4.0,8.0,491.6507873535156,-0.7291194152953689,0.14920090806174294,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-0.9212442115992525, -0.7548569080166108, -0.9213211888168539, -0.9166332554688396, -0.6801829949008131, 0.3340085750721973, -1.304006844704926, -0.17453074767566926, -0.9985052256449058, -0.9539213511980161]"
4.0,12.0,871.6275024414062,-0.7772141076087673,0.16922313824904156,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-0.9100549098676979, -0.6291999059662844, -1.1855114980065078, -0.8754908816111369, -0.68336606091349, 0.31598649042974114, -1.5233502014645008, -0.13540268659683188, -0.9892251308297896, -1.1565262912611747]"
4.0,16.0,1452.0006103515625,-0.7986752122847467,0.1845484453462359,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-0.9424255763199009, -0.7471695969797165, -1.0070723537644717, -1.0880664327767704, -0.6518614618811147, 0.48231274564665566, -1.7337957622313602, -0.2695416274687935, -0.9665919195686686, -1.0625401375033263]"
4.0,20.0,2338.45751953125,-1.1688292699290492,0.16666746033399563,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-1.4986309967755216, -1.3013178614884808, -1.169870694648336, -1.330290375366059, -0.9608635884967469, 0.07163654302363906, -1.680027867009166, -0.7915678691986804, -1.2645502509379765, -1.7628097383931645]"
4.0,24.0,3692.423583984375,-1.7137806681481815,0.13371372889798158,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-1.741177978484731, -1.6161003070186601, -1.8267232643747842, -1.8546646726358624, -1.717777005010189, -0.9179095074101243, -2.376303248749273, -1.129816089230255, -1.8994884439465733, -2.0578461646213646]"
4.0,28.0,5760.4599609375,-1.92501527082052,0.13096134206151722,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-1.9563795554358316, -1.9154235475219077, -2.077244233488573, -2.1857772175062107, -1.7226322243964474, -1.1064902767352556, -2.499420852665678, -1.4142984240610121, -2.105197436256057, -2.2672889401382257]"
4.0,32.0,8000.0,-2.0754030980143146,0.1175580090784697,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC1000/arch0_00??,"[-2.270533187506611, -1.9762775341085184, -2.3693394160986303, -1.9775282735819775, -1.9653057507525817, -1.311120546277932, -2.5513005167223586, -1.6929085236443315, -2.3952354280621297, -2.2444818033880742]"
3.0,0.0,80.0,-2.5641402174384047,0.15987889571928668,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-2.7874915589483993, -2.2429121603056568, -2.14218509469573, -3.0237929254533102, -2.8151353940662567, -3.555845549681682, -2.227911407615007, -1.7932404930316226, -2.553436477809447, -2.4994511127769363]"
3.0,4.0,242.87576293945312,-2.519835081155272,0.14703093789873078,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-2.4776017193127444, -2.319052619404214, -2.147526904809878, -3.101784657523282, -2.4330808729624196, -3.423518257250821, -2.1480964145171275, -1.8634893577935143, -2.682140100009661, -2.6020599079690565]"
3.0,8.0,491.6507873535156,-2.4155268498127613,0.14065830060667037,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-2.0998971686627317, -2.3459483859850847, -2.37441271648234, -2.8779477842442702, -2.579731126098169, -3.258532832535909, -1.9974572974266482, -1.6819405001335415, -2.4237728039683026, -2.515627882590619]"
3.0,12.0,871.6275024414062,-2.5488183945072214,0.11383387902132319,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-2.3699852591194195, -2.4487052205945834, -2.1843946389075533, -2.7753034319684673, -2.408407879612965, -3.3385944025284666, -2.5827561813025333, -2.1679288520980156, -2.3378303577282664, -2.8742777212119406]"
3.0,16.0,1452.0006103515625,-2.7191715652594826,0.13149978911797558,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-2.454583439631846, -2.5190826592354747, -2.4585489936735523, -3.152377976820792, -3.006181057053329, -3.5024360974065094, -2.223326292717212, -2.2730196114391132, -2.6660735389993304, -2.936085985617667]"
3.0,20.0,2338.45751953125,-2.9590951333361017,0.10392883657206907,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-2.628358228286533, -2.9201059563872453, -2.780751017600131, -3.210306917720091, -3.162963946119073, -3.618907070899864, -2.727722717161212, -2.5249833334239193, -2.8626186362766264, -3.1542335094863208]"
3.0,24.0,3692.423583984375,-3.283278841486573,0.09014278745938209,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-3.2096253351417325, -3.3354096237661106, -3.1122456406100993, -3.6623459971764865, -3.499434472687798, -3.7103233042598607, -2.821959564115212, -2.9592720932614323, -3.226755710147451, -3.2954166736995503]"
3.0,28.0,5760.4599609375,-3.4184871456218007,0.09911201915056088,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-3.3281075086250933, -3.6276638805457044, -3.612122095791228, -3.8375070143188843, -3.3399153678422704, -3.756941328236666, -2.890617947128025, -3.0366270608606496, -3.1898358615828335, -3.5655333912866523]"
3.0,32.0,8000.0,-3.6071974204000385,0.1005540013239404,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-3.3689909105877365, -3.891791471553519, -3.8378101086932306, -3.896262075116117, -3.564566631068191, -3.957482218633779, -3.070371755111547, -3.1656740983450145, -3.5536641010725534, -3.765360833818696]"
4.0,0.0,80.0,1.3802262195442068,0.18548691727196343,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[2.129528909544496, 1.4374827708911062, 1.7005899766807462, 0.6654764836463269, 1.1562419870285277, 0.9994781034082243, 0.4052854570153169, 2.197107689270066, 1.4074759392214011, 1.703594878735856]"
4.0,4.0,242.87576293945312,0.6955387564670378,0.17494936236413353,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[1.6855877699249506, 0.8942590441478054, 1.0275913726577182, 0.20887501826843213, 0.8470915253831546, 0.38397003016524517, -0.03587193666729407, 1.0828015596513145, -0.039800529519571734, 0.9008837106586226]"
4.0,8.0,491.6507873535156,0.0065387992608848785,0.18244401281583134,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[0.9690954836973991, 0.142930012890026, 0.4718733147690407, -0.3612561199143599, -0.05348646995959179, -0.44699677440368546, -0.9263963759282485, 0.6873888894399083, -0.3860283806069378, -0.03173558737470181]"
4.0,12.0,871.6275024414062,-0.5715171921634805,0.16885141536067824,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[0.1390985646823382, -0.5515955001330195, -0.2550526922281256, -0.9914687306914328, -0.30099600265392, -0.7990786717326152, -1.503821235589849, 0.23093073107094164, -0.849616922077147, -0.8335714622819751]"
4.0,16.0,1452.0006103515625,-0.7122123468871996,0.17263182136175312,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-0.26361619450911494, -0.7614344040832791, -0.49296129686588014, -1.2691087420842682, -0.6133516268490604, -0.8450886287849797, -1.312166222160282, 0.518921404406256, -1.0505084876818276, -1.03280927025956]"
4.0,20.0,2338.45751953125,-1.089336774233263,0.17636831476607126,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-0.4911110833567275, -1.2407312980907028, -0.9581760965744978, -1.992560475788792, -0.9762054387430038, -1.0029648411878735, -1.5464808366850453, 0.015264313528652297, -1.3608456048691289, -1.33955638056551]"
4.0,24.0,3692.423583984375,-1.9626178222398782,0.17431851505286486,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-1.7009707455635603, -2.2628688776007895, -1.7343336995147334, -2.818579189336096, -1.9393551662854893, -1.4823272321263299, -2.242285875208894, -0.8462567848954358, -2.2339465856154868, -2.3652540662519654]"
4.0,28.0,5760.4599609375,-2.260827639434297,0.17646407128255095,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-2.0028641512786494, -2.5129512990637934, -2.040112893944356, -2.9303940240956234, -2.3158319084805097, -1.7877299546746142, -2.860221095369135, -1.0837787636784455, -2.69702879606973, -2.3773635076881137]"
4.0,32.0,8000.0,-2.4507738899157063,0.14595167342721588,hopkins_moore_2009,models/spkr_word_recognition/autocorr_block3input/simplified_IHC3000/arch0_00??,"[-2.2230490041056044, -2.5134378270406503, -2.3648049098513737, -3.1462100005355147, -2.719287100932387, -1.962230661692423, -2.842786078604504, -1.5708918939387229, -2.802757609394208, -2.3622838130616786]"
3.0,0.0,80.0,-4.021058519992675,0.0800646138390626,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[-3.892387314425429, -4.161600529883831, -3.7687701864719094, -3.848095352561499, -4.083062796332809, -4.3515695670337795, -3.6237679216107477, -4.33881671845131, -3.8840078569878953, -4.258506956167537]"
3.0,4.0,242.87576293945312,-3.648688682701826,0.056151807181474264,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[-3.602500833502607, -3.7209267595874214, -3.322622100978963, -3.7347290677456977, -3.757178056331836, -3.9569996585028635, -3.478916437513411, -3.508659414343973, -3.7315013264724803, -3.6728531720390074]"
3.0,8.0,491.6507873535156,-3.2774889539818526,0.04762263237678646,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[-3.3564433763171184, -3.218514154488521, -3.245390522916537, -3.0911735642215508, -3.355337071454849, -3.587689972784414, -3.1606708079633563, -3.3957538645600382, -3.2543681911583335, -3.1095480139538045]"
3.0,12.0,871.6275024414062,-3.1013112623458197,0.0407011313347861,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[-3.1420454479842257, -2.973485885205956, -3.17606273350387, -2.9567277507056366, -3.1417650312909045, -3.3316588130668334, -2.9726144988327436, -3.0684634095827534, -3.0003903199284694, -3.249898733356804]"
3.0,16.0,1452.0006103515625,-3.3286767118696168,0.03314925959342928,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[-3.13740838098129, -3.3395318126410265, -3.335051609429333, -3.2757223580777444, -3.3459544258546234, -3.505649364546512, -3.219557815740908, -3.4040183413678164, -3.4249398185110866, -3.2989331915458293]"
