f,itd_threshold_list,itd_threshold_mean,itd_threshold_sem,log_itd_threshold_list,log_itd_threshold_mean,log_itd_threshold_sem,tag_model
1350.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
1400.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
1450.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
1500.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
1550.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
1600.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
1650.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
1700.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
1750.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
1800.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
1850.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
1900.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
1950.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2000.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2050.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2100.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2150.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2200.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2250.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2300.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2350.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2400.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2450.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2500.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2550.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2600.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2650.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2700.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2750.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2800.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2850.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2900.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
2950.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
3000.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
3050.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
3100.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
3150.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
3200.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/IHC0050/arch??
250.0,"[72.67802284254543, 191.69184054697968, 55.01457432573639, 27.74393420313512, 320.0, 133.68464795814637, 55.53908568948583, 146.52206926847603, 50.36991376758281, 276.028570408668]",132.92726590107557,32.09039275182735,"[4.286039039560607, 5.255889085488879, 4.007598137870082, 3.3230172290243534, 5.768320995793772, 4.895483652968655, 4.017087019544479, 4.98717606058236, 3.9193940477763998, 5.620504376333176]",4.608050964494277,0.25725840420020923,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
300.0,"[37.37225430997882, 105.16945836787495, 63.98675853090921, 28.815115658453017, 158.81937914845042, 193.9676112958396, 62.28096072599822, 317.609133449541, 79.38190648455098, 53.31392958362098]",110.07165075552173,28.474082724871344,"[3.620928565734133, 4.655572938455681, 4.158676163998794, 3.3609000987085462, 5.067767576307242, 5.267691193041976, 4.131655772762012, 5.760821486672146, 4.374270464256622, 3.976197640059946]",4.43744818999971,0.238027255454645,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
350.0,"[37.78798540989725, 96.85654294049971, 111.49631204655111, 29.917471911417298, 102.54674851632826, 92.44137985250215, 61.121945991980255, 216.3074017975216, 70.68634689234342, 55.05608313055094]",87.4218218489592,16.77419173233218,"[3.6319912058026866, 4.573230945036252, 4.713991514537471, 3.3984426545971167, 4.630318777690314, 4.526574712301503, 4.1128709832254415, 5.3767005524267875, 4.258252440991291, 4.008352358981167]",4.323072614559003,0.1807795223482928,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
400.0,"[76.13162970394312, 88.20255310201395, 69.55703445440496, 26.989684316848866, 111.20762839498371, 67.0516957450243, 99.5827749042379, 113.50856712688751, 65.31013635281398, 37.83255326154355]",75.5374257362702,9.094576545721589,"[4.332463811944943, 4.479635909328649, 4.242147055661876, 3.295454730660987, 4.7113989801378775, 4.205463900161414, 4.600989206905699, 4.731878315367051, 4.179147251690889, 3.633169929403165]",4.241174909126255,0.1462776854698886,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
450.0,"[44.89490655660679, 105.85087302454465, 82.12646203159466, 26.735428613438938, 54.11835348077585, 45.13498729293245, 75.35797545191234, 79.51064203497145, 72.40825234044948, 34.05511792598907]",62.019299875321565,7.877534357543015,"[3.804324348594212, 4.662031245298818, 4.408260279161924, 3.2859896001943447, 3.9911733793507933, 3.8096577172154036, 4.322249764884842, 4.375890874776671, 4.282320275499041, 3.5279803274971253]",4.046987781247317,0.13803934160454837,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
500.0,"[45.67936021842551, 90.75049377886087, 91.41759772530283, 28.68340814227345, 36.236008056288235, 29.565291954050625, 46.89258569196166, 67.69340300490494, 63.79018221244514, 31.9682463847126]",53.267657716922585,7.591925430041352,"[3.821646559523437, 4.508113914219534, 4.515437995215342, 3.356318842083892, 3.5900533221353155, 3.386601104213064, 3.8478595753636373, 4.214988730634086, 4.155599294691941, 3.4647431096659407]",3.886136244774619,0.1400291373763462,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
550.0,"[33.869517829505014, 148.0085423012217, 98.09976894129825, 40.250640682911936, 41.28630530539862, 34.29983550032625, 41.55316689214699, 71.43559929441322, 95.89049360016342, 35.931376478504596]",64.062524682589,12.226601104761093,"[3.5225154308117563, 4.997269990349979, 4.585985011230096, 3.6951259213257632, 3.720530854310331, 3.535140558251538, 3.726973737221186, 4.268796334648673, 4.563206848718964, 3.581610910397312]",4.01971555972656,0.1695819058138528,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
600.0,"[35.72374089011923, 320.0, 123.97836650868315, 50.63304835606785, 37.94583197036502, 28.825373305818548, 33.001181577833755, 56.381117890097755, 152.45148707284582, 34.18928454382475]",87.31294321156558,29.12121905397559,"[3.5758154786915184, 5.768320995793772, 4.820107086744834, 3.9246044926636876, 3.6361596683070396, 3.3612560168368666, 3.496543366214384, 4.03213431326694, 5.026846427882234, 3.531912277542373]",4.117370012394365,0.2563805576785188,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
650.0,"[37.914739979103935, 320.0, 320.0, 85.82730013070889, 35.94853944611407, 25.40953649563899, 34.26349582125473, 81.67410681152481, 320.0, 35.57090733901628]",129.66086260233618,42.0227899014461,"[3.63533995413397, 5.768320995793772, 5.768320995793772, 4.452337139225928, 3.5820884559735657, 3.2351245561440183, 3.5340805256722025, 4.4027370215415065, 5.768320995793772, 3.5715280941820122]",4.371819873425452,0.32759246071785103,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
700.0,"[39.38694922930679, 211.19125803858944, 320.0, 95.65173609339841, 32.70340076030983, 24.784100778663237, 34.0300455191758, 181.5557902537114, 320.0, 31.320005827460534]",129.06232865006154,38.05211965242841,"[3.6734345235976664, 5.3527641591127, 5.768320995793772, 4.560713846201402, 3.487479071281942, 3.210202349945427, 3.527243826130956, 5.201562990789994, 5.768320995793772, 3.4442570571845432]",4.399429981583218,0.32951228865968013,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
750.0,"[50.248945386268765, 223.63866043979533, 320.0, 88.32224017506405, 31.25319349298269, 24.11432454653428, 35.14183485505773, 320.0, 320.0, 36.077543531111644]",144.87967424268146,42.391511916982445,"[3.9169895593810127, 5.410031626334547, 5.768320995793772, 4.480991946508114, 3.4421215627366326, 3.182806043447308, 3.559392296963715, 5.768320995793772, 5.768320995793772, 3.585670608927372]",4.488296663168002,0.34266622241666145,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
800.0,"[184.4968050222191, 320.0, 320.0, 264.87810837291596, 21.01553188892882, 25.684141317507805, 30.145510442588616, 320.0, 320.0, 34.078074165645546]",184.02981712098057,44.5098169068454,"[5.2176321463779, 5.768320995793772, 5.768320995793772, 5.579269751764215, 3.045261778102471, 3.2458737320778472, 3.406036004708562, 5.768320995793772, 5.768320995793772, 3.528654191140393]",4.709601158734648,0.387361604306326,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
850.0,"[320.0, 320.0, 320.0, 320.0, 29.1932875666049, 51.15761719741385, 41.392948890192706, 320.0, 320.0, 51.19302506722129]",209.29368787214327,45.23579875845647,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 3.3739388049922754, 3.9349114001258494, 3.723110549663727, 5.768320995793772, 5.768320995793772, 3.9356032936095935]",4.957749002315408,0.33443031494465675,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
900.0,"[320.0, 320.0, 320.0, 320.0, 29.433999670616096, 314.3766640961589, 27.24147115128539, 320.0, 320.0, 51.31892048985185]",234.23710554079122,43.30826973817297,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 3.3821504575513286, 5.750591834187617, 3.3047404868452093, 5.768320995793772, 5.768320995793772, 3.9380595046441234]",5.098546825799091,0.3436282846798823,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
950.0,"[320.0, 320.0, 320.0, 320.0, 25.859441060147468, 320.0, 22.30568721153633, 320.0, 320.0, 320.0]",260.81651282716837,39.456547230350225,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 3.252675759040034, 5.768320995793772, 3.104841677858423, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.250408540324863,0.3454507509355273,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1000.0,"[320.0, 320.0, 320.0, 320.0, 35.545806829437794, 320.0, 25.698584444039696, 320.0, 320.0, 320.0]",262.1244391273477,38.59068767164154,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 3.5708221979404815, 5.768320995793772, 3.24643591038576, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.296382607467642,0.31555325183294913,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1050.0,"[320.0, 320.0, 320.0, 320.0, 39.04659931313964, 320.0, 28.617680635942712, 320.0, 320.0, 320.0]",262.7664279949082,38.16363186637083,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 3.6647557870425675, 5.768320995793772, 3.3540247308703397, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.316534848426309,0.3020799344684262,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1100.0,"[320.0, 320.0, 320.0, 320.0, 43.076848199425214, 320.0, 91.9217880266023, 320.0, 320.0, 320.0]",269.49986362260273,33.86303540880021,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 3.7629856880385186, 5.768320995793772, 4.520938085337848, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.443049173972654,0.224086199711903,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1150.0,"[320.0, 320.0, 320.0, 320.0, 118.81667552115766, 320.0, 200.0426177777047, 320.0, 320.0, 320.0]",287.8859293298862,22.24893711517084,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 4.777581763417823, 5.768320995793772, 5.298530432736348, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.622268016250435,0.10482539298873424,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1200.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1250.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1300.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1350.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1400.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1450.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1500.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1550.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1600.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1650.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
1700.0,"[320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0, 320.0]",320.0,0.0,"[5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772, 5.768320995793772]",5.768320995793772,0.0,models/sound_localization/simplified_IHC3000_delayed_integration/arch??
