bandwidth,rms_error_list,rms_error_mean,rms_error_sem,tag_model
0.125,"[30.537821771674523, 25.350871122442058, 20.851685610347975, 24.440403706431148, 27.752282594215366, 23.11740501039021, 24.355660496036606, 26.507690537986473, 28.862987926964042, 54.31406832504833]",28.609087710153677,2.992772599350794,models/sound_localization/simplified_IHC3000/arch??
0.1666666716337204,"[29.614946311702898, 24.75064836715585, 20.108489534307427, 24.23533270560467, 26.553362895894768, 21.799247858749787, 23.823109380190918, 24.432846006226207, 26.39120109990251, 53.86946183988586]",27.55786459996209,3.037159741255182,models/sound_localization/simplified_IHC3000/arch??
0.20000000298023224,"[30.238839054887464, 24.605170481311735, 19.91309949584774, 24.084311367652887, 26.99232456802462, 22.137368024746372, 24.032448035074548, 23.83275057562597, 26.46874750709966, 53.556571084287185]",27.586163019455817,3.01759947665465,models/sound_localization/simplified_IHC3000/arch??
0.25,"[29.39464313518783, 22.758623749140785, 18.865574730442482, 23.331724526261862, 25.955783607949552, 20.68075660351172, 23.523038352503136, 22.578591470523417, 23.201428971214387, 51.720402163943]",26.20105673106782,2.972380957081313,models/sound_localization/simplified_IHC3000/arch??
0.3333333432674408,"[27.091603034057524, 20.15704110990267, 15.81537625623008, 21.370182139717123, 23.460528476494225, 17.782216037581122, 21.48873578798357, 20.631035835353483, 20.069922815043455, 48.70799183366594]",23.65746333260292,2.9431571068739446,models/sound_localization/simplified_IHC3000/arch??
0.5,"[22.514259745589946, 16.515349126093483, 11.745806228776464, 15.763168383211463, 20.877161106238937, 14.158688797641839, 17.813852287849848, 20.248456731316587, 17.66836639792064, 39.74252720283989]",19.70476360074791,2.446335812720254,models/sound_localization/simplified_IHC3000/arch??
1.0,"[12.837866287308449, 7.840182935905799, 3.2920871552615125, 3.7223454777674596, 7.836734933275109, 6.447291490817487, 5.6608343064468025, 10.677078252031311, 11.38870943973472, 19.90902733358336]",8.9612157612132,1.5742306511856414,models/sound_localization/simplified_IHC3000/arch??
1.5,"[12.222044770756584, 5.621708246040842, 2.0599134067341867, 2.476920494310452, 5.7186276940104, 3.160852889805375, 2.9193359728750856, 4.577658239204293, 3.3220529851337464, 13.739205427016723]",5.581832012588769,1.2985669330531913,models/sound_localization/simplified_IHC3000/arch??
2.0,"[6.8108286858052285, 6.41788042808443, 1.1778740965771288, 1.2804841426740277, 5.687032824095738, 2.2521261225943965, 4.442830037120342, 4.270156230658808, 1.4425952589278395, 9.39906071596212]",4.318086854250006,0.8816378294335512,models/sound_localization/simplified_IHC3000/arch??
0.0,"[20.23087462983962, 21.95942203739015, 19.043099528166092, 20.994422253678852, 21.084770986841843, 20.32483946059843, 24.169819614142348, 22.275506687799453, 20.26646811187706, 24.611028070820257]",21.49602513811541,0.5636825347903509,models/sound_localization/simplified_IHC1000/arch??
0.05000000074505806,"[20.319741432702628, 22.330240474290456, 19.515528582537954, 20.8838486667361, 21.720791716528034, 20.02520933745785, 22.252239486446353, 24.210227903411713, 23.104541108185202, 22.758623749140785]",21.71209924574371,0.47426972900042114,models/sound_localization/simplified_IHC1000/arch??
0.10000000149011612,"[19.46051673804454, 22.406763779338217, 18.20701775402813, 19.83444996478111, 22.51886096362556, 18.589447747783353, 20.770517913966767, 23.68125422780225, 22.295113188142196, 22.799557447894024]",21.056349972540612,0.6123879379512732,models/sound_localization/simplified_IHC1000/arch??
0.125,"[19.106859293773848, 22.872935342259225, 18.009006755629926, 19.46583979485393, 22.106213712092007, 18.660069619328816, 19.254109190526595, 24.102446513329884, 22.653878215400518, 22.54045412302228]",20.877181256021704,0.688971184048674,models/sound_localization/simplified_IHC1000/arch??
0.1666666716337204,"[18.3411121908241, 22.494443758403985, 16.581494080629344, 17.582239195709263, 20.924144422647725, 17.778415904463255, 16.89021252913294, 23.069811794122124, 20.319519750301257, 22.394296249369045]",19.637568987560304,0.7881842342466656,models/sound_localization/simplified_IHC1000/arch??
0.20000000298023224,"[18.233470856078377, 21.560307206689956, 16.862987883538324, 16.666306302410433, 20.549215806698566, 17.27285012241325, 15.02820171700017, 22.807261369379077, 20.84650034362067, 22.103972167589824]",19.193107377541864,0.8529720991640858,models/sound_localization/simplified_IHC1000/arch??
0.25,"[17.59504434736058, 21.76491929026413, 15.782588193642072, 16.60646785968572, 20.412193847248698, 16.84775494975063, 13.238627620008854, 21.783537878924133, 18.64098941812066, 21.195571524548527]",18.386769492955402,0.9095558459333338,models/sound_localization/simplified_IHC1000/arch??
0.3333333432674408,"[16.60999373545613, 21.488106913796262, 14.356779482778062, 15.22770116868869, 18.322929070695267, 15.960536918873963, 10.986478175589424, 19.798307325955243, 17.61039823871471, 20.379065393346828]",17.074029642389455,0.9943301760776142,models/sound_localization/simplified_IHC1000/arch??
0.5,"[14.616416785232953, 19.81218116519538, 12.486028227619098, 12.946181043211299, 16.633570743399495, 13.652706559374828, 8.695551311596788, 18.46130601609268, 15.695296822371418, 17.763714407452895]",15.076295308154684,1.0441171756092102,models/sound_localization/simplified_IHC1000/arch??
1.0,"[8.242386604433023, 12.310912174106294, 6.955456733987956, 5.251340455214895, 9.08171115360302, 5.812381937190965, 6.076835354683219, 12.141062779073561, 10.707831603908312, 9.71578079190738]",8.629569958810862,0.819243027020744,models/sound_localization/simplified_IHC1000/arch??
1.5,"[3.2632267234515977, 5.972911825540009, 3.331531044294665, 4.298543646105909, 4.754324726352166, 2.496844855859938, 4.065898613041345, 4.8713170426209915, 5.436778325309811, 7.53370803500884]",4.602508483758527,0.46528929930890117,models/sound_localization/simplified_IHC1000/arch??
2.0,"[1.7216166716095556, 3.4628010325444616, 1.7450057435564632, 5.056438229383166, 2.0729923534102332, 1.6521893746570726, 4.695215122339449, 4.513243774644725, 4.437757732649867, 6.195755594549174]",3.5553015629344165,0.523751404729498,models/sound_localization/simplified_IHC1000/arch??
0.0,"[20.322623083869093, 19.670941663935306, 19.470930052699515, 19.88729505248274, 20.723186300625937, 20.463106771424975, 23.043632721622018, 20.397844789880917, 20.702743866541063, 23.196380581290523]",20.78786848843721,0.4105248618390245,models/sound_localization/simplified_IHC0320/arch??
0.05000000074505806,"[21.59600396803509, 19.190603932114257, 19.882311392448976, 22.72653725263696, 20.294232083423502, 20.146088078454955, 21.195784044504258, 21.063610224168023, 20.85708555906165, 22.209485839642063]",20.916174237448974,0.3422467935433581,models/sound_localization/simplified_IHC0320/arch??
0.10000000149011612,"[21.405143778544918, 19.376543821085598, 19.767340431827133, 23.383600937254997, 19.94022599201455, 19.71737241051086, 20.614872615977355, 21.122124517769137, 20.29378815888837, 22.261144592283628]",20.788215725615654,0.4023947968066001,models/sound_localization/simplified_IHC0320/arch??
0.125,"[21.718302988140778, 19.293606278849044, 19.58626104241495, 23.429595513920976, 19.96054667145726, 19.479719183280324, 20.079795770828902, 21.218935959261557, 21.21766219896031, 22.45375628199369]",20.84381818891078,0.44136924899808233,models/sound_localization/simplified_IHC0320/arch??
0.1666666716337204,"[20.911223763311398, 18.394329325945847, 19.35910056729844, 22.036210985434735, 19.97408230592745, 19.16171107107012, 19.436660818766782, 21.13470311302422, 20.120582442808107, 22.194066247007928]",20.272267064059502,0.3994564340519113,models/sound_localization/simplified_IHC0320/arch??
0.20000000298023224,"[20.865074918421726, 18.197366406822283, 19.94022599201455, 22.116196013919893, 19.727421807503664, 19.380495442676477, 18.523177592090082, 20.597165903182972, 19.881178568215248, 22.349194314034825]",20.15774969588817,0.43152674807416097,models/sound_localization/simplified_IHC0320/arch??
0.25,"[20.01530945582937, 17.980720405654115, 18.353878741695578, 20.952756811885592, 18.66899921076466, 18.68612242203211, 17.244923525124353, 19.786245108546883, 19.460979670348813, 22.07991219462891]",19.32298475465104,0.45779958442380764,models/sound_localization/simplified_IHC0320/arch??
0.3333333432674408,"[18.993834940995086, 17.055553110113195, 16.72700788523736, 18.816084742715343, 17.83204929283177, 17.7055495957196, 15.784300559231129, 18.964404779708975, 18.84885352691986, 21.621644144132414]",18.234928257760473,0.5099612825697607,models/sound_localization/simplified_IHC0320/arch??
0.5,"[17.358955421722047, 15.284391143012947, 14.80199645652907, 14.876670168936172, 15.372550709472884, 16.27217821263594, 12.304324296620127, 17.099075366182184, 17.526556426753665, 19.93005788268582]",16.082675608455084,0.650615728484778,models/sound_localization/simplified_IHC0320/arch??
1.0,"[12.16663581385697, 12.628439233629686, 12.140320728357526, 10.950749696660907, 11.034344418983702, 11.212926902897822, 7.788880963698615, 13.254270092150517, 13.411370730274548, 15.334704208205427]",11.992264278871572,0.6281686991624218,models/sound_localization/simplified_IHC0320/arch??
1.5,"[9.731531364728921, 10.808738540127099, 9.46877276407337, 8.302827044864717, 3.807295036570649, 5.813931699100172, 5.676726629425203, 9.223452285997478, 6.181926578035057, 10.620819262269828]",7.9636021205192495,0.7641200560074317,models/sound_localization/simplified_IHC0320/arch??
2.0,"[4.898979485566357, 6.277372492166241, 4.746739041861426, 4.0, 2.2400933056500163, 2.1096090752673704, 6.0790587227756685, 6.261565875019381, 1.7450057435564632, 10.188759041748451]",4.854718278361138,0.8078815080944465,models/sound_localization/simplified_IHC0320/arch??
0.0,"[21.992218115907672, 22.58038692923294, 21.42134155168331, 25.247781099543193, 24.427314500241195, 24.460853078609777, 24.744459749371945, 22.681500180773988, 20.61814996812537, 27.536544105266028]",23.571054927875544,0.6586576151683435,models/sound_localization/simplified_IHC0050/arch??
0.05000000074505806,"[22.611286347093795, 23.351987395408454, 21.055054388799743, 24.94281748608493, 23.168983616071763, 22.910322627210707, 24.363611915838455, 20.461125522748198, 21.077933467948874, 26.79434524180311]",23.073746800900803,0.6165430044331309,models/sound_localization/simplified_IHC0050/arch??
0.10000000149011612,"[22.837459349707654, 23.380133246639776, 21.084984623579327, 24.613224307489883, 23.413055571009334, 23.449197531362664, 24.432292911983044, 20.896570691543307, 20.836125938958617, 26.809975284859455]",23.175301945713308,0.5979587813395455,models/sound_localization/simplified_IHC0050/arch??
0.125,"[23.48777715484536, 24.027761721253466, 21.135981872856764, 24.103754707327052, 23.125197832121884, 23.39169021621078, 24.171310519958414, 21.654535758563814, 20.71709917431005, 26.56828699547402]",23.23833959529216,0.5448205357698038,models/sound_localization/simplified_IHC0050/arch??
0.1666666716337204,"[23.078206247531536, 22.575000124709426, 20.854709753888184, 24.437823291103633, 23.343691394634398, 23.328828393947138, 24.68102820291637, 21.769265051923572, 19.924632769288145, 26.676574735892157]",23.066975996583455,0.6178222590288351,models/sound_localization/simplified_IHC0050/arch??
0.20000000298023224,"[22.3221701292522, 22.421434403728963, 20.988628409748994, 24.15882134228921, 22.377997559539924, 22.85481004826648, 23.868068306519586, 22.150793612366524, 19.660863397866066, 26.674886120648193]",22.747847333022612,0.5970682714051814,models/sound_localization/simplified_IHC0050/arch??
0.25,"[22.793036711296775, 22.2799550357804, 20.84023309167427, 24.32531029032766, 22.101322776441876, 22.842784260960673, 24.060359533907654, 21.85146417260149, 18.66103518656546, 26.390347675816066]",22.614584873537233,0.6590717231589871,models/sound_localization/simplified_IHC0050/arch??
0.3333333432674408,"[20.855141738596192, 20.37884435627539, 20.229093311767983, 23.400739189063977, 21.881746064032708, 22.916809991361802, 23.466479831361063, 21.808957577808037, 17.59990786216669, 26.240056031581574]",21.877777595401543,0.7398807298860407,models/sound_localization/simplified_IHC0050/arch??
0.5,"[19.046174333885446, 17.624716469510386, 18.53460362488315, 20.114760838836826, 19.137011919973954, 20.534523775015252, 20.980900795680775, 19.02298278067543, 15.50268793897798, 25.881399630755034]",19.637976210819424,0.8509182628168404,models/sound_localization/simplified_IHC0050/arch??
1.0,"[9.898584847440668, 12.016130300033677, 11.713932568365596, 11.601491050489786, 11.807006623416685, 13.354487722947008, 14.913262735075964, 10.848672439229313, 12.54361759391374, 20.601757993735205]",12.929894387464765,0.95440565037371,models/sound_localization/simplified_IHC0050/arch??
1.5,"[6.24139046647099, 8.893260936804346, 6.077576567756012, 6.912581557116255, 9.595419327578764, 7.446505922273241, 9.011504158974084, 5.5919826779300985, 7.714500211518145, 14.295151323135805]",8.177987314955775,0.8016362807467624,models/sound_localization/simplified_IHC0050/arch??
2.0,"[3.201913842103228, 3.43930644590284, 4.111070529789157, 3.132221385983247, 4.873166090720462, 5.633714470821071, 6.453576423088879, 3.3651633428890677, 3.7560761584542064, 7.42469703934956]",4.539090572910172,0.47671391602262725,models/sound_localization/simplified_IHC0050/arch??
