background_condition,correct_word,fn_eval,snr,tag_expt,tag_model
2,0.6,0011,-6.0,kell_like,human
2,0.4166666666666667,0012,-6.0,kell_like,human
2,0.3076923076923077,0013,-6.0,kell_like,human
2,0.6428571428571429,0014,-6.0,kell_like,human
2,0.3076923076923077,0015,-6.0,kell_like,human
2,0.2666666666666666,0016,-6.0,kell_like,human
2,0.5333333333333333,0017,-6.0,kell_like,human
2,0.4285714285714285,0018,-6.0,kell_like,human
2,0.4,0019,-6.0,kell_like,human
2,0.2857142857142857,0020,-6.0,kell_like,human
2,0.4285714285714285,0021,-6.0,kell_like,human
2,0.0,0022,-6.0,kell_like,human
2,0.3333333333333333,0023,-6.0,kell_like,human
2,0.4,0024,-6.0,kell_like,human
2,0.2727272727272727,0025,-6.0,kell_like,human
2,0.6,0026,-6.0,kell_like,human
2,0.5333333333333333,0027,-6.0,kell_like,human
2,0.375,0028,-6.0,kell_like,human
2,0.2666666666666666,0029,-6.0,kell_like,human
2,0.2857142857142857,0030,-6.0,kell_like,human
2,0.4,0031,-6.0,kell_like,human
2,0.5,0032,-6.0,kell_like,human
2,0.5333333333333333,0033,-6.0,kell_like,human
2,0.2857142857142857,0034,-6.0,kell_like,human
2,0.4285714285714285,0035,-6.0,kell_like,human
2,0.2666666666666666,0036,-6.0,kell_like,human
2,0.4666666666666667,0037,-6.0,kell_like,human
2,0.5714285714285714,0038,-6.0,kell_like,human
2,0.4285714285714285,0039,-6.0,kell_like,human
2,0.4666666666666667,0040,-6.0,kell_like,human
2,1.0,0041,-6.0,kell_like,human
2,0.5,0042,-6.0,kell_like,human
2,0.6363636363636364,0043,-6.0,kell_like,human
2,0.2142857142857142,0000,-3.0,kell_like,human
2,0.6666666666666666,0001,-3.0,kell_like,human
2,0.4545454545454545,0002,-3.0,kell_like,human
2,0.4,0003,-3.0,kell_like,human
2,0.5333333333333333,0004,-3.0,kell_like,human
2,0.6428571428571429,0005,-3.0,kell_like,human
2,0.4666666666666667,0006,-3.0,kell_like,human
2,0.8666666666666667,0007,-3.0,kell_like,human
2,0.5,0008,-3.0,kell_like,human
2,0.6666666666666666,0009,-3.0,kell_like,human
2,0.7142857142857143,0010,-3.0,kell_like,human
2,0.5714285714285714,0011,-3.0,kell_like,human
2,0.6666666666666666,0012,-3.0,kell_like,human
2,0.7142857142857143,0013,-3.0,kell_like,human
2,0.6,0014,-3.0,kell_like,human
2,0.7142857142857143,0015,-3.0,kell_like,human
2,0.8,0016,-3.0,kell_like,human
2,0.5714285714285714,0017,-3.0,kell_like,human
2,0.2,0018,-3.0,kell_like,human
2,0.8181818181818182,0019,-3.0,kell_like,human
2,0.4,0020,-3.0,kell_like,human
2,0.5,0021,-3.0,kell_like,human
2,0.6428571428571429,0022,-3.0,kell_like,human
2,0.6923076923076923,0023,-3.0,kell_like,human
2,0.5,0024,-3.0,kell_like,human
2,0.5454545454545454,0025,-3.0,kell_like,human
2,0.7333333333333333,0026,-3.0,kell_like,human
2,0.6666666666666666,0027,-3.0,kell_like,human
2,0.9285714285714286,0028,-3.0,kell_like,human
2,0.4666666666666667,0029,-3.0,kell_like,human
2,0.5,0030,-3.0,kell_like,human
2,0.5,0031,-3.0,kell_like,human
2,0.7,0032,-3.0,kell_like,human
2,0.6428571428571429,0033,-3.0,kell_like,human
2,0.6428571428571429,0034,-3.0,kell_like,human
2,0.4285714285714285,0035,-3.0,kell_like,human
2,0.5333333333333333,0036,-3.0,kell_like,human
2,0.6666666666666666,0037,-3.0,kell_like,human
2,0.7333333333333333,0038,-3.0,kell_like,human
2,0.6428571428571429,0039,-3.0,kell_like,human
2,0.125,0040,-3.0,kell_like,human
2,1.0,0041,-3.0,kell_like,human
2,0.5,0042,-3.0,kell_like,human
2,0.5,0043,-3.0,kell_like,human
2,0.75,0000,0.0,kell_like,human
2,0.6428571428571429,0001,0.0,kell_like,human
2,0.6666666666666666,0002,0.0,kell_like,human
2,0.5333333333333333,0003,0.0,kell_like,human
2,0.6666666666666666,0004,0.0,kell_like,human
2,0.8,0005,0.0,kell_like,human
2,0.7857142857142857,0006,0.0,kell_like,human
2,0.5714285714285714,0007,0.0,kell_like,human
2,0.6428571428571429,0008,0.0,kell_like,human
2,0.5,0009,0.0,kell_like,human
2,0.7777777777777778,0010,0.0,kell_like,human
2,0.7142857142857143,0011,0.0,kell_like,human
2,0.7333333333333333,0012,0.0,kell_like,human
2,0.4,0013,0.0,kell_like,human
2,0.4285714285714285,0014,0.0,kell_like,human
2,0.0,0015,0.0,kell_like,human
2,0.7142857142857143,0016,0.0,kell_like,human
2,0.9285714285714286,0017,0.0,kell_like,human
2,0.6,0018,0.0,kell_like,human
2,0.5714285714285714,0019,0.0,kell_like,human
2,0.5714285714285714,0020,0.0,kell_like,human
2,0.8,0021,0.0,kell_like,human
2,0.9090909090909092,0022,0.0,kell_like,human
2,0.4,0023,0.0,kell_like,human
2,0.7333333333333333,0024,0.0,kell_like,human
2,0.8666666666666667,0025,0.0,kell_like,human
2,0.6153846153846154,0026,0.0,kell_like,human
2,0.7857142857142857,0027,0.0,kell_like,human
2,0.6666666666666666,0028,0.0,kell_like,human
2,0.7333333333333333,0029,0.0,kell_like,human
2,0.5333333333333333,0030,0.0,kell_like,human
2,0.8,0031,0.0,kell_like,human
2,0.6428571428571429,0032,0.0,kell_like,human
2,0.6153846153846154,0033,0.0,kell_like,human
2,0.6428571428571429,0034,0.0,kell_like,human
2,0.8571428571428571,0035,0.0,kell_like,human
2,0.7857142857142857,0036,0.0,kell_like,human
2,0.4285714285714285,0037,0.0,kell_like,human
2,0.5333333333333333,0038,0.0,kell_like,human
2,0.8333333333333334,0039,0.0,kell_like,human
2,0.7857142857142857,0040,0.0,kell_like,human
2,0.8571428571428571,0041,0.0,kell_like,human
2,0.8571428571428571,0042,0.0,kell_like,human
2,0.8571428571428571,0043,0.0,kell_like,human
2,0.5,0000,3.0,kell_like,human
2,0.7142857142857143,0001,3.0,kell_like,human
2,0.4666666666666667,0002,3.0,kell_like,human
2,0.9333333333333332,0003,3.0,kell_like,human
2,0.6363636363636364,0004,3.0,kell_like,human
2,0.8666666666666667,0005,3.0,kell_like,human
2,0.8571428571428571,0006,3.0,kell_like,human
2,0.8571428571428571,0007,3.0,kell_like,human
2,0.8,0008,3.0,kell_like,human
2,0.7142857142857143,0009,3.0,kell_like,human
2,0.7142857142857143,0010,3.0,kell_like,human
2,0.8666666666666667,0011,3.0,kell_like,human
2,0.5333333333333333,0012,3.0,kell_like,human
2,0.6923076923076923,0013,3.0,kell_like,human
2,0.9285714285714286,0014,3.0,kell_like,human
2,0.7,0015,3.0,kell_like,human
2,0.6428571428571429,0016,3.0,kell_like,human
2,0.7333333333333333,0017,3.0,kell_like,human
2,0.9285714285714286,0018,3.0,kell_like,human
2,0.7333333333333333,0019,3.0,kell_like,human
2,0.4666666666666667,0020,3.0,kell_like,human
2,0.8666666666666667,0021,3.0,kell_like,human
2,0.7142857142857143,0022,3.0,kell_like,human
2,0.6,0023,3.0,kell_like,human
2,0.7777777777777778,0024,3.0,kell_like,human
2,0.8,0025,3.0,kell_like,human
2,0.75,0026,3.0,kell_like,human
2,0.9230769230769232,0027,3.0,kell_like,human
2,0.5,0028,3.0,kell_like,human
2,1.0,0029,3.0,kell_like,human
2,0.8571428571428571,0030,3.0,kell_like,human
2,0.875,0031,3.0,kell_like,human
2,0.5714285714285714,0032,3.0,kell_like,human
2,0.8,0033,3.0,kell_like,human
2,0.6428571428571429,0034,3.0,kell_like,human
2,0.9,0035,3.0,kell_like,human
2,0.9285714285714286,0036,3.0,kell_like,human
2,0.7857142857142857,0037,3.0,kell_like,human
2,0.4545454545454545,0038,3.0,kell_like,human
2,0.8333333333333334,0039,3.0,kell_like,human
2,0.8571428571428571,0040,3.0,kell_like,human
2,0.7692307692307693,0041,3.0,kell_like,human
2,0.7857142857142857,0042,3.0,kell_like,human
2,0.5714285714285714,0043,3.0,kell_like,human
2,0.8,0000,inf,kell_like,human
2,1.0,0001,inf,kell_like,human
2,0.8571428571428571,0002,inf,kell_like,human
2,0.6428571428571429,0003,inf,kell_like,human
2,0.8333333333333334,0004,inf,kell_like,human
2,0.7142857142857143,0005,inf,kell_like,human
2,0.8461538461538461,0006,inf,kell_like,human
2,0.7333333333333333,0007,inf,kell_like,human
2,0.7142857142857143,0008,inf,kell_like,human
2,0.7857142857142857,0009,inf,kell_like,human
2,1.0,0010,inf,kell_like,human
2,0.9333333333333332,0011,inf,kell_like,human
2,1.0,0012,inf,kell_like,human
2,0.5,0013,inf,kell_like,human
2,0.8571428571428571,0014,inf,kell_like,human
2,0.6666666666666666,0015,inf,kell_like,human
2,0.7333333333333333,0016,inf,kell_like,human
2,0.7857142857142857,0017,inf,kell_like,human
2,0.7857142857142857,0018,inf,kell_like,human
2,0.9,0019,inf,kell_like,human
2,1.0,0020,inf,kell_like,human
2,0.9166666666666666,0021,inf,kell_like,human
2,0.7333333333333333,0022,inf,kell_like,human
2,0.8666666666666667,0023,inf,kell_like,human
2,0.7333333333333333,0024,inf,kell_like,human
2,0.9285714285714286,0025,inf,kell_like,human
2,0.8666666666666667,0026,inf,kell_like,human
2,0.6,0027,inf,kell_like,human
2,0.7142857142857143,0028,inf,kell_like,human
2,0.7142857142857143,0029,inf,kell_like,human
2,1.0,0030,inf,kell_like,human
2,0.8571428571428571,0031,inf,kell_like,human
2,1.0,0032,inf,kell_like,human
2,0.7142857142857143,0033,inf,kell_like,human
2,0.6666666666666666,0034,inf,kell_like,human
2,0.9285714285714286,0035,inf,kell_like,human
2,0.9333333333333332,0036,inf,kell_like,human
2,0.7857142857142857,0037,inf,kell_like,human
2,0.9333333333333332,0038,inf,kell_like,human
2,0.8666666666666667,0039,inf,kell_like,human
2,0.8571428571428571,0040,inf,kell_like,human
2,0.8571428571428571,0041,inf,kell_like,human
2,0.4666666666666667,0042,inf,kell_like,human
2,0.8666666666666667,0043,inf,kell_like,human
3,0.0,0000,-9.0,kell_like,human
3,0.0,0001,-9.0,kell_like,human
3,0.0,0002,-9.0,kell_like,human
3,0.0666666666666666,0003,-9.0,kell_like,human
3,0.0,0004,-9.0,kell_like,human
3,0.0,0005,-9.0,kell_like,human
3,0.1428571428571428,0006,-9.0,kell_like,human
3,0.0,0007,-9.0,kell_like,human
3,0.0,0008,-9.0,kell_like,human
3,0.3333333333333333,0009,-9.0,kell_like,human
3,0.0,0010,-9.0,kell_like,human
3,0.0,0011,-9.0,kell_like,human
3,0.0,0012,-9.0,kell_like,human
3,0.0,0013,-9.0,kell_like,human
3,0.0666666666666666,0014,-9.0,kell_like,human
3,0.1333333333333333,0015,-9.0,kell_like,human
3,0.0714285714285714,0016,-9.0,kell_like,human
3,0.1428571428571428,0017,-9.0,kell_like,human
3,0.0,0018,-9.0,kell_like,human
3,0.0,0019,-9.0,kell_like,human
3,0.0666666666666666,0020,-9.0,kell_like,human
3,0.0714285714285714,0021,-9.0,kell_like,human
3,0.0666666666666666,0022,-9.0,kell_like,human
3,0.0,0023,-9.0,kell_like,human
3,0.0909090909090909,0024,-9.0,kell_like,human
3,0.0714285714285714,0025,-9.0,kell_like,human
3,0.0,0026,-9.0,kell_like,human
3,0.0666666666666666,0027,-9.0,kell_like,human
3,0.1,0028,-9.0,kell_like,human
3,0.0,0029,-9.0,kell_like,human
3,0.0714285714285714,0030,-9.0,kell_like,human
3,0.0,0031,-9.0,kell_like,human
3,0.0714285714285714,0032,-9.0,kell_like,human
3,0.0,0033,-9.0,kell_like,human
3,0.0666666666666666,0034,-9.0,kell_like,human
3,0.0909090909090909,0035,-9.0,kell_like,human
3,0.0666666666666666,0036,-9.0,kell_like,human
3,0.0714285714285714,0037,-9.0,kell_like,human
3,0.0,0038,-9.0,kell_like,human
3,0.0,0039,-9.0,kell_like,human
3,0.1,0040,-9.0,kell_like,human
3,0.0,0041,-9.0,kell_like,human
3,0.0714285714285714,0042,-9.0,kell_like,human
3,0.0,0043,-9.0,kell_like,human
3,0.2727272727272727,0000,-6.0,kell_like,human
3,0.0,0001,-6.0,kell_like,human
3,0.2307692307692307,0002,-6.0,kell_like,human
3,0.2,0003,-6.0,kell_like,human
3,0.2142857142857142,0004,-6.0,kell_like,human
3,0.2857142857142857,0005,-6.0,kell_like,human
3,0.3333333333333333,0006,-6.0,kell_like,human
3,0.2,0007,-6.0,kell_like,human
3,0.3571428571428571,0008,-6.0,kell_like,human
3,0.2142857142857142,0009,-6.0,kell_like,human
3,0.0714285714285714,0010,-6.0,kell_like,human
3,0.3333333333333333,0011,-6.0,kell_like,human
3,0.0,0012,-6.0,kell_like,human
3,0.0666666666666666,0013,-6.0,kell_like,human
3,0.3333333333333333,0014,-6.0,kell_like,human
3,0.1,0015,-6.0,kell_like,human
3,0.1333333333333333,0016,-6.0,kell_like,human
3,0.3333333333333333,0017,-6.0,kell_like,human
3,0.0714285714285714,0018,-6.0,kell_like,human
3,0.1428571428571428,0019,-6.0,kell_like,human
3,0.1428571428571428,0020,-6.0,kell_like,human
3,0.2,0021,-6.0,kell_like,human
3,0.0,0022,-6.0,kell_like,human
3,0.25,0023,-6.0,kell_like,human
3,0.0714285714285714,0024,-6.0,kell_like,human
3,0.0,0025,-6.0,kell_like,human
3,0.1428571428571428,0026,-6.0,kell_like,human
3,0.3333333333333333,0027,-6.0,kell_like,human
3,0.1111111111111111,0028,-6.0,kell_like,human
3,0.0714285714285714,0029,-6.0,kell_like,human
3,0.2,0030,-6.0,kell_like,human
3,0.2666666666666666,0031,-6.0,kell_like,human
3,0.1428571428571428,0032,-6.0,kell_like,human
3,0.1428571428571428,0033,-6.0,kell_like,human
3,0.1333333333333333,0034,-6.0,kell_like,human
3,0.3333333333333333,0035,-6.0,kell_like,human
3,0.2,0036,-6.0,kell_like,human
3,0.3571428571428571,0037,-6.0,kell_like,human
3,0.2142857142857142,0038,-6.0,kell_like,human
3,0.1428571428571428,0039,-6.0,kell_like,human
3,0.0714285714285714,0040,-6.0,kell_like,human
3,0.2,0041,-6.0,kell_like,human
3,0.4,0042,-6.0,kell_like,human
3,0.2142857142857142,0043,-6.0,kell_like,human
3,0.4666666666666667,0000,-3.0,kell_like,human
3,0.5,0001,-3.0,kell_like,human
3,0.0833333333333333,0002,-3.0,kell_like,human
3,0.3333333333333333,0003,-3.0,kell_like,human
3,0.4666666666666667,0004,-3.0,kell_like,human
3,0.3571428571428571,0005,-3.0,kell_like,human
3,0.4,0006,-3.0,kell_like,human
3,0.3571428571428571,0007,-3.0,kell_like,human
3,0.5,0008,-3.0,kell_like,human
3,0.5714285714285714,0009,-3.0,kell_like,human
3,0.4285714285714285,0010,-3.0,kell_like,human
3,0.3571428571428571,0011,-3.0,kell_like,human
3,0.6,0012,-3.0,kell_like,human
3,0.4666666666666667,0013,-3.0,kell_like,human
3,0.4285714285714285,0014,-3.0,kell_like,human
3,0.1333333333333333,0015,-3.0,kell_like,human
3,0.5,0016,-3.0,kell_like,human
3,0.4,0017,-3.0,kell_like,human
3,0.3636363636363636,0018,-3.0,kell_like,human
3,0.25,0019,-3.0,kell_like,human
3,0.6428571428571429,0020,-3.0,kell_like,human
3,0.2142857142857142,0021,-3.0,kell_like,human
3,0.6428571428571429,0022,-3.0,kell_like,human
3,0.6428571428571429,0023,-3.0,kell_like,human
3,0.3,0024,-3.0,kell_like,human
3,0.3333333333333333,0025,-3.0,kell_like,human
3,0.4,0026,-3.0,kell_like,human
3,0.5333333333333333,0027,-3.0,kell_like,human
3,0.3571428571428571,0028,-3.0,kell_like,human
3,0.7142857142857143,0029,-3.0,kell_like,human
3,0.2666666666666666,0030,-3.0,kell_like,human
3,0.3333333333333333,0031,-3.0,kell_like,human
3,0.375,0032,-3.0,kell_like,human
3,0.7333333333333333,0033,-3.0,kell_like,human
3,0.6428571428571429,0034,-3.0,kell_like,human
3,0.3333333333333333,0035,-3.0,kell_like,human
3,0.4,0036,-3.0,kell_like,human
3,0.1428571428571428,0037,-3.0,kell_like,human
3,0.3571428571428571,0038,-3.0,kell_like,human
3,0.5333333333333333,0039,-3.0,kell_like,human
3,0.0,0040,-3.0,kell_like,human
3,0.5,0041,-3.0,kell_like,human
3,0.2857142857142857,0042,-3.0,kell_like,human
3,0.5,0043,-3.0,kell_like,human
3,0.75,0000,0.0,kell_like,human
3,0.5,0001,0.0,kell_like,human
3,0.5,0002,0.0,kell_like,human
3,0.7857142857142857,0003,0.0,kell_like,human
3,0.6,0004,0.0,kell_like,human
3,0.6428571428571429,0005,0.0,kell_like,human
3,0.7333333333333333,0006,0.0,kell_like,human
3,0.6,0007,0.0,kell_like,human
3,0.6428571428571429,0008,0.0,kell_like,human
3,0.625,0009,0.0,kell_like,human
3,0.7142857142857143,0010,0.0,kell_like,human
3,0.7142857142857143,0011,0.0,kell_like,human
3,0.5333333333333333,0012,0.0,kell_like,human
3,0.3333333333333333,0013,0.0,kell_like,human
3,0.6666666666666666,0014,0.0,kell_like,human
3,0.75,0015,0.0,kell_like,human
3,0.5,0016,0.0,kell_like,human
3,0.6,0017,0.0,kell_like,human
3,0.5,0018,0.0,kell_like,human
3,0.3571428571428571,0019,0.0,kell_like,human
3,0.7857142857142857,0020,0.0,kell_like,human
3,0.5714285714285714,0021,0.0,kell_like,human
3,0.8,0022,0.0,kell_like,human
3,0.5714285714285714,0023,0.0,kell_like,human
3,0.7142857142857143,0024,0.0,kell_like,human
3,0.6,0025,0.0,kell_like,human
3,0.6363636363636364,0026,0.0,kell_like,human
3,0.9285714285714286,0027,0.0,kell_like,human
3,0.7142857142857143,0028,0.0,kell_like,human
3,0.6666666666666666,0029,0.0,kell_like,human
3,0.5714285714285714,0030,0.0,kell_like,human
3,0.8,0031,0.0,kell_like,human
3,0.6,0032,0.0,kell_like,human
3,0.75,0033,0.0,kell_like,human
3,0.5,0034,0.0,kell_like,human
3,0.8,0035,0.0,kell_like,human
3,0.7857142857142857,0036,0.0,kell_like,human
3,0.6,0037,0.0,kell_like,human
3,0.4285714285714285,0038,0.0,kell_like,human
3,0.1666666666666666,0039,0.0,kell_like,human
3,0.5714285714285714,0040,0.0,kell_like,human
3,0.9285714285714286,0041,0.0,kell_like,human
3,0.8,0042,0.0,kell_like,human
3,0.7857142857142857,0043,0.0,kell_like,human
3,0.6666666666666666,0000,3.0,kell_like,human
3,0.6666666666666666,0001,3.0,kell_like,human
3,0.5714285714285714,0002,3.0,kell_like,human
3,0.7333333333333333,0003,3.0,kell_like,human
3,0.5555555555555556,0004,3.0,kell_like,human
3,0.8571428571428571,0005,3.0,kell_like,human
3,0.8,0006,3.0,kell_like,human
3,0.7142857142857143,0007,3.0,kell_like,human
3,0.7142857142857143,0008,3.0,kell_like,human
3,0.5714285714285714,0009,3.0,kell_like,human
3,0.7333333333333333,0010,3.0,kell_like,human
3,0.6666666666666666,0011,3.0,kell_like,human
3,0.7857142857142857,0012,3.0,kell_like,human
3,0.7272727272727273,0013,3.0,kell_like,human
3,0.9333333333333332,0014,3.0,kell_like,human
3,0.9,0015,3.0,kell_like,human
3,0.6666666666666666,0016,3.0,kell_like,human
3,0.6666666666666666,0017,3.0,kell_like,human
3,0.8,0018,3.0,kell_like,human
3,0.6428571428571429,0019,3.0,kell_like,human
3,0.6,0020,3.0,kell_like,human
3,0.7142857142857143,0021,3.0,kell_like,human
3,0.8,0022,3.0,kell_like,human
3,0.6,0023,3.0,kell_like,human
3,0.7272727272727273,0024,3.0,kell_like,human
3,0.9285714285714286,0025,3.0,kell_like,human
3,1.0,0026,3.0,kell_like,human
3,0.9285714285714286,0027,3.0,kell_like,human
3,0.5555555555555556,0028,3.0,kell_like,human
3,0.7142857142857143,0029,3.0,kell_like,human
3,0.9333333333333332,0030,3.0,kell_like,human
3,0.9,0031,3.0,kell_like,human
3,0.5714285714285714,0032,3.0,kell_like,human
3,0.8666666666666667,0033,3.0,kell_like,human
3,0.7333333333333333,0034,3.0,kell_like,human
3,0.7692307692307693,0035,3.0,kell_like,human
3,0.7857142857142857,0036,3.0,kell_like,human
3,0.6666666666666666,0037,3.0,kell_like,human
3,0.8,0038,3.0,kell_like,human
3,0.7,0039,3.0,kell_like,human
3,0.9285714285714286,0040,3.0,kell_like,human
3,0.6666666666666666,0041,3.0,kell_like,human
3,0.7142857142857143,0042,3.0,kell_like,human
3,0.6666666666666666,0043,3.0,kell_like,human
3,0.8,0000,inf,kell_like,human
3,1.0,0001,inf,kell_like,human
3,0.8571428571428571,0002,inf,kell_like,human
3,0.6428571428571429,0003,inf,kell_like,human
3,0.8333333333333334,0004,inf,kell_like,human
3,0.7142857142857143,0005,inf,kell_like,human
3,0.8461538461538461,0006,inf,kell_like,human
3,0.7333333333333333,0007,inf,kell_like,human
3,0.7142857142857143,0008,inf,kell_like,human
3,0.7857142857142857,0009,inf,kell_like,human
3,1.0,0010,inf,kell_like,human
3,0.9333333333333332,0011,inf,kell_like,human
3,1.0,0012,inf,kell_like,human
3,0.5,0013,inf,kell_like,human
3,0.8571428571428571,0014,inf,kell_like,human
3,0.6666666666666666,0015,inf,kell_like,human
3,0.7333333333333333,0016,inf,kell_like,human
3,0.7857142857142857,0017,inf,kell_like,human
3,0.7857142857142857,0018,inf,kell_like,human
3,0.9,0019,inf,kell_like,human
3,1.0,0020,inf,kell_like,human
3,0.9166666666666666,0021,inf,kell_like,human
3,0.7333333333333333,0022,inf,kell_like,human
3,0.8666666666666667,0023,inf,kell_like,human
3,0.7333333333333333,0024,inf,kell_like,human
3,0.9285714285714286,0025,inf,kell_like,human
3,0.8666666666666667,0026,inf,kell_like,human
3,0.6,0027,inf,kell_like,human
3,0.7142857142857143,0028,inf,kell_like,human
3,0.7142857142857143,0029,inf,kell_like,human
3,1.0,0030,inf,kell_like,human
3,0.8571428571428571,0031,inf,kell_like,human
3,1.0,0032,inf,kell_like,human
3,0.7142857142857143,0033,inf,kell_like,human
3,0.6666666666666666,0034,inf,kell_like,human
3,0.9285714285714286,0035,inf,kell_like,human
3,0.9333333333333332,0036,inf,kell_like,human
3,0.7857142857142857,0037,inf,kell_like,human
3,0.9333333333333332,0038,inf,kell_like,human
3,0.8666666666666667,0039,inf,kell_like,human
3,0.8571428571428571,0040,inf,kell_like,human
3,0.8571428571428571,0041,inf,kell_like,human
3,0.4666666666666667,0042,inf,kell_like,human
3,0.8666666666666667,0043,inf,kell_like,human
4,0.5,0000,-9.0,kell_like,human
4,0.2857142857142857,0001,-9.0,kell_like,human
4,0.2,0002,-9.0,kell_like,human
4,0.4666666666666667,0003,-9.0,kell_like,human
4,0.2142857142857142,0004,-9.0,kell_like,human
4,0.2142857142857142,0005,-9.0,kell_like,human
4,0.3571428571428571,0006,-9.0,kell_like,human
4,0.0714285714285714,0007,-9.0,kell_like,human
4,0.3571428571428571,0008,-9.0,kell_like,human
4,0.0,0009,-9.0,kell_like,human
4,0.4444444444444444,0010,-9.0,kell_like,human
4,0.2666666666666666,0011,-9.0,kell_like,human
4,0.25,0012,-9.0,kell_like,human
4,0.4,0013,-9.0,kell_like,human
4,0.5333333333333333,0014,-9.0,kell_like,human
4,0.1333333333333333,0015,-9.0,kell_like,human
4,0.2857142857142857,0016,-9.0,kell_like,human
4,0.4,0017,-9.0,kell_like,human
4,0.1111111111111111,0018,-9.0,kell_like,human
4,0.0714285714285714,0019,-9.0,kell_like,human
4,0.4285714285714285,0020,-9.0,kell_like,human
4,0.2857142857142857,0021,-9.0,kell_like,human
4,0.2142857142857142,0022,-9.0,kell_like,human
4,0.4,0023,-9.0,kell_like,human
4,0.4166666666666667,0024,-9.0,kell_like,human
4,0.4666666666666667,0025,-9.0,kell_like,human
4,0.1428571428571428,0026,-9.0,kell_like,human
4,0.3571428571428571,0027,-9.0,kell_like,human
4,0.4285714285714285,0028,-9.0,kell_like,human
4,0.3333333333333333,0029,-9.0,kell_like,human
4,0.4,0030,-9.0,kell_like,human
4,0.2,0031,-9.0,kell_like,human
4,0.2857142857142857,0032,-9.0,kell_like,human
4,0.2142857142857142,0033,-9.0,kell_like,human
4,0.2857142857142857,0034,-9.0,kell_like,human
4,0.5,0035,-9.0,kell_like,human
4,0.4,0036,-9.0,kell_like,human
4,0.3571428571428571,0037,-9.0,kell_like,human
4,0.25,0038,-9.0,kell_like,human
4,0.2857142857142857,0039,-9.0,kell_like,human
4,0.6666666666666666,0040,-9.0,kell_like,human
4,0.3571428571428571,0041,-9.0,kell_like,human
4,0.4,0042,-9.0,kell_like,human
4,0.3333333333333333,0043,-9.0,kell_like,human
4,0.25,0000,-6.0,kell_like,human
4,0.4285714285714285,0001,-6.0,kell_like,human
4,0.5833333333333334,0002,-6.0,kell_like,human
4,0.2857142857142857,0003,-6.0,kell_like,human
4,0.1333333333333333,0004,-6.0,kell_like,human
4,0.3571428571428571,0005,-6.0,kell_like,human
4,0.4666666666666667,0006,-6.0,kell_like,human
4,0.4666666666666667,0007,-6.0,kell_like,human
4,0.7333333333333333,0008,-6.0,kell_like,human
4,0.5,0009,-6.0,kell_like,human
4,0.2,0010,-6.0,kell_like,human
4,0.6666666666666666,0011,-6.0,kell_like,human
4,0.2222222222222222,0012,-6.0,kell_like,human
4,0.5333333333333333,0013,-6.0,kell_like,human
4,0.2142857142857142,0014,-6.0,kell_like,human
4,0.2,0015,-6.0,kell_like,human
4,0.4285714285714285,0016,-6.0,kell_like,human
4,0.3571428571428571,0017,-6.0,kell_like,human
4,0.4666666666666667,0018,-6.0,kell_like,human
4,0.6428571428571429,0019,-6.0,kell_like,human
4,0.3333333333333333,0020,-6.0,kell_like,human
4,0.5,0021,-6.0,kell_like,human
4,0.5714285714285714,0022,-6.0,kell_like,human
4,0.5,0023,-6.0,kell_like,human
4,0.1333333333333333,0024,-6.0,kell_like,human
4,0.25,0025,-6.0,kell_like,human
4,0.6428571428571429,0026,-6.0,kell_like,human
4,0.6428571428571429,0027,-6.0,kell_like,human
4,0.5454545454545454,0028,-6.0,kell_like,human
4,0.4666666666666667,0029,-6.0,kell_like,human
4,0.3571428571428571,0030,-6.0,kell_like,human
4,0.3571428571428571,0031,-6.0,kell_like,human
4,0.3333333333333333,0032,-6.0,kell_like,human
4,0.5714285714285714,0033,-6.0,kell_like,human
4,0.4666666666666667,0034,-6.0,kell_like,human
4,0.4666666666666667,0035,-6.0,kell_like,human
4,0.3333333333333333,0036,-6.0,kell_like,human
4,0.5,0037,-6.0,kell_like,human
4,0.2666666666666666,0038,-6.0,kell_like,human
4,0.4666666666666667,0039,-6.0,kell_like,human
4,0.2142857142857142,0040,-6.0,kell_like,human
4,0.4285714285714285,0041,-6.0,kell_like,human
4,0.6,0042,-6.0,kell_like,human
4,0.625,0043,-6.0,kell_like,human
4,0.5714285714285714,0000,-3.0,kell_like,human
4,0.6428571428571429,0001,-3.0,kell_like,human
4,0.3636363636363636,0002,-3.0,kell_like,human
4,0.5333333333333333,0003,-3.0,kell_like,human
4,0.6,0004,-3.0,kell_like,human
4,0.4666666666666667,0005,-3.0,kell_like,human
4,0.6428571428571429,0006,-3.0,kell_like,human
4,0.6428571428571429,0007,-3.0,kell_like,human
4,0.5,0008,-3.0,kell_like,human
4,0.6666666666666666,0009,-3.0,kell_like,human
4,0.5333333333333333,0010,-3.0,kell_like,human
4,0.4285714285714285,0011,-3.0,kell_like,human
4,0.6666666666666666,0012,-3.0,kell_like,human
4,0.5714285714285714,0013,-3.0,kell_like,human
4,0.3076923076923077,0014,-3.0,kell_like,human
4,0.3333333333333333,0015,-3.0,kell_like,human
4,0.7142857142857143,0016,-3.0,kell_like,human
4,0.625,0017,-3.0,kell_like,human
4,0.4166666666666667,0018,-3.0,kell_like,human
4,0.4,0019,-3.0,kell_like,human
4,0.4666666666666667,0020,-3.0,kell_like,human
4,0.5333333333333333,0021,-3.0,kell_like,human
