index_texture,snr,correct_word,fn_eval,tag_expt,tag_model
6.0,-3.0,0.1666666666666666,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
8.0,-3.0,0.8333333333333334,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
10.0,-3.0,0.7142857142857143,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
11.0,-3.0,0.6666666666666666,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
13.0,-3.0,0.8,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
14.0,-3.0,1.0,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
15.0,-3.0,0.5,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
21.0,-3.0,0.2,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
22.0,-3.0,0.3333333333333333,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
23.0,-3.0,0.8333333333333334,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
26.0,-3.0,0.3333333333333333,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
29.0,-3.0,0.7142857142857143,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
30.0,-3.0,0.3333333333333333,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
31.0,-3.0,0.5,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
33.0,-3.0,0.5714285714285714,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
37.0,-3.0,0.75,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
39.0,-3.0,0.25,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
40.0,-3.0,0.1666666666666666,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
42.0,-3.0,0.4,5f11eb333c6e2c0df5b92270,speech_in_synthetic_textures,human
0.0,-3.0,0.2222222222222222,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
1.0,-3.0,0.5,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
2.0,-3.0,0.5,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
3.0,-3.0,0.3333333333333333,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
4.0,-3.0,0.5,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
5.0,-3.0,0.625,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
6.0,-3.0,0.4444444444444444,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
7.0,-3.0,0.6666666666666666,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
8.0,-3.0,0.7777777777777778,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
9.0,-3.0,0.8888888888888888,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
10.0,-3.0,0.5555555555555556,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
11.0,-3.0,0.3333333333333333,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
12.0,-3.0,0.75,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
13.0,-3.0,0.8888888888888888,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
14.0,-3.0,0.8888888888888888,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
15.0,-3.0,0.75,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
16.0,-3.0,0.5,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
17.0,-3.0,0.0,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
18.0,-3.0,0.7777777777777778,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
19.0,-3.0,0.6666666666666666,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
20.0,-3.0,0.6666666666666666,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
21.0,-3.0,0.4444444444444444,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
22.0,-3.0,0.6666666666666666,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
23.0,-3.0,0.8888888888888888,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
24.0,-3.0,0.875,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
25.0,-3.0,0.6666666666666666,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
26.0,-3.0,0.6666666666666666,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
27.0,-3.0,0.0,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
28.0,-3.0,0.2222222222222222,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
29.0,-3.0,0.4444444444444444,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
30.0,-3.0,0.7777777777777778,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
31.0,-3.0,0.3333333333333333,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
32.0,-3.0,0.625,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
33.0,-3.0,0.1111111111111111,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
34.0,-3.0,0.5555555555555556,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
35.0,-3.0,0.75,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
36.0,-3.0,0.4444444444444444,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
37.0,-3.0,0.4444444444444444,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
38.0,-3.0,0.3333333333333333,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
39.0,-3.0,0.4444444444444444,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
40.0,-3.0,0.7777777777777778,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
41.0,-3.0,0.25,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
42.0,-3.0,0.3333333333333333,5f24a57c030da70af5ffd2bf,speech_in_synthetic_textures,human
0.0,-3.0,0.6666666666666666,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
1.0,-3.0,0.125,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
2.0,-3.0,0.7777777777777778,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
3.0,-3.0,0.75,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
4.0,-3.0,0.2222222222222222,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
5.0,-3.0,0.875,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
6.0,-3.0,0.6666666666666666,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
7.0,-3.0,0.3333333333333333,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
8.0,-3.0,0.4444444444444444,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
9.0,-3.0,0.6666666666666666,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
10.0,-3.0,0.375,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
11.0,-3.0,0.375,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
12.0,-3.0,0.6666666666666666,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
13.0,-3.0,0.4444444444444444,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
14.0,-3.0,0.6666666666666666,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
15.0,-3.0,0.7777777777777778,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
16.0,-3.0,0.3333333333333333,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
17.0,-3.0,0.625,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
18.0,-3.0,0.75,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
19.0,-3.0,0.5555555555555556,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
20.0,-3.0,0.375,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
21.0,-3.0,0.3333333333333333,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
22.0,-3.0,0.3333333333333333,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
23.0,-3.0,0.4444444444444444,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
24.0,-3.0,0.4444444444444444,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
25.0,-3.0,0.6666666666666666,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
26.0,-3.0,0.7777777777777778,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
27.0,-3.0,0.3333333333333333,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
28.0,-3.0,0.125,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
29.0,-3.0,0.7777777777777778,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
30.0,-3.0,0.5555555555555556,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
31.0,-3.0,0.5555555555555556,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
32.0,-3.0,0.5,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
33.0,-3.0,0.5555555555555556,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
34.0,-3.0,0.3333333333333333,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
35.0,-3.0,0.6666666666666666,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
36.0,-3.0,0.8888888888888888,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
37.0,-3.0,0.6666666666666666,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
38.0,-3.0,0.4444444444444444,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
39.0,-3.0,0.0,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
40.0,-3.0,0.2222222222222222,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
41.0,-3.0,0.3333333333333333,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
42.0,-3.0,0.3333333333333333,5f565f889df06007662eaa84,speech_in_synthetic_textures,human
0.0,-3.0,0.6666666666666666,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
1.0,-3.0,0.4444444444444444,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
2.0,-3.0,1.0,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
3.0,-3.0,0.8888888888888888,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
4.0,-3.0,0.4444444444444444,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
5.0,-3.0,0.5555555555555556,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
6.0,-3.0,0.3333333333333333,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
7.0,-3.0,0.25,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
8.0,-3.0,0.75,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
9.0,-3.0,0.3333333333333333,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
10.0,-3.0,0.4444444444444444,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
11.0,-3.0,0.25,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
12.0,-3.0,0.75,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
13.0,-3.0,0.75,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
14.0,-3.0,0.7777777777777778,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
15.0,-3.0,0.4444444444444444,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
16.0,-3.0,0.6666666666666666,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
17.0,-3.0,0.3333333333333333,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
18.0,-3.0,0.8888888888888888,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
19.0,-3.0,0.5555555555555556,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
20.0,-3.0,0.5,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
21.0,-3.0,0.4444444444444444,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
22.0,-3.0,0.5,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
23.0,-3.0,1.0,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
24.0,-3.0,0.875,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
25.0,-3.0,0.5555555555555556,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
26.0,-3.0,0.5555555555555556,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
27.0,-3.0,0.2222222222222222,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
28.0,-3.0,0.4444444444444444,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
29.0,-3.0,0.8888888888888888,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
30.0,-3.0,0.5,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
31.0,-3.0,0.5555555555555556,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
32.0,-3.0,0.7777777777777778,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
33.0,-3.0,0.5,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
34.0,-3.0,0.3333333333333333,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
35.0,-3.0,0.8888888888888888,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
36.0,-3.0,0.3333333333333333,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
37.0,-3.0,0.7777777777777778,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
38.0,-3.0,0.7777777777777778,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
39.0,-3.0,0.1111111111111111,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
40.0,-3.0,0.2222222222222222,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
41.0,-3.0,0.375,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
42.0,-3.0,0.7777777777777778,600eccf35bb4996e7d3c694f,speech_in_synthetic_textures,human
0.0,-3.0,0.5555555555555556,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
1.0,-3.0,0.1111111111111111,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
2.0,-3.0,1.0,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
3.0,-3.0,0.4444444444444444,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
4.0,-3.0,0.3333333333333333,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
5.0,-3.0,0.6666666666666666,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
6.0,-3.0,0.4444444444444444,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
7.0,-3.0,0.7777777777777778,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
8.0,-3.0,0.5,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
9.0,-3.0,0.5,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
10.0,-3.0,0.375,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
11.0,-3.0,0.4444444444444444,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
12.0,-3.0,0.7777777777777778,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
13.0,-3.0,0.5,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
14.0,-3.0,0.8888888888888888,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
15.0,-3.0,0.6666666666666666,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
16.0,-3.0,0.3333333333333333,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
17.0,-3.0,0.3333333333333333,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
18.0,-3.0,0.7777777777777778,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
19.0,-3.0,0.5555555555555556,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
20.0,-3.0,0.3333333333333333,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
21.0,-3.0,0.6666666666666666,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
22.0,-3.0,0.5555555555555556,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
23.0,-3.0,0.875,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
24.0,-3.0,0.8888888888888888,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
25.0,-3.0,0.8888888888888888,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
26.0,-3.0,0.6666666666666666,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
27.0,-3.0,0.5,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
28.0,-3.0,0.375,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
29.0,-3.0,0.4444444444444444,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
30.0,-3.0,0.6666666666666666,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
31.0,-3.0,0.5555555555555556,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
32.0,-3.0,0.3333333333333333,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
33.0,-3.0,0.3333333333333333,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
34.0,-3.0,0.25,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
35.0,-3.0,1.0,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
36.0,-3.0,0.4444444444444444,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
37.0,-3.0,0.5,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
38.0,-3.0,0.1111111111111111,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
39.0,-3.0,0.25,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
40.0,-3.0,0.7777777777777778,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
41.0,-3.0,0.5555555555555556,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
42.0,-3.0,0.4444444444444444,601b28841ca7bb2f8edaa293,speech_in_synthetic_textures,human
0.0,-3.0,0.2222222222222222,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
1.0,-3.0,0.25,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
2.0,-3.0,0.625,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
3.0,-3.0,0.5555555555555556,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
4.0,-3.0,0.4444444444444444,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
5.0,-3.0,0.5555555555555556,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
6.0,-3.0,0.5555555555555556,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
7.0,-3.0,0.4444444444444444,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
8.0,-3.0,0.6666666666666666,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
9.0,-3.0,0.5555555555555556,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
10.0,-3.0,0.4444444444444444,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
11.0,-3.0,0.3333333333333333,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
12.0,-3.0,1.0,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
13.0,-3.0,0.6666666666666666,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
14.0,-3.0,0.6666666666666666,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
15.0,-3.0,0.75,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
16.0,-3.0,0.1111111111111111,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
17.0,-3.0,0.4444444444444444,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
18.0,-3.0,0.4444444444444444,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
19.0,-3.0,0.5,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
20.0,-3.0,0.4444444444444444,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
21.0,-3.0,0.25,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
22.0,-3.0,0.7777777777777778,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
23.0,-3.0,0.7777777777777778,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
24.0,-3.0,0.5,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
25.0,-3.0,0.625,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
26.0,-3.0,0.5555555555555556,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
27.0,-3.0,0.1111111111111111,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
28.0,-3.0,0.4444444444444444,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
29.0,-3.0,0.5555555555555556,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
30.0,-3.0,0.0,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
31.0,-3.0,0.3333333333333333,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
32.0,-3.0,0.625,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
33.0,-3.0,0.5555555555555556,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
34.0,-3.0,0.3333333333333333,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
35.0,-3.0,0.875,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
36.0,-3.0,0.4444444444444444,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
37.0,-3.0,0.6666666666666666,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
38.0,-3.0,0.4444444444444444,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
39.0,-3.0,0.1111111111111111,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
40.0,-3.0,0.25,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
41.0,-3.0,0.4444444444444444,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
42.0,-3.0,0.3333333333333333,60b542b8fbb1a6a2678f5054,speech_in_synthetic_textures,human
0.0,-3.0,0.5555555555555556,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
1.0,-3.0,0.6666666666666666,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
2.0,-3.0,0.875,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
3.0,-3.0,0.75,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
4.0,-3.0,0.4444444444444444,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
5.0,-3.0,0.2222222222222222,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
6.0,-3.0,0.2222222222222222,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
7.0,-3.0,0.4444444444444444,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
8.0,-3.0,0.6666666666666666,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
9.0,-3.0,0.5555555555555556,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
10.0,-3.0,0.625,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
11.0,-3.0,0.7777777777777778,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
12.0,-3.0,0.75,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
13.0,-3.0,0.75,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
14.0,-3.0,0.6666666666666666,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
15.0,-3.0,0.7777777777777778,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
16.0,-3.0,0.7777777777777778,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
17.0,-3.0,0.1111111111111111,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
18.0,-3.0,0.7777777777777778,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
19.0,-3.0,0.8888888888888888,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
20.0,-3.0,0.6666666666666666,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
21.0,-3.0,0.5555555555555556,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
22.0,-3.0,0.5,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
23.0,-3.0,0.8888888888888888,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
24.0,-3.0,0.8888888888888888,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
25.0,-3.0,0.5555555555555556,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
26.0,-3.0,0.4444444444444444,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
27.0,-3.0,0.625,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
28.0,-3.0,0.2222222222222222,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
29.0,-3.0,0.7777777777777778,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
30.0,-3.0,0.625,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
31.0,-3.0,0.5,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
32.0,-3.0,0.6666666666666666,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
33.0,-3.0,0.375,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
34.0,-3.0,0.3333333333333333,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
35.0,-3.0,0.6666666666666666,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
36.0,-3.0,0.4444444444444444,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
37.0,-3.0,0.5555555555555556,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
38.0,-3.0,0.3333333333333333,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
39.0,-3.0,0.3333333333333333,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
40.0,-3.0,0.5555555555555556,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
41.0,-3.0,0.2222222222222222,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
42.0,-3.0,0.5,60eec0367a7cc5ea6ed0e099,speech_in_synthetic_textures,human
0.0,-3.0,0.1111111111111111,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
1.0,-3.0,0.3333333333333333,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
2.0,-3.0,0.8888888888888888,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
3.0,-3.0,0.7777777777777778,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
4.0,-3.0,0.5555555555555556,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
5.0,-3.0,0.6666666666666666,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
6.0,-3.0,0.2222222222222222,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
7.0,-3.0,0.6666666666666666,6103e1d7b7c388fda60e0bf6,speech_in_synthetic_textures,human
