f,itd_threshold,itd_threshold_mean,itd_threshold_sem,log_itd_threshold,log_itd_threshold_mean,log_itd_threshold_sem,model,subject
550.0,31.922288468493857,32.32081940370067,1.6063015339695537,3.4633044638868458,3.4662678763483896,0.044037815358344695,1000,arch06
550.0,29.896573459691066,32.32081940370067,1.6063015339695537,3.3977438738192256,3.4662678763483896,0.044037815358344695,1000,arch07
550.0,32.552812344939895,32.32081940370067,1.6063015339695537,3.4828637656884496,3.4662678763483896,0.044037815358344695,1000,arch08
550.0,32.59882190193231,32.32081940370067,1.6063015339695537,3.484276149742133,3.4662678763483896,0.044037815358344695,1000,arch09
550.0,31.396470077162977,32.32081940370067,1.6063015339695537,3.446695468670093,3.4662678763483896,0.044037815358344695,1000,arch10
600.0,25.639646665911336,27.288692344784675,0.5454957337644305,3.244139851376835,3.3046744549295846,0.019988361799448497,1000,arch01
600.0,26.694565949678818,27.288692344784675,0.5454957337644305,3.284460022208753,3.3046744549295846,0.019988361799448497,1000,arch02
600.0,24.983167574124465,27.288692344784675,0.5454957337644305,3.2182023010669374,3.3046744549295846,0.019988361799448497,1000,arch03
600.0,29.213426956108215,27.288692344784675,0.5454957337644305,3.3746284308500574,3.3046744549295846,0.019988361799448497,1000,arch04
600.0,25.342721862482755,27.288692344784675,0.5454957337644305,3.23249158279791,3.3046744549295846,0.019988361799448497,1000,arch05
600.0,29.21980388535029,27.288692344784675,0.5454957337644305,3.374846694641929,3.3046744549295846,0.019988361799448497,1000,arch06
600.0,26.381118615053943,27.288692344784675,0.5454957337644305,3.2726485502966662,3.3046744549295846,0.019988361799448497,1000,arch07
600.0,27.872576313774015,27.288692344784675,0.5454957337644305,3.3276432776152642,3.3046744549295846,0.019988361799448497,1000,arch08
600.0,29.669858640723923,27.288692344784675,0.5454957337644305,3.3901316699072863,3.3046744549295846,0.019988361799448497,1000,arch09
600.0,27.87003698463901,27.288692344784675,0.5454957337644305,3.3275521685342038,3.3046744549295846,0.019988361799448497,1000,arch10
650.0,23.06070071485897,25.331925492759304,0.8985885576580126,3.1381299009733077,3.2264323304396827,0.03533255838949895,1000,arch01
650.0,22.01528307430054,25.331925492759304,0.8985885576580126,3.0917368973717254,3.2264323304396827,0.03533255838949895,1000,arch02
650.0,22.487137675380538,25.331925492759304,0.8985885576580126,3.112943486879167,3.2264323304396827,0.03533255838949895,1000,arch03
650.0,29.617383263959955,25.331925492759304,0.8985885576580126,3.388361461384125,3.2264323304396827,0.03533255838949895,1000,arch04
650.0,24.144707128140965,25.331925492759304,0.8985885576580126,3.1840651895414807,3.2264323304396827,0.03533255838949895,1000,arch05
650.0,28.005179955338416,25.331925492759304,0.8985885576580126,3.3323894914700527,3.2264323304396827,0.03533255838949895,1000,arch06
650.0,22.436594398047113,25.331925492759304,0.8985885576580126,3.1106933043441445,3.2264323304396827,0.03533255838949895,1000,arch07
650.0,26.86115688264002,25.331925492759304,0.8985885576580126,3.2906812610030136,3.2264323304396827,0.03533255838949895,1000,arch08
650.0,26.190502229499838,25.331925492759304,0.8985885576580126,3.265396834719866,3.2264323304396827,0.03533255838949895,1000,arch09
650.0,28.50060960542667,25.331925492759304,0.8985885576580126,3.349925476709943,3.2264323304396827,0.03533255838949895,1000,arch10
700.0,26.869100518845837,27.291512323981543,0.7164072578585294,3.2909769467729264,3.303510914189128,0.026025786225945986,1000,arch01
700.0,25.202890162011613,27.291512323981543,0.7164072578585294,3.2269586769098155,3.303510914189128,0.026025786225945986,1000,arch02
700.0,24.238981069229794,27.291512323981543,0.7164072578585294,3.1879621252198334,3.303510914189128,0.026025786225945986,1000,arch03
700.0,30.911269258978994,27.291512323981543,0.7164072578585294,3.431120818354309,3.303510914189128,0.026025786225945986,1000,arch04
700.0,27.015129292381374,27.291512323981543,0.7164072578585294,3.2963970532324343,3.303510914189128,0.026025786225945986,1000,arch05
700.0,29.202409497290656,27.291512323981543,0.7164072578585294,3.374251222900395,3.303510914189128,0.026025786225945986,1000,arch06
700.0,26.643436619254253,27.291512323981543,0.7164072578585294,3.282542839576376,3.303510914189128,0.026025786225945986,1000,arch07
700.0,24.94356505450707,27.291512323981543,0.7164072578585294,3.216615875285072,3.303510914189128,0.026025786225945986,1000,arch08
700.0,27.511193911464243,27.291512323981543,0.7164072578585294,3.3145929731755817,3.303510914189128,0.026025786225945986,1000,arch09
700.0,30.3771478558516,27.291512323981543,0.7164072578585294,3.4136906104645424,3.303510914189128,0.026025786225945986,1000,arch10
750.0,22.97152768823396,26.06261748225836,0.9850528607877397,3.1342555224665483,3.2538506692752778,0.03879095476958517,1000,arch01
750.0,25.9164148185475,26.06261748225836,0.9850528607877397,3.2548765447317023,3.2538506692752778,0.03879095476958517,1000,arch02
750.0,20.905338872226846,26.06261748225836,0.9850528607877397,3.0400045747812765,3.2538506692752778,0.03879095476958517,1000,arch03
750.0,27.644213095577683,26.06261748225836,0.9850528607877397,3.319416414764684,3.2538506692752778,0.03879095476958517,1000,arch04
750.0,28.216245061469568,26.06261748225836,0.9850528607877397,3.339897878091299,3.2538506692752778,0.03879095476958517,1000,arch05
750.0,27.711166579842693,26.06261748225836,0.9850528607877397,3.3218354575860785,3.2538506692752778,0.03879095476958517,1000,arch06
750.0,25.29353867850259,26.06261748225836,0.9850528607877397,3.2305489749148757,3.2538506692752778,0.03879095476958517,1000,arch07
750.0,22.571155398364446,26.06261748225836,0.9850528607877397,3.1166727812943096,3.2538506692752778,0.03879095476958517,1000,arch08
750.0,28.678327031575076,26.06261748225836,0.9850528607877397,3.3561416817976397,3.2538506692752778,0.03879095476958517,1000,arch09
750.0,30.71824759824323,26.06261748225836,0.9850528607877397,3.424856862324362,3.2538506692752778,0.03879095476958517,1000,arch10
800.0,23.55871508089925,26.13845253075861,1.002625889716439,3.1594958191339555,3.256837942273504,0.03816645980947623,1000,arch01
800.0,24.39066613950797,26.13845253075861,1.002625889716439,3.19420052384781,3.256837942273504,0.03816645980947623,1000,arch02
800.0,21.22695988729873,26.13845253075861,1.002625889716439,3.0552720665586666,3.256837942273504,0.03816645980947623,1000,arch03
800.0,26.707464040465286,26.13845253075861,1.002625889716439,3.284943078416154,3.256837942273504,0.03816645980947623,1000,arch04
800.0,28.57917031627151,26.13845253075861,1.002625889716439,3.3526781418589056,3.256837942273504,0.03816645980947623,1000,arch05
800.0,25.112352266248024,26.13845253075861,1.002625889716439,3.2233598472466167,3.256837942273504,0.03816645980947623,1000,arch06
800.0,27.14000201861045,26.13845253075861,1.002625889716439,3.3010087287844083,3.256837942273504,0.03816645980947623,1000,arch07
800.0,23.685096297651725,26.13845253075861,1.002625889716439,3.164846002132775,3.256837942273504,0.03816645980947623,1000,arch08
800.0,29.012643430850623,26.13845253075861,1.002625889716439,3.3677317153488047,3.256837942273504,0.03816645980947623,1000,arch09
800.0,31.97145582978255,26.13845253075861,1.002625889716439,3.464843499406946,3.256837942273504,0.03816645980947623,1000,arch10
850.0,25.462388956905627,28.603768739411247,1.258190791406658,3.2372024204989622,3.3448953778488524,0.043788478555232595,1000,arch01
850.0,24.703307568030304,28.603768739411247,1.258190791406658,3.206937144305691,3.3448953778488524,0.043788478555232595,1000,arch02
850.0,22.865477623719773,28.603768739411247,1.258190791406658,3.129628245749045,3.3448953778488524,0.043788478555232595,1000,arch03
850.0,30.322971154532357,28.603768739411247,1.258190791406658,3.4119055491965113,3.3448953778488524,0.043788478555232595,1000,arch04
850.0,32.14004914862014,28.603768739411247,1.258190791406658,3.470102889512309,3.3448953778488524,0.043788478555232595,1000,arch05
850.0,25.49849341343768,28.603768739411247,1.258190791406658,3.238619368593007,3.3448953778488524,0.043788478555232595,1000,arch06
850.0,29.579134321505542,28.603768739411247,1.258190791406658,3.3870691911852218,3.3448953778488524,0.043788478555232595,1000,arch07
850.0,29.769184672174454,28.603768739411247,1.258190791406658,3.3934737870871183,3.3448953778488524,0.043788478555232595,1000,arch08
850.0,29.606570788678752,28.603768739411247,1.258190791406658,3.3879963227987573,3.3448953778488524,0.043788478555232595,1000,arch09
850.0,36.09010974650785,28.603768739411247,1.258190791406658,3.586018859561901,3.3448953778488524,0.043788478555232595,1000,arch10
900.0,25.658857049448308,28.58744659438425,1.253951168361678,3.2448888160851066,3.344583221160711,0.04282102557117222,1000,arch01
900.0,27.004675081684127,28.58744659438425,1.253951168361678,3.296010002188881,3.344583221160711,0.04282102557117222,1000,arch02
900.0,24.472310114102683,28.58744659438425,1.253951168361678,3.197542278969303,3.344583221160711,0.04282102557117222,1000,arch03
900.0,32.04348618242155,28.58744659438425,1.253951168361678,3.467093923472769,3.344583221160711,0.04282102557117222,1000,arch04
900.0,28.523338920400654,28.58744659438425,1.253951168361678,3.350722661638917,3.344583221160711,0.04282102557117222,1000,arch05
900.0,24.911924706389577,28.58744659438425,1.253951168361678,3.2153465927038694,3.344583221160711,0.04282102557117222,1000,arch06
900.0,29.343028092213636,28.58744659438425,1.253951168361678,3.3790549743496103,3.344583221160711,0.04282102557117222,1000,arch07
900.0,24.734757145276216,28.58744659438425,1.253951168361678,3.208209426368938,3.344583221160711,0.04282102557117222,1000,arch08
900.0,34.07095015729518,28.58744659438425,1.253951168361678,3.5284451196695366,3.344583221160711,0.04282102557117222,1000,arch09
900.0,35.111138494610564,28.58744659438425,1.253951168361678,3.558518416160183,3.344583221160711,0.04282102557117222,1000,arch10
950.0,23.86100910781876,27.640825648592966,1.5161521459672958,3.1722457086429605,3.305726759748565,0.05497098492958408,1000,arch01
950.0,22.388116933157043,27.640825648592966,1.5161521459672958,3.108530324043749,3.305726759748565,0.05497098492958408,1000,arch02
950.0,21.04225420651575,27.640825648592966,1.5161521459672958,3.0465325212234804,3.305726759748565,0.05497098492958408,1000,arch03
950.0,28.345694136598674,27.640825648592966,1.5161521459672958,3.3444751363315506,3.305726759748565,0.05497098492958408,1000,arch04
950.0,30.722383637106596,27.640825648592966,1.5161521459672958,3.4249914976230706,3.305726759748565,0.05497098492958408,1000,arch05
950.0,35.08215004635731,27.640825648592966,1.5161521459672958,3.5576924554307796,3.305726759748565,0.05497098492958408,1000,arch06
950.0,26.75827740426556,27.640825648592966,1.5161521459672958,3.2868438611501505,3.305726759748565,0.05497098492958408,1000,arch07
950.0,24.431328219288016,27.640825648592966,1.5161521459672958,3.1958662521621077,3.305726759748565,0.05497098492958408,1000,arch08
950.0,34.0020139040851,27.640825648592966,1.5161521459672958,3.526419755335079,3.305726759748565,0.05497098492958408,1000,arch09
950.0,29.775028890736838,27.640825648592966,1.5161521459672958,3.393670085542718,3.305726759748565,0.05497098492958408,1000,arch10
1000.0,30.240452737146313,31.392641620387327,1.0156403944415795,3.4091805226657397,3.441729863873937,0.033062155280343015,1000,arch01
1000.0,28.454606095928167,31.392641620387327,1.0156403944415795,3.3483100489063164,3.441729863873937,0.033062155280343015,1000,arch02
1000.0,25.445725155583606,31.392641620387327,1.0156403944415795,3.2365477585768825,3.441729863873937,0.033062155280343015,1000,arch03
1000.0,33.972979081447846,31.392641620387327,1.0156403944415795,3.525565475749961,3.441729863873937,0.033062155280343015,1000,arch04
1000.0,31.36541947353615,31.392641620387327,1.0156403944415795,3.4457059953963447,3.441729863873937,0.033062155280343015,1000,arch05
1000.0,36.31891383382896,31.392641620387327,1.0156403944415795,3.5923386478296644,3.441729863873937,0.033062155280343015,1000,arch06
1000.0,30.502742093647733,31.392641620387327,1.0156403944415795,3.4178165842819417,3.441729863873937,0.033062155280343015,1000,arch07
1000.0,29.76310745375897,31.392641620387327,1.0156403944415795,3.3932696216428,3.441729863873937,0.033062155280343015,1000,arch08
1000.0,33.578657267722974,31.392641620387327,1.0156403944415795,3.513890664778548,3.441729863873937,0.033062155280343015,1000,arch09
1000.0,34.28381301127252,31.392641620387327,1.0156403944415795,3.5346733189111723,3.441729863873937,0.033062155280343015,1000,arch10
1050.0,25.622576113850034,31.70531315201195,2.1970217043149782,3.2434738423055687,3.435468590156398,0.06801635465424098,1000,arch01
1050.0,24.11962440720519,31.70531315201195,2.1970217043149782,3.1830257998971616,3.435468590156398,0.06801635465424098,1000,arch02
1050.0,22.796283601316002,31.70531315201195,2.1970217043149782,3.12659752273218,3.435468590156398,0.06801635465424098,1000,arch03
1050.0,33.78845432440936,31.70531315201195,2.1970217043149782,3.520119156099265,3.435468590156398,0.06801635465424098,1000,arch04
1050.0,33.190115508095666,31.70531315201195,2.1970217043149782,3.5022521059335907,3.435468590156398,0.06801635465424098,1000,arch05
1050.0,44.93075315384839,31.70531315201195,2.1970217043149782,3.80512248576927,3.435468590156398,0.06801635465424098,1000,arch06
1050.0,29.150477579279638,31.70531315201195,2.1970217043149782,3.3724712961710286,3.435468590156398,0.06801635465424098,1000,arch07
1050.0,32.51254847641229,31.70531315201195,2.1970217043149782,3.48162612178211,3.435468590156398,0.06801635465424098,1000,arch08
1050.0,30.806924266653144,31.70531315201195,2.1970217043149782,3.4277394785650563,3.435468590156398,0.06801635465424098,1000,arch09
1050.0,40.135374089049776,31.70531315201195,2.1970217043149782,3.6922580923087525,3.435468590156398,0.06801635465424098,1000,arch10
1100.0,28.666046761536062,33.545077654648686,1.8069649075434777,3.3557133827540038,3.5000607740296084,0.053185801466828046,1000,arch01
1100.0,26.659301348531812,33.545077654648686,1.8069649075434777,3.2831381084256273,3.5000607740296084,0.053185801466828046,1000,arch02
1100.0,26.893384937428433,33.545077654648686,1.8069649075434777,3.2918803432594577,3.5000607740296084,0.053185801466828046,1000,arch03
1100.0,30.79123441668345,33.545077654648686,1.8069649075434777,3.42723005261323,3.5000607740296084,0.053185801466828046,1000,arch04
1100.0,34.12345772176423,33.545077654648686,1.8069649075434777,3.5299850575171847,3.5000607740296084,0.053185801466828046,1000,arch05
1100.0,42.865145246865296,33.545077654648686,1.8069649075434777,3.758059030597282,3.5000607740296084,0.053185801466828046,1000,arch06
1100.0,32.79287307162103,33.545077654648686,1.8069649075434777,3.4902112073786244,3.5000607740296084,0.053185801466828046,1000,arch07
1100.0,40.741786491842404,33.545077654648686,1.8069649075434777,3.7072542608888357,3.5000607740296084,0.053185801466828046,1000,arch08
1100.0,32.8278785773444,33.545077654648686,1.8069649075434777,3.491278111007865,3.5000607740296084,0.053185801466828046,1000,arch09
1100.0,39.08966797286971,33.545077654648686,1.8069649075434777,3.6658581858539705,3.5000607740296084,0.053185801466828046,1000,arch10
1150.0,32.10222743039348,42.30143980770781,6.641371962021927,3.468925418083508,3.6624877075928253,0.12527302248180458,1000,arch01
1150.0,26.924784709572503,42.30143980770781,6.641371962021927,3.29304722708003,3.6624877075928253,0.12527302248180458,1000,arch02
1150.0,31.868045939679853,42.30143980770781,6.641371962021927,3.4616038130785167,3.6624877075928253,0.12527302248180458,1000,arch03
1150.0,31.8501262840507,42.30143980770781,6.641371962021927,3.461041346972657,3.6624877075928253,0.12527302248180458,1000,arch04
1150.0,30.792642105621734,42.30143980770781,6.641371962021927,3.4272757687655093,3.6624877075928253,0.12527302248180458,1000,arch05
1150.0,69.69362350593681,42.30143980770781,6.641371962021927,4.244108828731223,3.6624877075928253,0.12527302248180458,1000,arch06
1150.0,37.16303393682851,42.30143980770781,6.641371962021927,3.615314555845046,3.6624877075928253,0.12527302248180458,1000,arch07
1150.0,91.16621906345917,42.30143980770781,6.641371962021927,4.512684423457476,3.6624877075928253,0.12527302248180458,1000,arch08
1150.0,32.00204717277819,42.30143980770781,6.641371962021927,3.4657998749027863,3.6624877075928253,0.12527302248180458,1000,arch09
1150.0,39.451647928757104,42.30143980770781,6.641371962021927,3.6750758190115014,3.6624877075928253,0.12527302248180458,1000,arch10
1200.0,35.291750703657264,42.551392342226976,7.15533735406813,3.5636492455147026,3.6527230173657665,0.13782042742404577,1000,arch01
1200.0,25.174837392678707,42.551392342226976,7.15533735406813,3.2258449795044695,3.6527230173657665,0.13782042742404577,1000,arch02
1200.0,26.92025905797914,42.551392342226976,7.15533735406813,3.292879127983535,3.6527230173657665,0.13782042742404577,1000,arch03
1200.0,27.520125689707175,42.551392342226976,7.15533735406813,3.31491758026791,3.6527230173657665,0.13782042742404577,1000,arch04
1200.0,36.835550333852424,42.551392342226976,7.15533735406813,3.6064634205376906,3.6527230173657665,0.13782042742404577,1000,arch05
1200.0,87.17626883364704,42.551392342226976,7.15533735406813,4.467932147473252,3.6527230173657665,0.13782042742404577,1000,arch06
1200.0,35.26445824498798,42.551392342226976,7.15533735406813,3.5628756081428197,3.6527230173657665,0.13782042742404577,1000,arch07
1200.0,82.21875975645362,42.551392342226976,7.15533735406813,4.409383496905141,3.6527230173657665,0.13782042742404577,1000,arch08
1200.0,33.06021356799433,42.551392342226976,7.15533735406813,3.49833055238394,3.6527230173657665,0.13782042742404577,1000,arch09
1200.0,36.051699841312015,42.551392342226976,7.15533735406813,3.5849540149442047,3.6527230173657665,0.13782042742404577,1000,arch10
1250.0,40.18085918048322,49.908858269776324,6.6434574425178505,3.6933907424454566,3.8503291386813325,0.10801014921159886,1000,arch01
1250.0,30.147835955063723,49.908858269776324,6.6434574425178505,3.4061131446457256,3.8503291386813325,0.10801014921159886,1000,arch02
1250.0,37.9418134303901,49.908858269776324,6.6434574425178505,3.636053760686439,3.8503291386813325,0.10801014921159886,1000,arch03
1250.0,39.92429557423186,49.908858269776324,6.6434574425178505,3.6869850502192336,3.8503291386813325,0.10801014921159886,1000,arch04
1250.0,42.7084008205295,49.908858269776324,6.6434574425178505,3.754395641411322,3.8503291386813325,0.10801014921159886,1000,arch05
1250.0,103.73297746980073,49.908858269776324,6.6434574425178505,4.641820073069195,3.8503291386813325,0.10801014921159886,1000,arch06
1250.0,42.36265023185095,49.908858269776324,6.6434574425178505,3.7462670832674174,3.8503291386813325,0.10801014921159886,1000,arch07
1250.0,65.20133555343678,49.908858269776324,6.6434574425178505,4.177479952671231,3.8503291386813325,0.10801014921159886,1000,arch08
1250.0,48.74905958565502,49.908858269776324,6.6434574425178505,3.886685906707125,3.8503291386813325,0.10801014921159886,1000,arch09
1250.0,48.13935489632134,49.908858269776324,6.6434574425178505,3.8741000316901757,3.8503291386813325,0.10801014921159886,1000,arch10
1300.0,42.29735935132043,55.765446430134396,5.882827467221088,3.744724657420874,3.9751362674527577,0.09918980178446204,1000,arch01
1300.0,34.24911932842559,55.765446430134396,5.882827467221088,3.5336608513389796,3.9751362674527577,0.09918980178446204,1000,arch02
1300.0,49.382824756061396,55.765446430134396,5.882827467221088,3.8996026867374094,3.9751362674527577,0.09918980178446204,1000,arch03
1300.0,46.26957264729472,55.765446430134396,5.882827467221088,3.834484566811737,3.9751362674527577,0.09918980178446204,1000,arch04
1300.0,42.35206517676745,55.765446430134396,5.882827467221088,3.746017184413658,3.9751362674527577,0.09918980178446204,1000,arch05
1300.0,91.82520645140744,55.765446430134396,5.882827467221088,4.519886840016925,3.9751362674527577,0.09918980178446204,1000,arch06
1300.0,45.21749610163391,55.765446430134396,5.882827467221088,3.8114840938358716,3.9751362674527577,0.09918980178446204,1000,arch07
1300.0,78.86465748567761,55.765446430134396,5.882827467221088,4.367733186884012,3.9751362674527577,0.09918980178446204,1000,arch08
1300.0,70.36860178029295,55.765446430134396,5.882827467221088,4.253747166238536,3.9751362674527577,0.09918980178446204,1000,arch09
1300.0,56.827561222462485,55.765446430134396,5.882827467221088,4.040021440829577,3.9751362674527577,0.09918980178446204,1000,arch10
1350.0,54.33414454800232,69.7186118703035,9.108660446574143,3.9951528423585274,4.178396079997757,0.11703458424923785,1000,arch01
1350.0,49.089498470477224,69.7186118703035,9.108660446574143,3.8936451314864464,4.178396079997757,0.11703458424923785,1000,arch02
1350.0,73.86744986968826,69.7186118703035,9.108660446574143,4.302272269077801,4.178396079997757,0.11703458424923785,1000,arch03
1350.0,45.45954796735218,69.7186118703035,9.108660446574143,3.816822874849931,4.178396079997757,0.11703458424923785,1000,arch04
1350.0,49.38894352685215,69.7186118703035,9.108660446574143,3.899726583897599,4.178396079997757,0.11703458424923785,1000,arch05
1350.0,74.7039716768482,69.7186118703035,9.108660446574143,4.3135332590901525,4.178396079997757,0.11703458424923785,1000,arch06
1350.0,44.09440282486582,69.7186118703035,9.108660446574143,3.7863328543266968,4.178396079997757,0.11703458424923785,1000,arch07
1350.0,104.0560609752218,69.7186118703035,9.108660446574143,4.644929801745947,4.178396079997757,0.11703458424923785,1000,arch08
1350.0,132.3709472390063,69.7186118703035,9.108660446574143,4.885608187694684,4.178396079997757,0.11703458424923785,1000,arch09
1350.0,69.82115160472075,69.7186118703035,9.108660446574143,4.245936995449786,4.178396079997757,0.11703458424923785,1000,arch10
1400.0,62.9833721167577,72.35811455856962,7.743288664312141,4.142870756900012,4.238244085556069,0.09462184103486426,1000,arch01
1400.0,44.474465500987804,72.35811455856962,7.743288664312141,3.7949152155142594,4.238244085556069,0.09462184103486426,1000,arch02
1400.0,62.135840003786264,72.35811455856962,7.743288664312141,4.129322956178185,4.238244085556069,0.09462184103486426,1000,arch03
1400.0,58.52765205864854,72.35811455856962,7.743288664312141,4.0694993273207825,4.238244085556069,0.09462184103486426,1000,arch04
1400.0,61.07780886510343,72.35811455856962,7.743288664312141,4.112148606509583,4.238244085556069,0.09462184103486426,1000,arch05
1400.0,94.28821960881773,72.35811455856962,7.743288664312141,4.546356257220812,4.238244085556069,0.09462184103486426,1000,arch06
1400.0,58.27940773051823,72.35811455856962,7.743288664312141,4.065248818792837,4.238244085556069,0.09462184103486426,1000,arch07
1400.0,73.31907831226717,72.35811455856962,7.743288664312141,4.294820852137816,4.238244085556069,0.09462184103486426,1000,arch08
1400.0,130.6475862870296,72.35811455856962,7.743288664312141,4.872503517146362,4.238244085556069,0.09462184103486426,1000,arch09
1400.0,77.84771510177984,72.35811455856962,7.743288664312141,4.354754547840037,4.238244085556069,0.09462184103486426,1000,arch10
1450.0,57.57471662333983,110.28209376692219,15.102654780277703,4.053083523824725,4.623834177838885,0.13124250077482855,1000,arch01
1450.0,101.15520642553972,110.28209376692219,15.102654780277703,4.616656034612775,4.623834177838885,0.13124250077482855,1000,arch02
1450.0,107.32544637536888,110.28209376692219,15.102654780277703,4.675865773201616,4.623834177838885,0.13124250077482855,1000,arch03
1450.0,81.05617245511597,110.28209376692219,15.102654780277703,4.3951424014215705,4.623834177838885,0.13124250077482855,1000,arch04
1450.0,92.33442785164412,110.28209376692219,15.102654780277703,4.5254170714378965,4.623834177838885,0.13124250077482855,1000,arch05
1450.0,155.0502566462435,110.28209376692219,15.102654780277703,5.043749300793353,4.623834177838885,0.13124250077482855,1000,arch06
1450.0,61.228181027074555,110.28209376692219,15.102654780277703,4.114607557831129,4.623834177838885,0.13124250077482855,1000,arch07
1450.0,157.82110892750356,110.28209376692219,15.102654780277703,5.061462169601618,4.623834177838885,0.13124250077482855,1000,arch08
1450.0,205.6732910565186,110.28209376692219,15.102654780277703,5.32628894406955,4.623834177838885,0.13124250077482855,1000,arch09
1450.0,83.60213028087321,110.28209376692219,15.102654780277703,4.426069001594627,4.623834177838885,0.13124250077482855,1000,arch10
1500.0,57.594010971455404,87.3773438800196,18.133700102132774,4.053418586105937,4.351784638675175,0.14400319623561678,1000,arch01
1500.0,53.075287632994524,87.3773438800196,18.133700102132774,3.9717114269433496,4.351784638675175,0.14400319623561678,1000,arch02
1500.0,61.70844066927864,87.3773438800196,18.133700102132774,4.122420723325962,4.351784638675175,0.14400319623561678,1000,arch03
1500.0,64.66414052282767,87.3773438800196,18.133700102132774,4.1692068055522125,4.351784638675175,0.14400319623561678,1000,arch04
1500.0,73.68298111322027,87.3773438800196,18.133700102132774,4.299771851405705,4.351784638675175,0.14400319623561678,1000,arch05
1500.0,101.93733015605652,87.3773438800196,18.133700102132774,4.624358214222214,4.351784638675175,0.14400319623561678,1000,arch06
1500.0,52.90813419152513,87.3773438800196,18.133700102132774,3.9685570924788185,4.351784638675175,0.14400319623561678,1000,arch07
1500.0,82.95251845205304,87.3773438800196,18.133700102132774,4.418268377261195,4.351784638675175,0.14400319623561678,1000,arch08
1500.0,244.55390559699882,87.3773438800196,18.133700102132774,5.4994357574037345,4.351784638675175,0.14400319623561678,1000,arch09
1500.0,80.69668949378595,87.3773438800196,18.133700102132774,4.390697552052628,4.351784638675175,0.14400319623561678,1000,arch10
1550.0,51.65332438211803,92.38398041318774,11.72097773817481,3.9445545571365663,4.460480318312714,0.11792813214904097,1000,arch01
1550.0,89.56595551956497,92.38398041318774,11.72097773817481,4.49497528705838,4.460480318312714,0.11792813214904097,1000,arch02
1550.0,68.06799793045464,92.38398041318774,11.72097773817481,4.220507175105103,4.460480318312714,0.11792813214904097,1000,arch03
1550.0,71.41220871399628,92.38398041318774,11.72097773817481,4.268468845120452,4.460480318312714,0.11792813214904097,1000,arch04
1550.0,67.9620390673201,92.38398041318774,11.72097773817481,4.218949300287114,4.460480318312714,0.11792813214904097,1000,arch05
1550.0,94.80785545840087,92.38398041318774,11.72097773817481,4.551852269313228,4.460480318312714,0.11792813214904097,1000,arch06
1550.0,63.73839474630987,92.38398041318774,11.72097773817481,4.154787124271523,4.460480318312714,0.11792813214904097,1000,arch07
1550.0,160.89221233805904,92.38398041318774,11.72097773817481,5.080734652193422,4.460480318312714,0.11792813214904097,1000,arch08
1550.0,150.58062114807143,92.38398041318774,11.72097773817481,5.014498629450468,4.460480318312714,0.11792813214904097,1000,arch09
1550.0,105.15919482758213,92.38398041318774,11.72097773817481,4.65547534319089,4.460480318312714,0.11792813214904097,1000,arch10
1600.0,87.61869899809552,176.2636604527542,22.62687924960446,4.472994434045609,5.096870096139208,0.13045579246326278,1000,arch01
1600.0,160.81642558010475,176.2636604527542,22.62687924960446,5.0802635006580035,5.096870096139208,0.13045579246326278,1000,arch02
1600.0,138.19405509763666,176.2636604527542,22.62687924960446,4.928658893748679,5.096870096139208,0.13045579246326278,1000,arch03
1600.0,143.35039913864475,176.2636604527542,22.62687924960446,4.965291976689958,5.096870096139208,0.13045579246326278,1000,arch04
1600.0,154.03683675367984,176.2636604527542,22.62687924960446,5.0371917735091625,5.096870096139208,0.13045579246326278,1000,arch05
1600.0,180.75144194140418,176.2636604527542,22.62687924960446,5.1971228385528585,5.096870096139208,0.13045579246326278,1000,arch06
1600.0,92.19115588666384,176.2636604527542,22.62687924960446,4.523864202823494,5.096870096139208,0.13045579246326278,1000,arch07
1600.0,304.44762441504713,176.2636604527542,22.62687924960446,5.71849906715026,5.096870096139208,0.13045579246326278,1000,arch08
1600.0,264.3801746394278,176.2636604527542,22.62687924960446,5.57738812271321,5.096870096139208,0.13045579246326278,1000,arch09
1600.0,236.84979207683756,176.2636604527542,22.62687924960446,5.467426151500841,5.096870096139208,0.13045579246326278,1000,arch10
1650.0,57.29336154190701,126.00135598491417,23.394719446236053,4.048184762592072,4.724140833898689,0.148071505328805,1000,arch01
1650.0,112.17303979037806,126.00135598491417,23.394719446236053,4.720042677141753,4.724140833898689,0.148071505328805,1000,arch02
1650.0,91.18501913978454,126.00135598491417,23.394719446236053,4.5128906197693555,4.724140833898689,0.148071505328805,1000,arch03
1650.0,92.03051428689668,126.00135598491417,23.394719446236053,4.522120199087859,4.724140833898689,0.148071505328805,1000,arch04
1650.0,97.26563028931433,126.00135598491417,23.394719446236053,4.577445692353334,4.724140833898689,0.148071505328805,1000,arch05
1650.0,123.28560807666035,126.00135598491417,23.394719446236053,4.814503680540632,4.724140833898689,0.148071505328805,1000,arch06
1650.0,74.2186677404838,126.00135598491417,23.394719446236053,4.307015705329656,4.724140833898689,0.148071505328805,1000,arch07
1650.0,320.0,126.00135598491417,23.394719446236053,5.768320995793772,4.724140833898689,0.148071505328805,1000,arch08
1650.0,148.20441954352853,126.00135598491417,23.394719446236053,4.998592533898634,4.724140833898689,0.148071505328805,1000,arch09
1650.0,144.35729944018854,126.00135598491417,23.394719446236053,4.972291472479827,4.724140833898689,0.148071505328805,1000,arch10
