condition,snr,correct_word,correct_word_mean,correct_word_sem,correct_spkr,correct_spkr_mean,correct_spkr_sem,model,subject
8_talker_babble,0.0,0.449468085106383,0.44468085106382976,0.0059838783796759614,0.7659574468085106,0.8029255319148936,0.008301678977737205,1000,arch0_0009
8_talker_babble,0.0,0.43882978723404253,0.44468085106382976,0.0059838783796759614,0.7792553191489362,0.8029255319148936,0.008301678977737205,1000,arch0_0016
8_talker_babble,0.0,0.425531914893617,0.44468085106382976,0.0059838783796759614,0.7686170212765957,0.8029255319148936,0.008301678977737205,1000,arch0_0017
8_talker_babble,3.0,0.601063829787234,0.6143617021276595,0.005648770326976594,0.9042553191489362,0.899468085106383,0.004819956460662472,1000,arch0_0000
8_talker_babble,3.0,0.5797872340425532,0.6143617021276595,0.005648770326976594,0.9069148936170213,0.899468085106383,0.004819956460662472,1000,arch0_0001
8_talker_babble,3.0,0.6382978723404256,0.6143617021276595,0.005648770326976594,0.8936170212765957,0.899468085106383,0.004819956460662472,1000,arch0_0002
8_talker_babble,3.0,0.6037234042553191,0.6143617021276595,0.005648770326976594,0.9148936170212766,0.899468085106383,0.004819956460662472,1000,arch0_0004
8_talker_babble,3.0,0.6223404255319149,0.6143617021276595,0.005648770326976594,0.9308510638297872,0.899468085106383,0.004819956460662472,1000,arch0_0006
8_talker_babble,3.0,0.6196808510638298,0.6143617021276595,0.005648770326976594,0.8803191489361702,0.899468085106383,0.004819956460662472,1000,arch0_0007
8_talker_babble,3.0,0.6196808510638298,0.6143617021276595,0.005648770326976594,0.8909574468085106,0.899468085106383,0.004819956460662472,1000,arch0_0008
8_talker_babble,3.0,0.6382978723404256,0.6143617021276595,0.005648770326976594,0.8882978723404256,0.899468085106383,0.004819956460662472,1000,arch0_0009
8_talker_babble,3.0,0.6170212765957447,0.6143617021276595,0.005648770326976594,0.8856382978723404,0.899468085106383,0.004819956460662472,1000,arch0_0016
8_talker_babble,3.0,0.6037234042553191,0.6143617021276595,0.005648770326976594,0.898936170212766,0.899468085106383,0.004819956460662472,1000,arch0_0017
8_talker_babble,inf,0.8909574468085106,0.8688829787234044,0.0039656505755930865,0.9840425531914894,0.9781914893617021,0.001418439716312063,1000,arch0_0000
8_talker_babble,inf,0.8670212765957447,0.8688829787234044,0.0039656505755930865,0.973404255319149,0.9781914893617021,0.001418439716312063,1000,arch0_0001
8_talker_babble,inf,0.8829787234042553,0.8688829787234044,0.0039656505755930865,0.9813829787234043,0.9781914893617021,0.001418439716312063,1000,arch0_0002
8_talker_babble,inf,0.875,0.8688829787234044,0.0039656505755930865,0.9813829787234043,0.9781914893617021,0.001418439716312063,1000,arch0_0004
8_talker_babble,inf,0.8723404255319149,0.8688829787234044,0.0039656505755930865,0.9707446808510638,0.9781914893617021,0.001418439716312063,1000,arch0_0006
8_talker_babble,inf,0.8670212765957447,0.8688829787234044,0.0039656505755930865,0.973404255319149,0.9781914893617021,0.001418439716312063,1000,arch0_0007
8_talker_babble,inf,0.8696808510638298,0.8688829787234044,0.0039656505755930865,0.9813829787234043,0.9781914893617021,0.001418439716312063,1000,arch0_0008
8_talker_babble,inf,0.848404255319149,0.8688829787234044,0.0039656505755930865,0.9813829787234043,0.9781914893617021,0.001418439716312063,1000,arch0_0009
8_talker_babble,inf,0.8590425531914894,0.8688829787234044,0.0039656505755930865,0.976063829787234,0.9781914893617021,0.001418439716312063,1000,arch0_0016
8_talker_babble,inf,0.8563829787234043,0.8688829787234044,0.0039656505755930865,0.9787234042553191,0.9781914893617021,0.001418439716312063,1000,arch0_0017
instrumental_music,-9.0,0.40691489361702127,0.4175531914893617,0.004324932949521444,0.7047872340425532,0.7058510638297872,0.008039563155145141,1000,arch0_0000
instrumental_music,-9.0,0.4122340425531915,0.4175531914893617,0.004324932949521444,0.6861702127659575,0.7058510638297872,0.008039563155145141,1000,arch0_0001
instrumental_music,-9.0,0.4095744680851064,0.4175531914893617,0.004324932949521444,0.7154255319148937,0.7058510638297872,0.008039563155145141,1000,arch0_0002
instrumental_music,-9.0,0.425531914893617,0.4175531914893617,0.004324932949521444,0.726063829787234,0.7058510638297872,0.008039563155145141,1000,arch0_0004
instrumental_music,-9.0,0.425531914893617,0.4175531914893617,0.004324932949521444,0.7180851063829787,0.7058510638297872,0.008039563155145141,1000,arch0_0006
instrumental_music,-9.0,0.4308510638297872,0.4175531914893617,0.004324932949521444,0.7101063829787234,0.7058510638297872,0.008039563155145141,1000,arch0_0007
instrumental_music,-9.0,0.4148936170212766,0.4175531914893617,0.004324932949521444,0.6728723404255319,0.7058510638297872,0.008039563155145141,1000,arch0_0008
instrumental_music,-9.0,0.40691489361702127,0.4175531914893617,0.004324932949521444,0.6595744680851063,0.7058510638297872,0.008039563155145141,1000,arch0_0009
instrumental_music,-9.0,0.39893617021276595,0.4175531914893617,0.004324932949521444,0.726063829787234,0.7058510638297872,0.008039563155145141,1000,arch0_0016
instrumental_music,-9.0,0.4441489361702128,0.4175531914893617,0.004324932949521444,0.7393617021276596,0.7058510638297872,0.008039563155145141,1000,arch0_0017
instrumental_music,-6.0,0.550531914893617,0.5542553191489362,0.0026358277920777488,0.8617021276595744,0.8545212765957446,0.004325841453459533,1000,arch0_0000
instrumental_music,-6.0,0.550531914893617,0.5542553191489362,0.0026358277920777488,0.8617021276595744,0.8545212765957446,0.004325841453459533,1000,arch0_0001
instrumental_music,-6.0,0.5638297872340425,0.5542553191489362,0.0026358277920777488,0.8723404255319149,0.8545212765957446,0.004325841453459533,1000,arch0_0002
instrumental_music,-6.0,0.5585106382978723,0.5542553191489362,0.0026358277920777488,0.8617021276595744,0.8545212765957446,0.004325841453459533,1000,arch0_0004
instrumental_music,-6.0,0.5531914893617021,0.5542553191489362,0.0026358277920777488,0.8670212765957447,0.8545212765957446,0.004325841453459533,1000,arch0_0006
instrumental_music,-6.0,0.5664893617021277,0.5542553191489362,0.0026358277920777488,0.851063829787234,0.8545212765957446,0.004325841453459533,1000,arch0_0007
instrumental_music,-6.0,0.5452127659574468,0.5542553191489362,0.0026358277920777488,0.8537234042553191,0.8545212765957446,0.004325841453459533,1000,arch0_0008
instrumental_music,-6.0,0.5611702127659575,0.5542553191489362,0.0026358277920777488,0.8271276595744681,0.8545212765957446,0.004325841453459533,1000,arch0_0009
instrumental_music,-6.0,0.5398936170212766,0.5542553191489362,0.0026358277920777488,0.851063829787234,0.8545212765957446,0.004325841453459533,1000,arch0_0016
instrumental_music,-6.0,0.5531914893617021,0.5542553191489362,0.0026358277920777488,0.8377659574468085,0.8545212765957446,0.004325841453459533,1000,arch0_0017
instrumental_music,-3.0,0.7074468085106383,0.6696808510638298,0.005604071145134441,0.9202127659574468,0.9183510638297872,0.0019843111068793815,1000,arch0_0000
instrumental_music,-3.0,0.6861702127659575,0.6696808510638298,0.005604071145134441,0.9202127659574468,0.9183510638297872,0.0019843111068793815,1000,arch0_0001
instrumental_music,-3.0,0.6622340425531915,0.6696808510638298,0.005604071145134441,0.9228723404255319,0.9183510638297872,0.0019843111068793815,1000,arch0_0002
instrumental_music,-3.0,0.6728723404255319,0.6696808510638298,0.005604071145134441,0.9148936170212766,0.9183510638297872,0.0019843111068793815,1000,arch0_0004
instrumental_music,-3.0,0.6595744680851063,0.6696808510638298,0.005604071145134441,0.9202127659574468,0.9183510638297872,0.0019843111068793815,1000,arch0_0006
instrumental_music,-3.0,0.6808510638297872,0.6696808510638298,0.005604071145134441,0.9122340425531915,0.9183510638297872,0.0019843111068793815,1000,arch0_0007
instrumental_music,-3.0,0.6462765957446809,0.6696808510638298,0.005604071145134441,0.9308510638297872,0.9183510638297872,0.0019843111068793815,1000,arch0_0008
instrumental_music,-3.0,0.6648936170212766,0.6696808510638298,0.005604071145134441,0.9095744680851063,0.9183510638297872,0.0019843111068793815,1000,arch0_0009
instrumental_music,-3.0,0.6569148936170213,0.6696808510638298,0.005604071145134441,0.9202127659574468,0.9183510638297872,0.0019843111068793815,1000,arch0_0016
instrumental_music,-3.0,0.6595744680851063,0.6696808510638298,0.005604071145134441,0.9122340425531915,0.9183510638297872,0.0019843111068793815,1000,arch0_0017
instrumental_music,0.0,0.7606382978723404,0.7460106382978723,0.0041249610369261825,0.9654255319148937,0.951063829787234,0.002752513244017729,1000,arch0_0000
instrumental_music,0.0,0.7313829787234043,0.7460106382978723,0.0041249610369261825,0.9414893617021277,0.951063829787234,0.002752513244017729,1000,arch0_0001
instrumental_music,0.0,0.7446808510638298,0.7460106382978723,0.0041249610369261825,0.949468085106383,0.951063829787234,0.002752513244017729,1000,arch0_0002
instrumental_music,0.0,0.7526595744680851,0.7460106382978723,0.0041249610369261825,0.9601063829787234,0.951063829787234,0.002752513244017729,1000,arch0_0004
instrumental_music,0.0,0.7367021276595744,0.7460106382978723,0.0041249610369261825,0.949468085106383,0.951063829787234,0.002752513244017729,1000,arch0_0006
instrumental_music,0.0,0.7579787234042553,0.7460106382978723,0.0041249610369261825,0.9547872340425532,0.951063829787234,0.002752513244017729,1000,arch0_0007
instrumental_music,0.0,0.7473404255319149,0.7460106382978723,0.0041249610369261825,0.9414893617021277,0.951063829787234,0.002752513244017729,1000,arch0_0008
instrumental_music,0.0,0.7632978723404256,0.7460106382978723,0.0041249610369261825,0.9521276595744681,0.951063829787234,0.002752513244017729,1000,arch0_0009
instrumental_music,0.0,0.723404255319149,0.7460106382978723,0.0041249610369261825,0.9574468085106383,0.951063829787234,0.002752513244017729,1000,arch0_0016
instrumental_music,0.0,0.7420212765957447,0.7460106382978723,0.0041249610369261825,0.9388297872340425,0.951063829787234,0.002752513244017729,1000,arch0_0017
instrumental_music,3.0,0.8111702127659575,0.8018617021276595,0.004124961036926189,0.976063829787234,0.961436170212766,0.0022163120567375814,1000,arch0_0000
instrumental_music,3.0,0.7925531914893617,0.8018617021276595,0.004124961036926189,0.9574468085106383,0.961436170212766,0.0022163120567375814,1000,arch0_0001
instrumental_music,3.0,0.800531914893617,0.8018617021276595,0.004124961036926189,0.9574468085106383,0.961436170212766,0.0022163120567375814,1000,arch0_0002
instrumental_music,3.0,0.8111702127659575,0.8018617021276595,0.004124961036926189,0.9654255319148937,0.961436170212766,0.0022163120567375814,1000,arch0_0004
instrumental_music,3.0,0.7952127659574468,0.8018617021276595,0.004124961036926189,0.9627659574468085,0.961436170212766,0.0022163120567375814,1000,arch0_0006
instrumental_music,3.0,0.8058510638297872,0.8018617021276595,0.004124961036926189,0.9574468085106383,0.961436170212766,0.0022163120567375814,1000,arch0_0007
instrumental_music,3.0,0.8111702127659575,0.8018617021276595,0.004124961036926189,0.9601063829787234,0.961436170212766,0.0022163120567375814,1000,arch0_0008
instrumental_music,3.0,0.776595744680851,0.8018617021276595,0.004124961036926189,0.9627659574468085,0.961436170212766,0.0022163120567375814,1000,arch0_0009
instrumental_music,3.0,0.7925531914893617,0.8018617021276595,0.004124961036926189,0.9654255319148937,0.961436170212766,0.0022163120567375814,1000,arch0_0016
instrumental_music,3.0,0.8218085106382979,0.8018617021276595,0.004124961036926189,0.949468085106383,0.961436170212766,0.0022163120567375814,1000,arch0_0017
instrumental_music,inf,0.8856382978723404,0.8686170212765958,0.003250053684365853,0.9867021276595744,0.9789893617021276,0.0017029585737853303,1000,arch0_0000
instrumental_music,inf,0.8590425531914894,0.8686170212765958,0.003250053684365853,0.9680851063829787,0.9789893617021276,0.0017029585737853303,1000,arch0_0001
instrumental_music,inf,0.8803191489361702,0.8686170212765958,0.003250053684365853,0.9840425531914894,0.9789893617021276,0.0017029585737853303,1000,arch0_0002
instrumental_music,inf,0.8670212765957447,0.8686170212765958,0.003250053684365853,0.9813829787234043,0.9789893617021276,0.0017029585737853303,1000,arch0_0004
instrumental_music,inf,0.8723404255319149,0.8686170212765958,0.003250053684365853,0.976063829787234,0.9789893617021276,0.0017029585737853303,1000,arch0_0006
instrumental_music,inf,0.875,0.8686170212765958,0.003250053684365853,0.973404255319149,0.9789893617021276,0.0017029585737853303,1000,arch0_0007
instrumental_music,inf,0.8696808510638298,0.8686170212765958,0.003250053684365853,0.9813829787234043,0.9789893617021276,0.0017029585737853303,1000,arch0_0008
instrumental_music,inf,0.851063829787234,0.8686170212765958,0.003250053684365853,0.9787234042553191,0.9789893617021276,0.0017029585737853303,1000,arch0_0009
instrumental_music,inf,0.8643617021276596,0.8686170212765958,0.003250053684365853,0.9787234042553191,0.9789893617021276,0.0017029585737853303,1000,arch0_0016
instrumental_music,inf,0.8617021276595744,0.8686170212765958,0.003250053684365853,0.9813829787234043,0.9789893617021276,0.0017029585737853303,1000,arch0_0017
stationary_noise,-9.0,0.09574468085106383,0.0797872340425532,0.003697988229541526,0.35638297872340424,0.3021276595744681,0.008098005139481727,1000,arch0_0000
stationary_noise,-9.0,0.06382978723404255,0.0797872340425532,0.003697988229541526,0.2845744680851064,0.3021276595744681,0.008098005139481727,1000,arch0_0001
stationary_noise,-9.0,0.0851063829787234,0.0797872340425532,0.003697988229541526,0.27925531914893614,0.3021276595744681,0.008098005139481727,1000,arch0_0002
stationary_noise,-9.0,0.07712765957446809,0.0797872340425532,0.003697988229541526,0.3271276595744681,0.3021276595744681,0.008098005139481727,1000,arch0_0004
stationary_noise,-9.0,0.08776595744680851,0.0797872340425532,0.003697988229541526,0.2872340425531915,0.3021276595744681,0.008098005139481727,1000,arch0_0006
stationary_noise,-9.0,0.09840425531914894,0.0797872340425532,0.003697988229541526,0.30319148936170215,0.3021276595744681,0.008098005139481727,1000,arch0_0007
stationary_noise,-9.0,0.06648936170212766,0.0797872340425532,0.003697988229541526,0.26861702127659576,0.3021276595744681,0.008098005139481727,1000,arch0_0008
stationary_noise,-9.0,0.07712765957446809,0.0797872340425532,0.003697988229541526,0.30319148936170215,0.3021276595744681,0.008098005139481727,1000,arch0_0009
stationary_noise,-9.0,0.07446808510638298,0.0797872340425532,0.003697988229541526,0.2978723404255319,0.3021276595744681,0.008098005139481727,1000,arch0_0016
stationary_noise,-9.0,0.07180851063829788,0.0797872340425532,0.003697988229541526,0.31382978723404253,0.3021276595744681,0.008098005139481727,1000,arch0_0017
stationary_noise,-6.0,0.2872340425531915,0.2781914893617021,0.004626946223652452,0.7207446808510638,0.6683510638297873,0.009127762209631969,1000,arch0_0000
stationary_noise,-6.0,0.2845744680851064,0.2781914893617021,0.004626946223652452,0.6329787234042553,0.6683510638297873,0.009127762209631969,1000,arch0_0001
stationary_noise,-6.0,0.2845744680851064,0.2781914893617021,0.004626946223652452,0.6808510638297872,0.6683510638297873,0.009127762209631969,1000,arch0_0002
stationary_noise,-6.0,0.2845744680851064,0.2781914893617021,0.004626946223652452,0.6835106382978723,0.6683510638297873,0.009127762209631969,1000,arch0_0004
stationary_noise,-6.0,0.26595744680851063,0.2781914893617021,0.004626946223652452,0.6728723404255319,0.6683510638297873,0.009127762209631969,1000,arch0_0006
stationary_noise,-6.0,0.30319148936170215,0.2781914893617021,0.004626946223652452,0.6808510638297872,0.6683510638297873,0.009127762209631969,1000,arch0_0007
stationary_noise,-6.0,0.2553191489361702,0.2781914893617021,0.004626946223652452,0.6382978723404256,0.6683510638297873,0.009127762209631969,1000,arch0_0008
stationary_noise,-6.0,0.2579787234042553,0.2781914893617021,0.004626946223652452,0.6409574468085106,0.6683510638297873,0.009127762209631969,1000,arch0_0009
stationary_noise,-6.0,0.2765957446808511,0.2781914893617021,0.004626946223652452,0.6409574468085106,0.6683510638297873,0.009127762209631969,1000,arch0_0016
stationary_noise,-6.0,0.28191489361702127,0.2781914893617021,0.004626946223652452,0.6914893617021277,0.6683510638297873,0.009127762209631969,1000,arch0_0017
stationary_noise,-3.0,0.5186170212765957,0.5101063829787235,0.008123199424790995,0.8723404255319149,0.8553191489361701,0.0067188990501760365,1000,arch0_0000
stationary_noise,-3.0,0.5159574468085106,0.5101063829787235,0.008123199424790995,0.8297872340425532,0.8553191489361701,0.0067188990501760365,1000,arch0_0001
stationary_noise,-3.0,0.5106382978723404,0.5101063829787235,0.008123199424790995,0.875,0.8553191489361701,0.0067188990501760365,1000,arch0_0002
stationary_noise,-3.0,0.4867021276595745,0.5101063829787235,0.008123199424790995,0.8590425531914894,0.8553191489361701,0.0067188990501760365,1000,arch0_0004
stationary_noise,-3.0,0.526595744680851,0.5101063829787235,0.008123199424790995,0.8829787234042553,0.8553191489361701,0.0067188990501760365,1000,arch0_0006
stationary_noise,-3.0,0.5691489361702128,0.5101063829787235,0.008123199424790995,0.8563829787234043,0.8553191489361701,0.0067188990501760365,1000,arch0_0007
stationary_noise,-3.0,0.4973404255319149,0.5101063829787235,0.008123199424790995,0.8457446808510638,0.8553191489361701,0.0067188990501760365,1000,arch0_0008
stationary_noise,-3.0,0.5079787234042553,0.5101063829787235,0.008123199424790995,0.824468085106383,0.8553191489361701,0.0067188990501760365,1000,arch0_0009
stationary_noise,-3.0,0.48404255319148937,0.5101063829787235,0.008123199424790995,0.8324468085106383,0.8553191489361701,0.0067188990501760365,1000,arch0_0016
stationary_noise,-3.0,0.48404255319148937,0.5101063829787235,0.008123199424790995,0.875,0.8553191489361701,0.0067188990501760365,1000,arch0_0017
stationary_noise,0.0,0.6702127659574468,0.678191489361702,0.005392519973668635,0.9388297872340425,0.9329787234042553,0.0035194030569644036,1000,arch0_0000
stationary_noise,0.0,0.6941489361702128,0.678191489361702,0.005392519973668635,0.9228723404255319,0.9329787234042553,0.0035194030569644036,1000,arch0_0001
stationary_noise,0.0,0.6861702127659575,0.678191489361702,0.005392519973668635,0.9468085106382979,0.9329787234042553,0.0035194030569644036,1000,arch0_0002
stationary_noise,0.0,0.6968085106382979,0.678191489361702,0.005392519973668635,0.9175531914893617,0.9329787234042553,0.0035194030569644036,1000,arch0_0004
stationary_noise,0.0,0.6702127659574468,0.678191489361702,0.005392519973668635,0.949468085106383,0.9329787234042553,0.0035194030569644036,1000,arch0_0006
stationary_noise,0.0,0.6941489361702128,0.678191489361702,0.005392519973668635,0.9308510638297872,0.9329787234042553,0.0035194030569644036,1000,arch0_0007
stationary_noise,0.0,0.6861702127659575,0.678191489361702,0.005392519973668635,0.9388297872340425,0.9329787234042553,0.0035194030569644036,1000,arch0_0008
stationary_noise,0.0,0.675531914893617,0.678191489361702,0.005392519973668635,0.9175531914893617,0.9329787234042553,0.0035194030569644036,1000,arch0_0009
stationary_noise,0.0,0.6675531914893617,0.678191489361702,0.005392519973668635,0.9335106382978723,0.9329787234042553,0.0035194030569644036,1000,arch0_0016
stationary_noise,0.0,0.6409574468085106,0.678191489361702,0.005392519973668635,0.9335106382978723,0.9329787234042553,0.0035194030569644036,1000,arch0_0017
stationary_noise,3.0,0.7792553191489362,0.7696808510638298,0.007334084354590929,0.9574468085106383,0.9555851063829787,0.001317913896038874,1000,arch0_0000
stationary_noise,3.0,0.7792553191489362,0.7696808510638298,0.007334084354590929,0.9521276595744681,0.9555851063829787,0.001317913896038874,1000,arch0_0001
stationary_noise,3.0,0.7925531914893617,0.7696808510638298,0.007334084354590929,0.9521276595744681,0.9555851063829787,0.001317913896038874,1000,arch0_0002
stationary_noise,3.0,0.7712765957446809,0.7696808510638298,0.007334084354590929,0.9521276595744681,0.9555851063829787,0.001317913896038874,1000,arch0_0004
stationary_noise,3.0,0.7686170212765957,0.7696808510638298,0.007334084354590929,0.9521276595744681,0.9555851063829787,0.001317913896038874,1000,arch0_0006
stationary_noise,3.0,0.7925531914893617,0.7696808510638298,0.007334084354590929,0.9547872340425532,0.9555851063829787,0.001317913896038874,1000,arch0_0007
stationary_noise,3.0,0.7925531914893617,0.7696808510638298,0.007334084354590929,0.9547872340425532,0.9555851063829787,0.001317913896038874,1000,arch0_0008
stationary_noise,3.0,0.7340425531914894,0.7696808510638298,0.007334084354590929,0.9627659574468085,0.9555851063829787,0.001317913896038874,1000,arch0_0009
stationary_noise,3.0,0.7579787234042553,0.7696808510638298,0.007334084354590929,0.9627659574468085,0.9555851063829787,0.001317913896038874,1000,arch0_0016
stationary_noise,3.0,0.7287234042553191,0.7696808510638298,0.007334084354590929,0.9547872340425532,0.9555851063829787,0.001317913896038874,1000,arch0_0017
stationary_noise,inf,0.8856382978723404,0.8691489361702128,0.003920805742463827,0.9787234042553191,0.9781914893617021,0.0017190354104313246,1000,arch0_0000
stationary_noise,inf,0.875,0.8691489361702128,0.003920805742463827,0.9707446808510638,0.9781914893617021,0.0017190354104313246,1000,arch0_0001
stationary_noise,inf,0.8856382978723404,0.8691489361702128,0.003920805742463827,0.9840425531914894,0.9781914893617021,0.0017190354104313246,1000,arch0_0002
stationary_noise,inf,0.8723404255319149,0.8691489361702128,0.003920805742463827,0.9813829787234043,0.9781914893617021,0.0017190354104313246,1000,arch0_0004
stationary_noise,inf,0.875,0.8691489361702128,0.003920805742463827,0.9707446808510638,0.9781914893617021,0.0017190354104313246,1000,arch0_0006
stationary_noise,inf,0.8696808510638298,0.8691489361702128,0.003920805742463827,0.973404255319149,0.9781914893617021,0.0017190354104313246,1000,arch0_0007
stationary_noise,inf,0.8590425531914894,0.8691489361702128,0.003920805742463827,0.9867021276595744,0.9781914893617021,0.0017190354104313246,1000,arch0_0008
stationary_noise,inf,0.851063829787234,0.8691489361702128,0.003920805742463827,0.9787234042553191,0.9781914893617021,0.0017190354104313246,1000,arch0_0009
stationary_noise,inf,0.8670212765957447,0.8691489361702128,0.003920805742463827,0.976063829787234,0.9781914893617021,0.0017190354104313246,1000,arch0_0016
stationary_noise,inf,0.851063829787234,0.8691489361702128,0.003920805742463827,0.9813829787234043,0.9781914893617021,0.0017190354104313246,1000,arch0_0017
auditory_scenes,-9.0,0.23670212765957446,0.21861702127659574,0.003940799782073202,0.5824468085106383,0.5784574468085106,0.005843671453076949,3000,arch0_0000
auditory_scenes,-9.0,0.2127659574468085,0.21861702127659574,0.003940799782073202,0.5691489361702128,0.5784574468085106,0.005843671453076949,3000,arch0_0001
