condition,cutoff_channel,cutoff_channel_freq,srt,srt_mean,srt_sem,model,subject
modulated_noise,16.0,1452.0006103515625,-4.614158087367808,-4.79971359697698,0.2749389207217298,1000,arch0_0004
modulated_noise,16.0,1452.0006103515625,-5.549214651419414,-4.79971359697698,0.2749389207217298,1000,arch0_0006
modulated_noise,16.0,1452.0006103515625,-4.3509183391483415,-4.79971359697698,0.2749389207217298,1000,arch0_0007
modulated_noise,16.0,1452.0006103515625,-4.458536012599001,-4.79971359697698,0.2749389207217298,1000,arch0_0008
modulated_noise,16.0,1452.0006103515625,-2.7014154312751835,-4.79971359697698,0.2749389207217298,1000,arch0_0009
modulated_noise,16.0,1452.0006103515625,-5.165018796699281,-4.79971359697698,0.2749389207217298,1000,arch0_0016
modulated_noise,16.0,1452.0006103515625,-5.040423259668077,-4.79971359697698,0.2749389207217298,1000,arch0_0017
modulated_noise,20.0,2338.45751953125,-5.433413585529582,-5.538027881825682,0.25256939853499394,1000,arch0_0000
modulated_noise,20.0,2338.45751953125,-6.1293999561951145,-5.538027881825682,0.25256939853499394,1000,arch0_0001
modulated_noise,20.0,2338.45751953125,-5.787490878232114,-5.538027881825682,0.25256939853499394,1000,arch0_0002
modulated_noise,20.0,2338.45751953125,-5.532611448059915,-5.538027881825682,0.25256939853499394,1000,arch0_0004
modulated_noise,20.0,2338.45751953125,-6.430562543480192,-5.538027881825682,0.25256939853499394,1000,arch0_0006
modulated_noise,20.0,2338.45751953125,-5.1579867376253,-5.538027881825682,0.25256939853499394,1000,arch0_0007
modulated_noise,20.0,2338.45751953125,-5.064540418528301,-5.538027881825682,0.25256939853499394,1000,arch0_0008
modulated_noise,20.0,2338.45751953125,-3.658630026241829,-5.538027881825682,0.25256939853499394,1000,arch0_0009
modulated_noise,20.0,2338.45751953125,-6.144409661701965,-5.538027881825682,0.25256939853499394,1000,arch0_0016
modulated_noise,20.0,2338.45751953125,-6.041233562662513,-5.538027881825682,0.25256939853499394,1000,arch0_0017
modulated_noise,24.0,3692.423583984375,-6.156670658122746,-6.335419224872113,0.2599837794667847,1000,arch0_0000
modulated_noise,24.0,3692.423583984375,-7.060002107214664,-6.335419224872113,0.2599837794667847,1000,arch0_0001
modulated_noise,24.0,3692.423583984375,-6.460977526536555,-6.335419224872113,0.2599837794667847,1000,arch0_0002
modulated_noise,24.0,3692.423583984375,-6.285732422815633,-6.335419224872113,0.2599837794667847,1000,arch0_0004
modulated_noise,24.0,3692.423583984375,-7.181349336284669,-6.335419224872113,0.2599837794667847,1000,arch0_0006
modulated_noise,24.0,3692.423583984375,-5.791257301066972,-6.335419224872113,0.2599837794667847,1000,arch0_0007
modulated_noise,24.0,3692.423583984375,-5.9947055452137645,-6.335419224872113,0.2599837794667847,1000,arch0_0008
modulated_noise,24.0,3692.423583984375,-4.455242978150569,-6.335419224872113,0.2599837794667847,1000,arch0_0009
modulated_noise,24.0,3692.423583984375,-6.942095582557111,-6.335419224872113,0.2599837794667847,1000,arch0_0016
modulated_noise,24.0,3692.423583984375,-7.026158790758443,-6.335419224872113,0.2599837794667847,1000,arch0_0017
modulated_noise,28.0,5760.4599609375,-6.647582368426537,-6.936222935274555,0.21825624868770635,1000,arch0_0000
modulated_noise,28.0,5760.4599609375,-7.335162952044812,-6.936222935274555,0.21825624868770635,1000,arch0_0001
modulated_noise,28.0,5760.4599609375,-7.088080800410822,-6.936222935274555,0.21825624868770635,1000,arch0_0002
modulated_noise,28.0,5760.4599609375,-7.015171435580011,-6.936222935274555,0.21825624868770635,1000,arch0_0004
modulated_noise,28.0,5760.4599609375,-7.899111787606232,-6.936222935274555,0.21825624868770635,1000,arch0_0006
modulated_noise,28.0,5760.4599609375,-6.200234992878764,-6.936222935274555,0.21825624868770635,1000,arch0_0007
modulated_noise,28.0,5760.4599609375,-6.989878123732255,-6.936222935274555,0.21825624868770635,1000,arch0_0008
modulated_noise,28.0,5760.4599609375,-5.465378021058417,-6.936222935274555,0.21825624868770635,1000,arch0_0009
modulated_noise,28.0,5760.4599609375,-7.4603337781992,-6.936222935274555,0.21825624868770635,1000,arch0_0016
modulated_noise,28.0,5760.4599609375,-7.261295092808499,-6.936222935274555,0.21825624868770635,1000,arch0_0017
modulated_noise,32.0,8000.0,-7.01807977159119,-7.213362873383398,0.24064278459624253,1000,arch0_0000
modulated_noise,32.0,8000.0,-7.352311865412931,-7.213362873383398,0.24064278459624253,1000,arch0_0001
modulated_noise,32.0,8000.0,-7.372551304861334,-7.213362873383398,0.24064278459624253,1000,arch0_0002
modulated_noise,32.0,8000.0,-7.215226940473258,-7.213362873383398,0.24064278459624253,1000,arch0_0004
modulated_noise,32.0,8000.0,-8.022742705032963,-7.213362873383398,0.24064278459624253,1000,arch0_0006
modulated_noise,32.0,8000.0,-6.542022598550246,-7.213362873383398,0.24064278459624253,1000,arch0_0007
modulated_noise,32.0,8000.0,-7.1251248512754195,-7.213362873383398,0.24064278459624253,1000,arch0_0008
modulated_noise,32.0,8000.0,-5.531289174665739,-7.213362873383398,0.24064278459624253,1000,arch0_0009
modulated_noise,32.0,8000.0,-7.8787601001825225,-7.213362873383398,0.24064278459624253,1000,arch0_0016
modulated_noise,32.0,8000.0,-8.075519421788364,-7.213362873383398,0.24064278459624253,1000,arch0_0017
stationary_noise,0.0,80.0,-2.8195509748635597,-2.1580389254050827,0.10680070422727021,3000,arch0_0000
stationary_noise,0.0,80.0,-2.1075028954764163,-2.1580389254050827,0.10680070422727021,3000,arch0_0001
stationary_noise,0.0,80.0,-2.3305334307643912,-2.1580389254050827,0.10680070422727021,3000,arch0_0002
stationary_noise,0.0,80.0,-2.267565728701304,-2.1580389254050827,0.10680070422727021,3000,arch0_0004
stationary_noise,0.0,80.0,-2.124608287773332,-2.1580389254050827,0.10680070422727021,3000,arch0_0006
stationary_noise,0.0,80.0,-2.33099806227898,-2.1580389254050827,0.10680070422727021,3000,arch0_0007
stationary_noise,0.0,80.0,-1.8266020037686954,-2.1580389254050827,0.10680070422727021,3000,arch0_0008
stationary_noise,0.0,80.0,-2.2693733364164546,-2.1580389254050827,0.10680070422727021,3000,arch0_0009
stationary_noise,0.0,80.0,-1.5766437864917242,-2.1580389254050827,0.10680070422727021,3000,arch0_0016
stationary_noise,0.0,80.0,-1.92701074751597,-2.1580389254050827,0.10680070422727021,3000,arch0_0017
stationary_noise,4.0,242.87576293945312,-2.5191370760923566,-2.0050482503190405,0.07316687710970297,3000,arch0_0000
stationary_noise,4.0,242.87576293945312,-1.7964063528255243,-2.0050482503190405,0.07316687710970297,3000,arch0_0001
stationary_noise,4.0,242.87576293945312,-1.9114287142669941,-2.0050482503190405,0.07316687710970297,3000,arch0_0002
stationary_noise,4.0,242.87576293945312,-1.8293986129714987,-2.0050482503190405,0.07316687710970297,3000,arch0_0004
stationary_noise,4.0,242.87576293945312,-1.9408652656783119,-2.0050482503190405,0.07316687710970297,3000,arch0_0006
stationary_noise,4.0,242.87576293945312,-2.2666478989018937,-2.0050482503190405,0.07316687710970297,3000,arch0_0007
stationary_noise,4.0,242.87576293945312,-1.9962428479803367,-2.0050482503190405,0.07316687710970297,3000,arch0_0008
stationary_noise,4.0,242.87576293945312,-2.0474703043473848,-2.0050482503190405,0.07316687710970297,3000,arch0_0009
stationary_noise,4.0,242.87576293945312,-1.7613581539368521,-2.0050482503190405,0.07316687710970297,3000,arch0_0016
stationary_noise,4.0,242.87576293945312,-1.981527276189251,-2.0050482503190405,0.07316687710970297,3000,arch0_0017
stationary_noise,8.0,491.6507873535156,-2.176242983278669,-1.8795484004580842,0.09842698326824081,3000,arch0_0000
stationary_noise,8.0,491.6507873535156,-1.8224943374982783,-1.8795484004580842,0.09842698326824081,3000,arch0_0001
stationary_noise,8.0,491.6507873535156,-1.883956167638895,-1.8795484004580842,0.09842698326824081,3000,arch0_0002
stationary_noise,8.0,491.6507873535156,-1.819195069124515,-1.8795484004580842,0.09842698326824081,3000,arch0_0004
stationary_noise,8.0,491.6507873535156,-1.9627873564025007,-1.8795484004580842,0.09842698326824081,3000,arch0_0006
stationary_noise,8.0,491.6507873535156,-2.180407765081647,-1.8795484004580842,0.09842698326824081,3000,arch0_0007
stationary_noise,8.0,491.6507873535156,-1.4316733233145789,-1.8795484004580842,0.09842698326824081,3000,arch0_0008
stationary_noise,8.0,491.6507873535156,-2.3952885271259863,-1.8795484004580842,0.09842698326824081,3000,arch0_0009
stationary_noise,8.0,491.6507873535156,-1.4878687096109193,-1.8795484004580842,0.09842698326824081,3000,arch0_0016
stationary_noise,8.0,491.6507873535156,-1.6355697655048518,-1.8795484004580842,0.09842698326824081,3000,arch0_0017
stationary_noise,12.0,871.6275024414062,-2.4857487194382473,-2.205995650708503,0.0785624546967789,3000,arch0_0000
stationary_noise,12.0,871.6275024414062,-1.9156952898123152,-2.205995650708503,0.0785624546967789,3000,arch0_0001
stationary_noise,12.0,871.6275024414062,-2.1874136556960755,-2.205995650708503,0.0785624546967789,3000,arch0_0002
stationary_noise,12.0,871.6275024414062,-2.25387960167714,-2.205995650708503,0.0785624546967789,3000,arch0_0004
stationary_noise,12.0,871.6275024414062,-2.106618260083509,-2.205995650708503,0.0785624546967789,3000,arch0_0006
stationary_noise,12.0,871.6275024414062,-2.494599539580654,-2.205995650708503,0.0785624546967789,3000,arch0_0007
stationary_noise,12.0,871.6275024414062,-1.9494482443423897,-2.205995650708503,0.0785624546967789,3000,arch0_0008
stationary_noise,12.0,871.6275024414062,-2.608452784617093,-2.205995650708503,0.0785624546967789,3000,arch0_0009
stationary_noise,12.0,871.6275024414062,-2.087081774780186,-2.205995650708503,0.0785624546967789,3000,arch0_0016
stationary_noise,12.0,871.6275024414062,-1.971018637057419,-2.205995650708503,0.0785624546967789,3000,arch0_0017
stationary_noise,16.0,1452.0006103515625,-2.7908388663407466,-2.554697907709466,0.08412670979811226,3000,arch0_0000
stationary_noise,16.0,1452.0006103515625,-2.6031987883125836,-2.554697907709466,0.08412670979811226,3000,arch0_0001
stationary_noise,16.0,1452.0006103515625,-2.648395696275787,-2.554697907709466,0.08412670979811226,3000,arch0_0002
stationary_noise,16.0,1452.0006103515625,-2.7928117036381583,-2.554697907709466,0.08412670979811226,3000,arch0_0004
stationary_noise,16.0,1452.0006103515625,-2.5252747901886887,-2.554697907709466,0.08412670979811226,3000,arch0_0006
stationary_noise,16.0,1452.0006103515625,-2.675280824494109,-2.554697907709466,0.08412670979811226,3000,arch0_0007
stationary_noise,16.0,1452.0006103515625,-2.3184840457074083,-2.554697907709466,0.08412670979811226,3000,arch0_0008
stationary_noise,16.0,1452.0006103515625,-2.87758812942492,-2.554697907709466,0.08412670979811226,3000,arch0_0009
stationary_noise,16.0,1452.0006103515625,-2.0515910008851606,-2.554697907709466,0.08412670979811226,3000,arch0_0016
stationary_noise,16.0,1452.0006103515625,-2.263515231827095,-2.554697907709466,0.08412670979811226,3000,arch0_0017
stationary_noise,20.0,2338.45751953125,-3.11143686347727,-3.107077651000982,0.09160668210402881,3000,arch0_0000
stationary_noise,20.0,2338.45751953125,-2.9462579669751134,-3.107077651000982,0.09160668210402881,3000,arch0_0001
stationary_noise,20.0,2338.45751953125,-3.13787345450892,-3.107077651000982,0.09160668210402881,3000,arch0_0002
stationary_noise,20.0,2338.45751953125,-3.3831575421433575,-3.107077651000982,0.09160668210402881,3000,arch0_0004
stationary_noise,20.0,2338.45751953125,-2.9776799730127665,-3.107077651000982,0.09160668210402881,3000,arch0_0006
stationary_noise,20.0,2338.45751953125,-3.2772639657627223,-3.107077651000982,0.09160668210402881,3000,arch0_0007
stationary_noise,20.0,2338.45751953125,-2.7508672413414317,-3.107077651000982,0.09160668210402881,3000,arch0_0008
stationary_noise,20.0,2338.45751953125,-3.712037096781892,-3.107077651000982,0.09160668210402881,3000,arch0_0009
stationary_noise,20.0,2338.45751953125,-2.7952809598605697,-3.107077651000982,0.09160668210402881,3000,arch0_0016
stationary_noise,20.0,2338.45751953125,-2.9789214461457743,-3.107077651000982,0.09160668210402881,3000,arch0_0017
stationary_noise,24.0,3692.423583984375,-3.7491104473585306,-3.4953116806131987,0.08931180472707786,3000,arch0_0000
stationary_noise,24.0,3692.423583984375,-3.1619903748410447,-3.4953116806131987,0.08931180472707786,3000,arch0_0001
stationary_noise,24.0,3692.423583984375,-3.7618079399721362,-3.4953116806131987,0.08931180472707786,3000,arch0_0002
stationary_noise,24.0,3692.423583984375,-3.5350843801078713,-3.4953116806131987,0.08931180472707786,3000,arch0_0004
stationary_noise,24.0,3692.423583984375,-3.248344398312073,-3.4953116806131987,0.08931180472707786,3000,arch0_0006
stationary_noise,24.0,3692.423583984375,-3.7397488208579253,-3.4953116806131987,0.08931180472707786,3000,arch0_0007
stationary_noise,24.0,3692.423583984375,-3.2690246385638098,-3.4953116806131987,0.08931180472707786,3000,arch0_0008
stationary_noise,24.0,3692.423583984375,-3.896726929462169,-3.4953116806131987,0.08931180472707786,3000,arch0_0009
stationary_noise,24.0,3692.423583984375,-3.1268874889768172,-3.4953116806131987,0.08931180472707786,3000,arch0_0016
stationary_noise,24.0,3692.423583984375,-3.4643913876796097,-3.4953116806131987,0.08931180472707786,3000,arch0_0017
stationary_noise,28.0,5760.4599609375,-3.769328296210297,-3.6378832954014664,0.07949648086446075,3000,arch0_0000
stationary_noise,28.0,5760.4599609375,-3.5991933818464217,-3.6378832954014664,0.07949648086446075,3000,arch0_0001
stationary_noise,28.0,5760.4599609375,-3.9098364211089502,-3.6378832954014664,0.07949648086446075,3000,arch0_0002
stationary_noise,28.0,5760.4599609375,-3.6873025405196187,-3.6378832954014664,0.07949648086446075,3000,arch0_0004
stationary_noise,28.0,5760.4599609375,-3.4055997310366153,-3.6378832954014664,0.07949648086446075,3000,arch0_0006
stationary_noise,28.0,5760.4599609375,-3.74025616481852,-3.6378832954014664,0.07949648086446075,3000,arch0_0007
stationary_noise,28.0,5760.4599609375,-3.3345007563637523,-3.6378832954014664,0.07949648086446075,3000,arch0_0008
stationary_noise,28.0,5760.4599609375,-4.103975677850795,-3.6378832954014664,0.07949648086446075,3000,arch0_0009
stationary_noise,28.0,5760.4599609375,-3.4126804790854655,-3.6378832954014664,0.07949648086446075,3000,arch0_0016
stationary_noise,28.0,5760.4599609375,-3.416159505174228,-3.6378832954014664,0.07949648086446075,3000,arch0_0017
stationary_noise,32.0,8000.0,-4.169262538264884,-3.8948651311348073,0.07870496394391618,3000,arch0_0000
stationary_noise,32.0,8000.0,-3.8117317971178544,-3.8948651311348073,0.07870496394391618,3000,arch0_0001
stationary_noise,32.0,8000.0,-4.097922245986978,-3.8948651311348073,0.07870496394391618,3000,arch0_0002
stationary_noise,32.0,8000.0,-3.9275981985775843,-3.8948651311348073,0.07870496394391618,3000,arch0_0004
stationary_noise,32.0,8000.0,-3.6319758052976954,-3.8948651311348073,0.07870496394391618,3000,arch0_0006
stationary_noise,32.0,8000.0,-4.247665800536378,-3.8948651311348073,0.07870496394391618,3000,arch0_0007
stationary_noise,32.0,8000.0,-3.744504119434761,-3.8948651311348073,0.07870496394391618,3000,arch0_0008
stationary_noise,32.0,8000.0,-4.063434747894407,-3.8948651311348073,0.07870496394391618,3000,arch0_0009
stationary_noise,32.0,8000.0,-3.4769704881361476,-3.8948651311348073,0.07870496394391618,3000,arch0_0016
stationary_noise,32.0,8000.0,-3.77758557010138,-3.8948651311348073,0.07870496394391618,3000,arch0_0017
modulated_noise,0.0,80.0,-0.7585368854109172,-1.0676443992413631,0.15362721045739494,3000,arch0_0000
modulated_noise,0.0,80.0,-1.432434865054526,-1.0676443992413631,0.15362721045739494,3000,arch0_0001
modulated_noise,0.0,80.0,-0.6575659522044159,-1.0676443992413631,0.15362721045739494,3000,arch0_0002
modulated_noise,0.0,80.0,-0.45877627220068434,-1.0676443992413631,0.15362721045739494,3000,arch0_0004
modulated_noise,0.0,80.0,-1.5052781159363864,-1.0676443992413631,0.15362721045739494,3000,arch0_0006
modulated_noise,0.0,80.0,-0.8515114808979054,-1.0676443992413631,0.15362721045739494,3000,arch0_0007
modulated_noise,0.0,80.0,-0.5199233277129182,-1.0676443992413631,0.15362721045739494,3000,arch0_0008
modulated_noise,0.0,80.0,-1.512564992133174,-1.0676443992413631,0.15362721045739494,3000,arch0_0009
modulated_noise,0.0,80.0,-1.1267583804502066,-1.0676443992413631,0.15362721045739494,3000,arch0_0016
modulated_noise,0.0,80.0,-1.853093720412497,-1.0676443992413631,0.15362721045739494,3000,arch0_0017
modulated_noise,4.0,242.87576293945312,-0.8756066266622085,-1.234275063724143,0.1343179387118516,3000,arch0_0000
modulated_noise,4.0,242.87576293945312,-1.5754395799715986,-1.234275063724143,0.1343179387118516,3000,arch0_0001
modulated_noise,4.0,242.87576293945312,-0.9752558096924571,-1.234275063724143,0.1343179387118516,3000,arch0_0002
modulated_noise,4.0,242.87576293945312,-0.7183887987837843,-1.234275063724143,0.1343179387118516,3000,arch0_0004
modulated_noise,4.0,242.87576293945312,-1.803965210217596,-1.234275063724143,0.1343179387118516,3000,arch0_0006
modulated_noise,4.0,242.87576293945312,-0.9789828071152636,-1.234275063724143,0.1343179387118516,3000,arch0_0007
modulated_noise,4.0,242.87576293945312,-0.7870055764666866,-1.234275063724143,0.1343179387118516,3000,arch0_0008
modulated_noise,4.0,242.87576293945312,-1.5696117080196132,-1.234275063724143,0.1343179387118516,3000,arch0_0009
modulated_noise,4.0,242.87576293945312,-1.2383752605522231,-1.234275063724143,0.1343179387118516,3000,arch0_0016
modulated_noise,4.0,242.87576293945312,-1.8201192597599998,-1.234275063724143,0.1343179387118516,3000,arch0_0017
modulated_noise,8.0,491.6507873535156,-1.342645091937603,-2.0043142538472294,0.17027074684765403,3000,arch0_0000
modulated_noise,8.0,491.6507873535156,-2.6486448489255725,-2.0043142538472294,0.17027074684765403,3000,arch0_0001
modulated_noise,8.0,491.6507873535156,-2.024547087133757,-2.0043142538472294,0.17027074684765403,3000,arch0_0002
modulated_noise,8.0,491.6507873535156,-1.702454934016418,-2.0043142538472294,0.17027074684765403,3000,arch0_0004
modulated_noise,8.0,491.6507873535156,-2.823693810247523,-2.0043142538472294,0.17027074684765403,3000,arch0_0006
modulated_noise,8.0,491.6507873535156,-1.5056165623043563,-2.0043142538472294,0.17027074684765403,3000,arch0_0007
modulated_noise,8.0,491.6507873535156,-1.5829485737769944,-2.0043142538472294,0.17027074684765403,3000,arch0_0008
modulated_noise,8.0,491.6507873535156,-1.9280044847120426,-2.0043142538472294,0.17027074684765403,3000,arch0_0009
modulated_noise,8.0,491.6507873535156,-1.7689690201120631,-2.0043142538472294,0.17027074684765403,3000,arch0_0016
modulated_noise,8.0,491.6507873535156,-2.7156181253059613,-2.0043142538472294,0.17027074684765403,3000,arch0_0017
modulated_noise,12.0,871.6275024414062,-2.733814336364032,-3.6979997305260506,0.19844886065906658,3000,arch0_0000
modulated_noise,12.0,871.6275024414062,-4.693760770638888,-3.6979997305260506,0.19844886065906658,3000,arch0_0001
modulated_noise,12.0,871.6275024414062,-3.6608388393289584,-3.6979997305260506,0.19844886065906658,3000,arch0_0002
modulated_noise,12.0,871.6275024414062,-3.846244506455699,-3.6979997305260506,0.19844886065906658,3000,arch0_0004
modulated_noise,12.0,871.6275024414062,-4.32009049835546,-3.6979997305260506,0.19844886065906658,3000,arch0_0006
modulated_noise,12.0,871.6275024414062,-3.129842686830677,-3.6979997305260506,0.19844886065906658,3000,arch0_0007
modulated_noise,12.0,871.6275024414062,-2.960938712301138,-3.6979997305260506,0.19844886065906658,3000,arch0_0008
modulated_noise,12.0,871.6275024414062,-3.66174761339419,-3.6979997305260506,0.19844886065906658,3000,arch0_0009
modulated_noise,12.0,871.6275024414062,-3.6870695629027526,-3.6979997305260506,0.19844886065906658,3000,arch0_0016
modulated_noise,12.0,871.6275024414062,-4.2856497786887084,-3.6979997305260506,0.19844886065906658,3000,arch0_0017
modulated_noise,16.0,1452.0006103515625,-3.6176348754784216,-4.449581242690273,0.16731920623744173,3000,arch0_0000
modulated_noise,16.0,1452.0006103515625,-4.908934018172859,-4.449581242690273,0.16731920623744173,3000,arch0_0001
modulated_noise,16.0,1452.0006103515625,-4.482633108167157,-4.449581242690273,0.16731920623744173,3000,arch0_0002
modulated_noise,16.0,1452.0006103515625,-4.901373839632327,-4.449581242690273,0.16731920623744173,3000,arch0_0004
modulated_noise,16.0,1452.0006103515625,-5.37858042818493,-4.449581242690273,0.16731920623744173,3000,arch0_0006
modulated_noise,16.0,1452.0006103515625,-3.8156368370970597,-4.449581242690273,0.16731920623744173,3000,arch0_0007
modulated_noise,16.0,1452.0006103515625,-4.135538940861692,-4.449581242690273,0.16731920623744173,3000,arch0_0008
modulated_noise,16.0,1452.0006103515625,-4.307774094530379,-4.449581242690273,0.16731920623744173,3000,arch0_0009
modulated_noise,16.0,1452.0006103515625,-4.358895058201473,-4.449581242690273,0.16731920623744173,3000,arch0_0016
modulated_noise,16.0,1452.0006103515625,-4.588811226576435,-4.449581242690273,0.16731920623744173,3000,arch0_0017
modulated_noise,20.0,2338.45751953125,-4.388439699223015,-5.095784932977074,0.15171620753090725,3000,arch0_0000
modulated_noise,20.0,2338.45751953125,-5.587653698325734,-5.095784932977074,0.15171620753090725,3000,arch0_0001
modulated_noise,20.0,2338.45751953125,-5.3848827344546075,-5.095784932977074,0.15171620753090725,3000,arch0_0002
modulated_noise,20.0,2338.45751953125,-5.421678254360014,-5.095784932977074,0.15171620753090725,3000,arch0_0004
modulated_noise,20.0,2338.45751953125,-5.415358036385409,-5.095784932977074,0.15171620753090725,3000,arch0_0006
modulated_noise,20.0,2338.45751953125,-4.267364687001718,-5.095784932977074,0.15171620753090725,3000,arch0_0007
modulated_noise,20.0,2338.45751953125,-4.681127989789703,-5.095784932977074,0.15171620753090725,3000,arch0_0008
modulated_noise,20.0,2338.45751953125,-5.094021404738802,-5.095784932977074,0.15171620753090725,3000,arch0_0009
modulated_noise,20.0,2338.45751953125,-5.215504368667254,-5.095784932977074,0.15171620753090725,3000,arch0_0016
modulated_noise,20.0,2338.45751953125,-5.501818456824492,-5.095784932977074,0.15171620753090725,3000,arch0_0017
modulated_noise,24.0,3692.423583984375,-5.563970297335519,-6.130619613845857,0.1406739496959647,3000,arch0_0000
modulated_noise,24.0,3692.423583984375,-5.983916463205121,-6.130619613845857,0.1406739496959647,3000,arch0_0001
modulated_noise,24.0,3692.423583984375,-6.374341733839039,-6.130619613845857,0.1406739496959647,3000,arch0_0002
modulated_noise,24.0,3692.423583984375,-6.02422269593369,-6.130619613845857,0.1406739496959647,3000,arch0_0004
modulated_noise,24.0,3692.423583984375,-6.904323353626481,-6.130619613845857,0.1406739496959647,3000,arch0_0006
modulated_noise,24.0,3692.423583984375,-5.5516902766505565,-6.130619613845857,0.1406739496959647,3000,arch0_0007
modulated_noise,24.0,3692.423583984375,-5.8633412600192685,-6.130619613845857,0.1406739496959647,3000,arch0_0008
modulated_noise,24.0,3692.423583984375,-6.245332921084323,-6.130619613845857,0.1406739496959647,3000,arch0_0009
modulated_noise,24.0,3692.423583984375,-6.719115319609473,-6.130619613845857,0.1406739496959647,3000,arch0_0016
modulated_noise,24.0,3692.423583984375,-6.0759418171551,-6.130619613845857,0.1406739496959647,3000,arch0_0017
modulated_noise,28.0,5760.4599609375,-6.107027885487549,-6.599617921173412,0.13640531509527837,3000,arch0_0000
modulated_noise,28.0,5760.4599609375,-6.260176270742576,-6.599617921173412,0.13640531509527837,3000,arch0_0001
modulated_noise,28.0,5760.4599609375,-6.467639792025321,-6.599617921173412,0.13640531509527837,3000,arch0_0002
modulated_noise,28.0,5760.4599609375,-6.7113213620147585,-6.599617921173412,0.13640531509527837,3000,arch0_0004
modulated_noise,28.0,5760.4599609375,-7.120469669184973,-6.599617921173412,0.13640531509527837,3000,arch0_0006
modulated_noise,28.0,5760.4599609375,-6.194012993295596,-6.599617921173412,0.13640531509527837,3000,arch0_0007
modulated_noise,28.0,5760.4599609375,-6.3983836853424245,-6.599617921173412,0.13640531509527837,3000,arch0_0008
modulated_noise,28.0,5760.4599609375,-6.328814103795273,-6.599617921173412,0.13640531509527837,3000,arch0_0009
modulated_noise,28.0,5760.4599609375,-7.2599569474360575,-6.599617921173412,0.13640531509527837,3000,arch0_0016
modulated_noise,28.0,5760.4599609375,-7.148376502409588,-6.599617921173412,0.13640531509527837,3000,arch0_0017
modulated_noise,32.0,8000.0,-6.2115961579478975,-6.852654378246532,0.14475840614787464,3000,arch0_0000
modulated_noise,32.0,8000.0,-6.458027162571308,-6.852654378246532,0.14475840614787464,3000,arch0_0001
modulated_noise,32.0,8000.0,-6.814285299984904,-6.852654378246532,0.14475840614787464,3000,arch0_0002
modulated_noise,32.0,8000.0,-7.037150913614457,-6.852654378246532,0.14475840614787464,3000,arch0_0004
modulated_noise,32.0,8000.0,-7.371474293383903,-6.852654378246532,0.14475840614787464,3000,arch0_0006
modulated_noise,32.0,8000.0,-6.495137629965084,-6.852654378246532,0.14475840614787464,3000,arch0_0007
modulated_noise,32.0,8000.0,-6.659110720179047,-6.852654378246532,0.14475840614787464,3000,arch0_0008
modulated_noise,32.0,8000.0,-6.545987009930725,-6.852654378246532,0.14475840614787464,3000,arch0_0009
modulated_noise,32.0,8000.0,-7.485484401851143,-6.852654378246532,0.14475840614787464,3000,arch0_0016
modulated_noise,32.0,8000.0,-7.448290193036861,-6.852654378246532,0.14475840614787464,3000,arch0_0017
