metric,task,model,y_mean,y_bootstrap
performance,localization,3000_delayed,27.02606174050314,26.771204423927333
performance,localization,3000_delayed,27.02606174050314,26.31963462361393
performance,localization,3000_delayed,27.02606174050314,27.43618813536827
performance,localization,3000_delayed,27.02606174050314,26.81602603612985
performance,localization,3000_delayed,27.02606174050314,26.047608755981685
performance,localization,3000_delayed,27.02606174050314,26.316123339977526
performance,localization,3000_delayed,27.02606174050314,27.752366402761613
performance,localization,3000_delayed,27.02606174050314,26.022773303458813
performance,localization,3000_delayed,27.02606174050314,27.189355168508037
performance,localization,3000_delayed,27.02606174050314,27.96265982186477
performance,localization,3000_delayed,27.02606174050314,25.793359425926713
performance,localization,3000_delayed,27.02606174050314,26.608226669383463
performance,localization,3000_delayed,27.02606174050314,27.057575086283197
performance,localization,3000_delayed,27.02606174050314,26.523227411872785
performance,localization,3000_delayed,27.02606174050314,26.95365669614073
performance,localization,3000_delayed,27.02606174050314,28.32285589295728
performance,localization,3000_delayed,27.02606174050314,27.37651224278111
performance,localization,3000_delayed,27.02606174050314,27.54416178028348
performance,localization,3000_delayed,27.02606174050314,27.397347266271538
performance,localization,3000_delayed,27.02606174050314,27.336467137843933
performance,localization,3000_delayed,27.02606174050314,26.648861320062714
performance,localization,3000_delayed,27.02606174050314,26.621226775432802
performance,localization,3000_delayed,27.02606174050314,26.780456353884926
performance,localization,3000_delayed,27.02606174050314,27.161811287840965
performance,localization,3000_delayed,27.02606174050314,27.517677017976204
performance,localization,3000_delayed,27.02606174050314,27.16696414930697
performance,localization,3000_delayed,27.02606174050314,25.59775273364194
performance,localization,3000_delayed,27.02606174050314,28.375174591316018
performance,localization,3000_delayed,27.02606174050314,27.34871800057558
performance,localization,3000_delayed,27.02606174050314,27.748052392313973
performance,localization,3000_delayed,27.02606174050314,26.426149408924232
performance,localization,3000_delayed,27.02606174050314,27.233932421699933
performance,localization,3000_delayed,27.02606174050314,26.655526901494778
performance,localization,3000_delayed,27.02606174050314,26.126766879207718
performance,localization,3000_delayed,27.02606174050314,25.081630347151993
performance,localization,3000_delayed,27.02606174050314,26.857626835276164
performance,localization,3000_delayed,27.02606174050314,27.846826519545267
performance,localization,3000_delayed,27.02606174050314,27.408502896908487
performance,localization,3000_delayed,27.02606174050314,27.550110689093277
performance,localization,3000_delayed,27.02606174050314,25.989351680903866
performance,localization,3000_delayed,27.02606174050314,25.968354163476704
performance,localization,3000_delayed,27.02606174050314,26.8537669876206
performance,localization,3000_delayed,27.02606174050314,26.893385896680464
performance,localization,3000_delayed,27.02606174050314,26.155609263497233
performance,localization,3000_delayed,27.02606174050314,26.9838509455627
performance,localization,3000_delayed,27.02606174050314,25.00372592437568
performance,localization,3000_delayed,27.02606174050314,25.08888480749937
performance,localization,3000_delayed,27.02606174050314,25.502293706514056
performance,localization,3000_delayed,27.02606174050314,26.64890341911255
performance,localization,3000_delayed,27.02606174050314,27.387935223872983
performance,localization,3000_delayed,27.02606174050314,26.82718917985472
performance,localization,3000_delayed,27.02606174050314,27.019335524239853
performance,localization,3000_delayed,27.02606174050314,25.367120726266418
performance,localization,3000_delayed,27.02606174050314,26.83542348746268
performance,localization,3000_delayed,27.02606174050314,26.05730429401833
performance,localization,3000_delayed,27.02606174050314,28.150084246592762
performance,localization,3000_delayed,27.02606174050314,27.130877984289278
performance,localization,3000_delayed,27.02606174050314,26.07166363951717
performance,localization,3000_delayed,27.02606174050314,25.911588615920255
performance,localization,3000_delayed,27.02606174050314,26.276535802805256
performance,localization,3000_delayed,27.02606174050314,27.29926255723685
performance,localization,3000_delayed,27.02606174050314,25.850360338338824
performance,localization,3000_delayed,27.02606174050314,26.403118594336313
performance,localization,3000_delayed,27.02606174050314,26.55728109408498
performance,localization,3000_delayed,27.02606174050314,27.5938976282949
performance,localization,3000_delayed,27.02606174050314,25.568627762447996
performance,localization,3000_delayed,27.02606174050314,26.75018733372186
performance,localization,3000_delayed,27.02606174050314,27.712127899980555
performance,localization,3000_delayed,27.02606174050314,26.858467028741057
performance,localization,3000_delayed,27.02606174050314,27.73771362439813
performance,localization,3000_delayed,27.02606174050314,27.006090669744516
performance,localization,3000_delayed,27.02606174050314,28.14994690748457
performance,localization,3000_delayed,27.02606174050314,28.05377047522477
performance,localization,3000_delayed,27.02606174050314,26.8999562573194
performance,localization,3000_delayed,27.02606174050314,28.478058799060342
performance,localization,3000_delayed,27.02606174050314,26.353305551445168
performance,localization,3000_delayed,27.02606174050314,27.668458245435204
performance,localization,3000_delayed,27.02606174050314,28.46783762967028
performance,localization,3000_delayed,27.02606174050314,25.391790329220026
performance,localization,3000_delayed,27.02606174050314,27.05199201025537
performance,localization,3000_delayed,27.02606174050314,26.62979460568196
performance,localization,3000_delayed,27.02606174050314,26.174985427382758
performance,localization,3000_delayed,27.02606174050314,26.154123541291984
performance,localization,3000_delayed,27.02606174050314,26.096431271993044
performance,localization,3000_delayed,27.02606174050314,26.819868056718338
performance,localization,3000_delayed,27.02606174050314,27.736501522512498
performance,localization,3000_delayed,27.02606174050314,27.117842948751058
performance,localization,3000_delayed,27.02606174050314,26.671986688616993
performance,localization,3000_delayed,27.02606174050314,29.161170086543784
performance,localization,3000_delayed,27.02606174050314,27.032345253646234
performance,localization,3000_delayed,27.02606174050314,27.60439217609769
performance,localization,3000_delayed,27.02606174050314,27.004777299842733
performance,localization,3000_delayed,27.02606174050314,27.50987017703893
performance,localization,3000_delayed,27.02606174050314,26.099648342574188
performance,localization,3000_delayed,27.02606174050314,27.15812015118118
performance,localization,3000_delayed,27.02606174050314,29.05623345476796
performance,localization,3000_delayed,27.02606174050314,26.636434418573817
performance,localization,3000_delayed,27.02606174050314,28.372258214552705
performance,localization,3000_delayed,27.02606174050314,26.69509469808463
performance,localization,3000_delayed,27.02606174050314,26.714197483557427
performance,localization,3000_delayed,27.02606174050314,26.57076813183869
performance,localization,3000_delayed,27.02606174050314,29.064186637561598
performance,localization,3000_delayed,27.02606174050314,27.443235880091926
performance,localization,3000_delayed,27.02606174050314,26.50898535103022
performance,localization,3000_delayed,27.02606174050314,26.399830356833245
performance,localization,3000_delayed,27.02606174050314,26.86096989851954
performance,localization,3000_delayed,27.02606174050314,26.406603015372383
performance,localization,3000_delayed,27.02606174050314,27.32851395505029
performance,localization,3000_delayed,27.02606174050314,27.30567932399537
performance,localization,3000_delayed,27.02606174050314,27.972345246450846
performance,localization,3000_delayed,27.02606174050314,26.62763170514261
performance,localization,3000_delayed,27.02606174050314,26.680374665842777
performance,localization,3000_delayed,27.02606174050314,27.71939419737664
performance,localization,3000_delayed,27.02606174050314,25.53667854054368
performance,localization,3000_delayed,27.02606174050314,28.37759092904209
performance,localization,3000_delayed,27.02606174050314,26.570875126311147
performance,localization,3000_delayed,27.02606174050314,26.567049028264154
performance,localization,3000_delayed,27.02606174050314,26.260812151667864
performance,localization,3000_delayed,27.02606174050314,25.398634072046484
performance,localization,3000_delayed,27.02606174050314,27.694558744853758
performance,localization,3000_delayed,27.02606174050314,26.392095726712036
performance,localization,3000_delayed,27.02606174050314,27.545082477842975
performance,localization,3000_delayed,27.02606174050314,27.846173172440693
performance,localization,3000_delayed,27.02606174050314,25.718862229306744
performance,localization,3000_delayed,27.02606174050314,27.65822074553551
performance,localization,3000_delayed,27.02606174050314,27.671669288058546
performance,localization,3000_delayed,27.02606174050314,27.005050678255458
performance,localization,3000_delayed,27.02606174050314,27.541816609479334
performance,localization,3000_delayed,27.02606174050314,28.23088128686547
performance,localization,3000_delayed,27.02606174050314,26.534352937640715
performance,localization,3000_delayed,27.02606174050314,26.730190494423034
performance,localization,3000_delayed,27.02606174050314,26.71683237395593
performance,localization,3000_delayed,27.02606174050314,27.2415187006915
performance,localization,3000_delayed,27.02606174050314,26.40034636482962
performance,localization,3000_delayed,27.02606174050314,26.002901491443055
performance,localization,3000_delayed,27.02606174050314,26.781245740294032
performance,localization,3000_delayed,27.02606174050314,26.1838911042339
performance,localization,3000_delayed,27.02606174050314,27.301486730114437
performance,localization,3000_delayed,27.02606174050314,28.377406277281523
performance,localization,3000_delayed,27.02606174050314,27.79965889914333
performance,localization,3000_delayed,27.02606174050314,26.201653657204577
performance,localization,3000_delayed,27.02606174050314,25.85341167271455
performance,localization,3000_delayed,27.02606174050314,29.13686026537433
performance,localization,3000_delayed,27.02606174050314,28.739449990317695
performance,localization,3000_delayed,27.02606174050314,27.24728212034545
performance,localization,3000_delayed,27.02606174050314,26.155014356624132
performance,localization,3000_delayed,27.02606174050314,25.98356180661771
performance,localization,3000_delayed,27.02606174050314,27.547173397105144
performance,localization,3000_delayed,27.02606174050314,27.243047012549333
performance,localization,3000_delayed,27.02606174050314,28.236294133226966
performance,localization,3000_delayed,27.02606174050314,26.794282332300753
performance,localization,3000_delayed,27.02606174050314,28.69433589826168
performance,localization,3000_delayed,27.02606174050314,28.000616797003687
performance,localization,3000_delayed,27.02606174050314,27.91550574628335
performance,localization,3000_delayed,27.02606174050314,28.297350300411825
performance,localization,3000_delayed,27.02606174050314,27.187741557593192
performance,localization,3000_delayed,27.02606174050314,27.035771238225635
performance,localization,3000_delayed,27.02606174050314,27.143999506905324
performance,localization,3000_delayed,27.02606174050314,26.435344131645753
performance,localization,3000_delayed,27.02606174050314,28.650830445424862
performance,localization,3000_delayed,27.02606174050314,27.124538412410477
performance,localization,3000_delayed,27.02606174050314,28.17881762713654
performance,localization,3000_delayed,27.02606174050314,27.994173167644828
performance,localization,3000_delayed,27.02606174050314,26.60586995613489
performance,localization,3000_delayed,27.02606174050314,26.261057566940632
performance,localization,3000_delayed,27.02606174050314,26.442941014690632
performance,localization,3000_delayed,27.02606174050314,26.002545599662437
performance,localization,3000_delayed,27.02606174050314,26.49275684327089
performance,localization,3000_delayed,27.02606174050314,26.205023583048284
performance,localization,3000_delayed,27.02606174050314,27.431400948483734
performance,localization,3000_delayed,27.02606174050314,25.53278340198669
performance,localization,3000_delayed,27.02606174050314,26.369224609699728
performance,localization,3000_delayed,27.02606174050314,27.746739022412193
performance,localization,3000_delayed,27.02606174050314,26.406277596908478
performance,localization,3000_delayed,27.02606174050314,29.10582659876536
performance,localization,3000_delayed,27.02606174050314,25.64673830975866
performance,localization,3000_delayed,27.02606174050314,26.761922392875523
performance,localization,3000_delayed,27.02606174050314,27.61427771257744
performance,localization,3000_delayed,27.02606174050314,26.493931792372365
performance,localization,3000_delayed,27.02606174050314,28.19446609266749
performance,localization,3000_delayed,27.02606174050314,26.59588707999966
performance,localization,3000_delayed,27.02606174050314,27.570814773655798
performance,localization,3000_delayed,27.02606174050314,26.790580587812855
performance,localization,3000_delayed,27.02606174050314,26.669922631955167
performance,localization,3000_delayed,27.02606174050314,27.290087822158988
performance,localization,3000_delayed,27.02606174050314,26.51425124182369
performance,localization,3000_delayed,27.02606174050314,26.510766820787616
performance,localization,3000_delayed,27.02606174050314,27.796230536842963
performance,localization,3000_delayed,27.02606174050314,27.858522879049872
performance,localization,3000_delayed,27.02606174050314,27.215913849403172
performance,localization,3000_delayed,27.02606174050314,26.983525527098788
performance,localization,3000_delayed,27.02606174050314,26.65778745933391
performance,localization,3000_delayed,27.02606174050314,26.93413917446251
performance,localization,3000_delayed,27.02606174050314,28.35635270111866
performance,localization,3000_delayed,27.02606174050314,25.818957877034755
performance,localization,3000_delayed,27.02606174050314,26.966794556163602
performance,localization,3000_delayed,27.02606174050314,26.54165670169046
performance,localization,3000_delayed,27.02606174050314,28.796262627884847
performance,localization,3000_delayed,27.02606174050314,26.481527260022904
performance,localization,3000_delayed,27.02606174050314,26.320735468801082
performance,localization,3000_delayed,27.02606174050314,27.725616484599158
performance,localization,3000_delayed,27.02606174050314,27.000669413929444
performance,localization,3000_delayed,27.02606174050314,26.555884802847164
performance,localization,3000_delayed,27.02606174050314,28.75090201624165
performance,localization,3000_delayed,27.02606174050314,25.962996142855495
performance,localization,3000_delayed,27.02606174050314,26.046571145988406
performance,localization,3000_delayed,27.02606174050314,28.369872629430507
performance,localization,3000_delayed,27.02606174050314,26.273231234792554
performance,localization,3000_delayed,27.02606174050314,27.753925187936158
performance,localization,3000_delayed,27.02606174050314,26.104434296463317
performance,localization,3000_delayed,27.02606174050314,26.304963133245042
performance,localization,3000_delayed,27.02606174050314,26.13569100920563
performance,localization,3000_delayed,27.02606174050314,26.620816057911885
performance,localization,3000_delayed,27.02606174050314,26.90930171266634
performance,localization,3000_delayed,27.02606174050314,28.094900875030095
performance,localization,3000_delayed,27.02606174050314,28.506306276476767
performance,localization,3000_delayed,27.02606174050314,25.847502809775126
performance,localization,3000_delayed,27.02606174050314,26.696373704666172
performance,localization,3000_delayed,27.02606174050314,26.38835255000107
performance,localization,3000_delayed,27.02606174050314,26.306628784211075
performance,localization,3000_delayed,27.02606174050314,27.483639666273632
performance,localization,3000_delayed,27.02606174050314,25.673796287298376
performance,localization,3000_delayed,27.02606174050314,27.168537504104243
performance,localization,3000_delayed,27.02606174050314,27.786533350945575
performance,localization,3000_delayed,27.02606174050314,28.385010896055995
performance,localization,3000_delayed,27.02606174050314,26.556479395850765
performance,localization,3000_delayed,27.02606174050314,27.924592370217994
performance,localization,3000_delayed,27.02606174050314,26.87865834757589
performance,localization,3000_delayed,27.02606174050314,27.113236847885297
performance,localization,3000_delayed,27.02606174050314,27.186660747592736
performance,localization,3000_delayed,27.02606174050314,26.84385397860364
performance,localization,3000_delayed,27.02606174050314,27.099935472245885
performance,localization,3000_delayed,27.02606174050314,28.140945582606935
performance,localization,3000_delayed,27.02606174050314,27.829652159397902
performance,localization,3000_delayed,27.02606174050314,27.04131971592353
performance,localization,3000_delayed,27.02606174050314,26.252603002663243
performance,localization,3000_delayed,27.02606174050314,26.982457443788793
performance,localization,3000_delayed,27.02606174050314,26.887821084698146
performance,localization,3000_delayed,27.02606174050314,27.98298957386792
performance,localization,3000_delayed,27.02606174050314,26.56807309721172
performance,localization,3000_delayed,27.02606174050314,27.12777393613839
performance,localization,3000_delayed,27.02606174050314,26.664544148913905
performance,localization,3000_delayed,27.02606174050314,26.849273539014934
performance,localization,3000_delayed,27.02606174050314,29.16554532291201
performance,localization,3000_delayed,27.02606174050314,26.86172017041424
performance,localization,3000_delayed,27.02606174050314,26.335940326252977
performance,localization,3000_delayed,27.02606174050314,26.891912410562924
performance,localization,3000_delayed,27.02606174050314,27.818441703020653
performance,localization,3000_delayed,27.02606174050314,27.233218220897278
performance,localization,3000_delayed,27.02606174050314,26.7551055126494
performance,localization,3000_delayed,27.02606174050314,27.354447010491633
performance,localization,3000_delayed,27.02606174050314,26.80064597731598
performance,localization,3000_delayed,27.02606174050314,26.42323303216092
performance,localization,3000_delayed,27.02606174050314,26.517493037050905
performance,localization,3000_delayed,27.02606174050314,26.96669529742074
performance,localization,3000_delayed,27.02606174050314,28.082787766271984
performance,localization,3000_delayed,27.02606174050314,27.426420201189096
performance,localization,3000_delayed,27.02606174050314,27.784018169341984
performance,localization,3000_delayed,27.02606174050314,26.325900091578397
performance,localization,3000_delayed,27.02606174050314,28.353760324635346
performance,localization,3000_delayed,27.02606174050314,26.203975440964285
performance,localization,3000_delayed,27.02606174050314,26.736206657111204
performance,localization,3000_delayed,27.02606174050314,25.98831749850573
performance,localization,3000_delayed,27.02606174050314,26.852363368621326
performance,localization,3000_delayed,27.02606174050314,27.362190616235047
performance,localization,3000_delayed,27.02606174050314,27.255670097571233
performance,localization,3000_delayed,27.02606174050314,25.474404243515398
performance,localization,3000_delayed,27.02606174050314,25.27797488319339
performance,localization,3000_delayed,27.02606174050314,27.044080312799895
performance,localization,3000_delayed,27.02606174050314,26.245116596126213
performance,localization,3000_delayed,27.02606174050314,26.782834196380332
performance,localization,3000_delayed,27.02606174050314,29.574521946126502
performance,localization,3000_delayed,27.02606174050314,26.729182080565103
performance,localization,3000_delayed,27.02606174050314,26.838989596839383
performance,localization,3000_delayed,27.02606174050314,28.09607582413157
performance,localization,3000_delayed,27.02606174050314,25.224402333081656
performance,localization,3000_delayed,27.02606174050314,26.933868581738892
performance,localization,3000_delayed,27.02606174050314,25.792730155733373
performance,localization,3000_delayed,27.02606174050314,29.004315951568934
performance,localization,3000_delayed,27.02606174050314,27.179943126109485
performance,localization,3000_delayed,27.02606174050314,25.97254954304675
performance,localization,3000_delayed,27.02606174050314,27.415118228695782
performance,localization,3000_delayed,27.02606174050314,25.554247695670465
performance,localization,3000_delayed,27.02606174050314,28.599580245241462
performance,localization,3000_delayed,27.02606174050314,25.81555875505569
performance,localization,3000_delayed,27.02606174050314,26.522324759491916
performance,localization,3000_delayed,27.02606174050314,26.33272928362963
performance,localization,3000_delayed,27.02606174050314,27.511448330573405
performance,localization,3000_delayed,27.02606174050314,26.941196105055564
performance,localization,3000_delayed,27.02606174050314,27.02483477397278
performance,localization,3000_delayed,27.02606174050314,26.309362518487102
performance,localization,3000_delayed,27.02606174050314,26.156821365382864
performance,localization,3000_delayed,27.02606174050314,26.983100258802654
performance,localization,3000_delayed,27.02606174050314,25.6913895155616
performance,localization,3000_delayed,27.02606174050314,25.632504399511028
performance,localization,3000_delayed,27.02606174050314,26.77454547789742
performance,localization,3000_delayed,27.02606174050314,26.75604959725333
performance,localization,3000_delayed,27.02606174050314,26.235033180709685
performance,localization,3000_delayed,27.02606174050314,28.841031118344063
performance,localization,3000_delayed,27.02606174050314,27.341191865812483
performance,localization,3000_delayed,27.02606174050314,27.240685500563558
performance,localization,3000_delayed,27.02606174050314,25.7702754895955
performance,localization,3000_delayed,27.02606174050314,25.362492256261227
performance,localization,3000_delayed,27.02606174050314,27.26495011934976
performance,localization,3000_delayed,27.02606174050314,27.380136792389276
performance,localization,3000_delayed,27.02606174050314,28.57351782618823
performance,localization,3000_delayed,27.02606174050314,28.571478924354942
performance,localization,3000_delayed,27.02606174050314,27.82742906821243
performance,localization,3000_delayed,27.02606174050314,27.014897515086147
performance,localization,3000_delayed,27.02606174050314,26.37757496896857
performance,localization,3000_delayed,27.02606174050314,27.06116356479933
performance,localization,3000_delayed,27.02606174050314,28.661919900100752
performance,localization,3000_delayed,27.02606174050314,26.956455788247762
performance,localization,3000_delayed,27.02606174050314,27.51531550599043
performance,localization,3000_delayed,27.02606174050314,28.750628637828925
performance,localization,3000_delayed,27.02606174050314,27.836018593877036
performance,localization,3000_delayed,27.02606174050314,26.380885270334783
performance,localization,3000_delayed,27.02606174050314,28.567994503318875
performance,localization,3000_delayed,27.02606174050314,27.74426773026484
performance,localization,3000_delayed,27.02606174050314,26.79223392695377
performance,localization,3000_delayed,27.02606174050314,26.527765142177735
performance,localization,3000_delayed,27.02606174050314,25.646682251022963
performance,localization,3000_delayed,27.02606174050314,26.764206709981572
performance,localization,3000_delayed,27.02606174050314,27.15605175819054
performance,localization,3000_delayed,27.02606174050314,25.52609154904365
performance,localization,3000_delayed,27.02606174050314,26.608603690410906
performance,localization,3000_delayed,27.02606174050314,28.261617498150486
performance,localization,3000_delayed,27.02606174050314,27.624539285613555
performance,localization,3000_delayed,27.02606174050314,27.57985248349498
performance,localization,3000_delayed,27.02606174050314,26.31628222319788
performance,localization,3000_delayed,27.02606174050314,26.012586916029125
performance,localization,3000_delayed,27.02606174050314,27.213160746767223
performance,localization,3000_delayed,27.02606174050314,26.31871973514535
performance,localization,3000_delayed,27.02606174050314,25.61026132347147
performance,localization,3000_delayed,27.02606174050314,28.19304572829325
performance,localization,3000_delayed,27.02606174050314,26.74822430316929
performance,localization,3000_delayed,27.02606174050314,26.215629701419054
performance,localization,3000_delayed,27.02606174050314,26.969198167199217
performance,localization,3000_delayed,27.02606174050314,27.54871305540895
performance,localization,3000_delayed,27.02606174050314,26.942492470723742
performance,localization,3000_delayed,27.02606174050314,27.87005594557961
performance,localization,3000_delayed,27.02606174050314,27.038711688125368
performance,localization,3000_delayed,27.02606174050314,26.901128269428476
performance,localization,3000_delayed,27.02606174050314,26.101030007299368
performance,localization,3000_delayed,27.02606174050314,26.750394125082977
performance,localization,3000_delayed,27.02606174050314,26.069302127531394
performance,localization,3000_delayed,27.02606174050314,25.376314215992544
performance,localization,3000_delayed,27.02606174050314,25.94752364034439
performance,localization,3000_delayed,27.02606174050314,27.963837560430157
performance,localization,3000_delayed,27.02606174050314,26.321187008608195
performance,localization,3000_delayed,27.02606174050314,26.67348424787096
performance,localization,3000_delayed,27.02606174050314,28.51258978961987
performance,localization,3000_delayed,27.02606174050314,27.37558551726381
performance,localization,3000_delayed,27.02606174050314,27.282596469356275
performance,localization,3000_delayed,27.02606174050314,27.789631127597154
performance,localization,3000_delayed,27.02606174050314,28.024780461643246
performance,localization,3000_delayed,27.02606174050314,26.78937877611104
performance,localization,3000_delayed,27.02606174050314,27.145676919182655
performance,localization,3000_delayed,27.02606174050314,27.973194777088406
performance,localization,3000_delayed,27.02606174050314,25.669627766553866
performance,localization,3000_delayed,27.02606174050314,26.685464103013658
performance,localization,3000_delayed,27.02606174050314,26.284891108339774
performance,localization,3000_delayed,27.02606174050314,27.631063509252918
performance,localization,3000_delayed,27.02606174050314,26.336213704665703
performance,localization,3000_delayed,27.02606174050314,28.148625386987856
performance,localization,3000_delayed,27.02606174050314,27.62948535571845
performance,localization,3000_delayed,27.02606174050314,28.01351326043831
performance,localization,3000_delayed,27.02606174050314,25.951609647721
performance,localization,3000_delayed,27.02606174050314,26.265226087685136
performance,localization,3000_delayed,27.02606174050314,26.796997354571374
performance,localization,3000_delayed,27.02606174050314,26.292374729187696
performance,localization,3000_delayed,27.02606174050314,28.597596782860144
performance,localization,3000_delayed,27.02606174050314,27.239562591513266
performance,localization,3000_delayed,27.02606174050314,28.69433589826168
performance,localization,3000_delayed,27.02606174050314,27.300396488980606
performance,localization,3000_delayed,27.02606174050314,26.583636632133345
performance,localization,3000_delayed,27.02606174050314,28.047293564237783
performance,localization,3000_delayed,27.02606174050314,27.641708940984415
performance,localization,3000_delayed,27.02606174050314,29.967814221310057
performance,localization,3000_delayed,27.02606174050314,26.320205457350603
performance,localization,3000_delayed,27.02606174050314,27.283941648124078
performance,localization,3000_delayed,27.02606174050314,26.975933220149432
performance,localization,3000_delayed,27.02606174050314,26.18181931184248
performance,localization,3000_delayed,27.02606174050314,26.869051825641332
performance,localization,3000_delayed,27.02606174050314,27.924644410269174
performance,localization,3000_delayed,27.02606174050314,26.910195766492375
performance,localization,3000_delayed,27.02606174050314,28.320646761457663
performance,localization,3000_delayed,27.02606174050314,28.19454328754721
performance,localization,3000_delayed,27.02606174050314,26.928804913108223
performance,localization,3000_delayed,27.02606174050314,25.67520310685211
performance,localization,3000_delayed,27.02606174050314,27.74692948326368
performance,localization,3000_delayed,27.02606174050314,28.296755393538717
performance,localization,3000_delayed,27.02606174050314,28.198441215568106
performance,localization,3000_delayed,27.02606174050314,27.61746638606136
performance,localization,3000_delayed,27.02606174050314,27.15558498193393
performance,localization,3000_delayed,27.02606174050314,26.723280088807563
performance,localization,3000_delayed,27.02606174050314,27.366173474865263
performance,localization,3000_delayed,27.02606174050314,27.744567971277906
performance,localization,3000_delayed,27.02606174050314,26.145398384290992
performance,localization,3000_delayed,27.02606174050314,27.813046215745793
performance,localization,3000_delayed,27.02606174050314,26.82009933608122
performance,localization,3000_delayed,27.02606174050314,27.339502141710028
performance,localization,3000_delayed,27.02606174050314,26.994548394723076
performance,localization,3000_delayed,27.02606174050314,26.821213650351478
performance,localization,3000_delayed,27.02606174050314,26.753273349062134
performance,localization,3000_delayed,27.02606174050314,28.661919900100752
performance,localization,3000_delayed,27.02606174050314,26.600096419255568
performance,localization,3000_delayed,27.02606174050314,27.74168766560664
performance,localization,3000_delayed,27.02606174050314,28.34091697916922
performance,localization,3000_delayed,27.02606174050314,27.78346088042582
performance,localization,3000_delayed,27.02606174050314,27.178602893607366
performance,localization,3000_delayed,27.02606174050314,27.46582788533799
performance,localization,3000_delayed,27.02606174050314,26.872922891061897
performance,localization,3000_delayed,27.02606174050314,26.96976900093589
performance,localization,3000_delayed,27.02606174050314,26.806058823677482
performance,localization,3000_delayed,27.02606174050314,25.110859375826003
performance,localization,3000_delayed,27.02606174050314,25.91746141154244
performance,localization,3000_delayed,27.02606174050314,26.7336749154591
performance,localization,3000_delayed,27.02606174050314,27.788781596959588
performance,localization,3000_delayed,27.02606174050314,28.441166296515053
performance,localization,3000_delayed,27.02606174050314,26.925828753666927
performance,localization,3000_delayed,27.02606174050314,26.925085809533687
performance,localization,3000_delayed,27.02606174050314,27.02951179821896
performance,localization,3000_delayed,27.02606174050314,26.851041848124613
performance,localization,3000_delayed,27.02606174050314,26.653540039712674
performance,localization,3000_delayed,27.02606174050314,26.3867136329544
performance,localization,3000_delayed,27.02606174050314,28.250528043474596
performance,localization,3000_delayed,27.02606174050314,27.299419883988698
performance,localization,3000_delayed,27.02606174050314,27.891834025096962
performance,localization,3000_delayed,27.02606174050314,26.934061979582783
performance,localization,3000_delayed,27.02606174050314,28.055128066813534
performance,localization,3000_delayed,27.02606174050314,26.728850928747683
performance,localization,3000_delayed,27.02606174050314,26.90802471535809
performance,localization,3000_delayed,27.02606174050314,28.255020878368594
performance,localization,3000_delayed,27.02606174050314,26.805592047420873
performance,localization,3000_delayed,27.02606174050314,26.20907883782102
performance,localization,3000_delayed,27.02606174050314,27.566255347935396
performance,localization,3000_delayed,27.02606174050314,28.050286054188707
performance,localization,3000_delayed,27.02606174050314,26.795741191905666
performance,localization,3000_delayed,27.02606174050314,27.335677751434833
performance,localization,3000_delayed,27.02606174050314,26.10141665168386
performance,localization,3000_delayed,27.02606174050314,26.4028480016127
performance,localization,3000_delayed,27.02606174050314,26.63555413533238
performance,localization,3000_delayed,27.02606174050314,28.067248304486775
performance,localization,3000_delayed,27.02606174050314,27.220595135875374
performance,localization,3000_delayed,27.02606174050314,26.43575484916667
performance,localization,3000_delayed,27.02606174050314,27.337124299214622
performance,localization,3000_delayed,27.02606174050314,27.336135319199734
performance,localization,3000_delayed,27.02606174050314,28.10468513971889
performance,localization,3000_delayed,27.02606174050314,27.074804272170855
performance,localization,3000_delayed,27.02606174050314,27.84338461242438
performance,localization,3000_delayed,27.02606174050314,25.2921298907895
performance,localization,3000_delayed,27.02606174050314,26.729838213358782
performance,localization,3000_delayed,27.02606174050314,28.013162687145858
performance,localization,3000_delayed,27.02606174050314,28.80690225052542
performance,localization,3000_delayed,27.02606174050314,26.42094731949326
performance,localization,3000_delayed,27.02606174050314,26.52576774830492
performance,localization,3000_delayed,27.02606174050314,26.960318258888286
performance,localization,3000_delayed,27.02606174050314,26.473841427684192
performance,localization,3000_delayed,27.02606174050314,26.32605139037245
performance,localization,3000_delayed,27.02606174050314,27.07471337533852
performance,localization,3000_delayed,27.02606174050314,26.416652067468668
performance,localization,3000_delayed,27.02606174050314,27.18272309134577
performance,localization,3000_delayed,27.02606174050314,27.19115358248673
performance,localization,3000_delayed,27.02606174050314,27.456458670724125
performance,localization,3000_delayed,27.02606174050314,26.96976900093589
performance,localization,3000_delayed,27.02606174050314,28.05751473362785
performance,localization,3000_delayed,27.02606174050314,27.281335802557646
performance,localization,3000_delayed,27.02606174050314,26.749710025374537
performance,localization,3000_delayed,27.02606174050314,28.48412777821553
performance,localization,3000_delayed,27.02606174050314,26.92794096037641
performance,localization,3000_delayed,27.02606174050314,28.044002541045604
performance,localization,3000_delayed,27.02606174050314,26.37988335921105
performance,localization,3000_delayed,27.02606174050314,27.669089223400345
performance,localization,3000_delayed,27.02606174050314,26.406525820492657
performance,localization,3000_delayed,27.02606174050314,27.87257112718321
performance,localization,3000_delayed,27.02606174050314,26.148314094227526
performance,localization,3000_delayed,27.02606174050314,25.643664606243505
performance,localization,3000_delayed,27.02606174050314,27.71324802334173
performance,localization,3000_delayed,27.02606174050314,27.79020196133383
performance,localization,3000_delayed,27.02606174050314,26.658042083098376
performance,localization,3000_delayed,27.02606174050314,27.638880652742035
