background_condition,correct_spkr,correct_word,cutoff_channel,cutoff_channel_freq,fn_eval,index,popt,snr,srt,tag_expt,tag_model
4.0,"[0.005319148936170213, 0.010638297872340425, 0.031914893617021274, 0.14627659574468085, 0.3723404255319149, 0.5904255319148937, 0.7101063829787234, 0.7792553191489362, 0.8377659574468085, 0.8962765957446809, 0.9095744680851063, 0.9308510638297872, 0.949468085106383, 0.9468085106382979, 0.9680851063829787]","[0.0, 0.0, 0.0, 0.034574468085106384, 0.14893617021276595, 0.27925531914893614, 0.4015957446808511, 0.550531914893617, 0.5930851063829787, 0.6835106382978723, 0.75, 0.7792553191489362, 0.8191489361702128, 0.8271276595744681, 0.851063829787234]",8.0,491.6507873535156,models/spkr_word_recognition/simplified_IHC0050/arch0_0008/EVAL_hopkins_moore_2009.json,1559,[ 0.80624025 -5.56869066  7.21094791],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-5.568690658480802,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.007978723404255319, 0.005319148936170213, 0.026595744680851064, 0.11436170212765957, 0.3351063829787234, 0.5585106382978723, 0.699468085106383, 0.773936170212766, 0.8404255319148937, 0.8829787234042553, 0.9175531914893617, 0.9308510638297872, 0.949468085106383, 0.9574468085106383, 0.976063829787234]","[0.0, 0.0, 0.0026595744680851063, 0.05053191489361702, 0.15159574468085107, 0.2845744680851064, 0.4095744680851064, 0.526595744680851, 0.6223404255319149, 0.6781914893617021, 0.7553191489361702, 0.7845744680851063, 0.8138297872340425, 0.8297872340425532, 0.8590425531914894]",12.0,871.6275024414062,models/spkr_word_recognition/simplified_IHC0050/arch0_0008/EVAL_hopkins_moore_2009.json,1560,[ 0.80919485 -5.62424995  7.30565596],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-5.624249945596969,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.005319148936170213, 0.0026595744680851063, 0.02127659574468085, 0.11436170212765957, 0.3484042553191489, 0.550531914893617, 0.7154255319148937, 0.7845744680851063, 0.8351063829787234, 0.898936170212766, 0.9202127659574468, 0.9441489361702128, 0.9521276595744681, 0.9574468085106383, 0.9813829787234043]","[0.0, 0.0, 0.0, 0.034574468085106384, 0.1595744680851064, 0.27393617021276595, 0.40691489361702127, 0.5186170212765957, 0.6223404255319149, 0.6888297872340425, 0.7553191489361702, 0.7792553191489362, 0.8191489361702128, 0.8271276595744681, 0.8617021276595744]",16.0,1452.0006103515625,models/spkr_word_recognition/simplified_IHC0050/arch0_0008/EVAL_hopkins_moore_2009.json,1561,[ 0.80897771 -5.54548973  7.18871413],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-5.545489726384879,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.005319148936170213, 0.005319148936170213, 0.026595744680851064, 0.10372340425531915, 0.3271276595744681, 0.5372340425531915, 0.7101063829787234, 0.7925531914893617, 0.8457446808510638, 0.901595744680851, 0.925531914893617, 0.9441489361702128, 0.9521276595744681, 0.9574468085106383, 0.973404255319149]","[0.0, 0.0, 0.0, 0.05319148936170213, 0.14361702127659576, 0.2845744680851064, 0.4015957446808511, 0.5106382978723404, 0.6382978723404256, 0.6781914893617021, 0.7473404255319149, 0.7952127659574468, 0.8271276595744681, 0.8324468085106383, 0.851063829787234]",20.0,2338.45751953125,models/spkr_word_recognition/simplified_IHC0050/arch0_0008/EVAL_hopkins_moore_2009.json,1562,[ 0.81773316 -5.40172859  7.37187437],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-5.401728585676459,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.005319148936170213, 0.0026595744680851063, 0.02925531914893617, 0.10904255319148937, 0.3351063829787234, 0.5638297872340425, 0.7074468085106383, 0.7898936170212766, 0.848404255319149, 0.8936170212765957, 0.9281914893617021, 0.9468085106382979, 0.9521276595744681, 0.9521276595744681, 0.9654255319148937]","[0.0, 0.0, 0.007978723404255319, 0.034574468085106384, 0.14627659574468085, 0.2898936170212766, 0.43617021276595747, 0.5611702127659575, 0.625, 0.6835106382978723, 0.7367021276595744, 0.7952127659574468, 0.8218085106382979, 0.8430851063829787, 0.8590425531914894]",24.0,3692.423583984375,models/spkr_word_recognition/simplified_IHC0050/arch0_0008/EVAL_hopkins_moore_2009.json,1563,[ 0.8074926  -5.96162823  7.0312105 ],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-5.96162823273307,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.005319148936170213, 0.0026595744680851063, 0.0425531914893617, 0.14627659574468085, 0.39095744680851063, 0.5904255319148937, 0.723404255319149, 0.800531914893617, 0.875, 0.901595744680851, 0.9202127659574468, 0.9441489361702128, 0.9547872340425532, 0.9574468085106383, 0.9680851063829787]","[0.0, 0.0, 0.005319148936170213, 0.05585106382978723, 0.15691489361702127, 0.29521276595744683, 0.4122340425531915, 0.5558510638297872, 0.6436170212765957, 0.7074468085106383, 0.7686170212765957, 0.800531914893617, 0.824468085106383, 0.8377659574468085, 0.8670212765957447]",28.0,5760.4599609375,models/spkr_word_recognition/simplified_IHC0050/arch0_0008/EVAL_hopkins_moore_2009.json,1564,[ 0.81812003 -5.92319545  7.03622924],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-5.923195452981774,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.007978723404255319, 0.005319148936170213, 0.047872340425531915, 0.16489361702127658, 0.4148936170212766, 0.6223404255319149, 0.7367021276595744, 0.8297872340425532, 0.8696808510638298, 0.9122340425531915, 0.9281914893617021, 0.949468085106383, 0.949468085106383, 0.9627659574468085, 0.973404255319149]","[0.0, 0.0, 0.010638297872340425, 0.05053191489361702, 0.15691489361702127, 0.300531914893617, 0.44680851063829785, 0.5664893617021277, 0.6462765957446809, 0.7047872340425532, 0.7686170212765957, 0.8031914893617021, 0.8164893617021277, 0.8377659574468085, 0.8643617021276596]",32.0,8000.0,models/spkr_word_recognition/simplified_IHC0050/arch0_0008/EVAL_hopkins_moore_2009.json,1565,[ 0.81095685 -6.29579496  6.8430722 ],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-6.2957949636826935,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
3.0,"[0.007978723404255319, 0.007978723404255319, 0.005319148936170213, 0.013297872340425532, 0.0851063829787234, 0.2925531914893617, 0.5079787234042553, 0.7021276595744681, 0.8218085106382979, 0.901595744680851, 0.9148936170212766, 0.9335106382978723, 0.9388297872340425, 0.949468085106383, 0.9441489361702128]","[0.0, 0.0, 0.0, 0.0026595744680851063, 0.02127659574468085, 0.10904255319148937, 0.2925531914893617, 0.5186170212765957, 0.6675531914893617, 0.7367021276595744, 0.7898936170212766, 0.8191489361702128, 0.8164893617021277, 0.8218085106382979, 0.8377659574468085]",0.0,80.0,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1566,[ 0.80873378 -4.33881672  4.49759596],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-4.33881671845131,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
3.0,"[0.005319148936170213, 0.005319148936170213, 0.007978723404255319, 0.010638297872340425, 0.05851063829787234, 0.21808510638297873, 0.44680851063829785, 0.6675531914893617, 0.8164893617021277, 0.8882978723404256, 0.9228723404255319, 0.9335106382978723, 0.9547872340425532, 0.9547872340425532, 0.949468085106383]","[0.0, 0.0, 0.0, 0.0, 0.007978723404255319, 0.06382978723404255, 0.26595744680851063, 0.46808510638297873, 0.6143617021276596, 0.7526595744680851, 0.7925531914893617, 0.8164893617021277, 0.8324468085106383, 0.8351063829787234, 0.8324468085106383]",4.0,242.87576293945312,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1567,[ 0.82222054 -3.50865941  4.63551327],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.508659414343973,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
3.0,"[0.005319148936170213, 0.005319148936170213, 0.005319148936170213, 0.005319148936170213, 0.03723404255319149, 0.19414893617021275, 0.40425531914893614, 0.6569148936170213, 0.8058510638297872, 0.8829787234042553, 0.925531914893617, 0.9361702127659575, 0.949468085106383, 0.9601063829787234, 0.949468085106383]","[0.0, 0.0, 0.0, 0.0, 0.0026595744680851063, 0.05585106382978723, 0.2473404255319149, 0.4601063829787234, 0.625, 0.7446808510638298, 0.8058510638297872, 0.8191489361702128, 0.8271276595744681, 0.8377659574468085, 0.8537234042553191]",8.0,491.6507873535156,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1568,[ 0.82317835 -3.39575386  4.46539453],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.3957538645600382,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
3.0,"[0.005319148936170213, 0.005319148936170213, 0.0026595744680851063, 0.0026595744680851063, 0.02925531914893617, 0.13031914893617022, 0.3723404255319149, 0.6037234042553191, 0.7925531914893617, 0.8856382978723404, 0.925531914893617, 0.9468085106382979, 0.9601063829787234, 0.9654255319148937, 0.9627659574468085]","[0.0, 0.0, 0.0, 0.0, 0.005319148936170213, 0.061170212765957445, 0.2127659574468085, 0.4308510638297872, 0.6303191489361702, 0.7367021276595744, 0.7925531914893617, 0.824468085106383, 0.8377659574468085, 0.8430851063829787, 0.8590425531914894]",12.0,871.6275024414062,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1569,[ 0.82765235 -3.06846341  4.46006057],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.0684634095827534,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
3.0,"[0.005319148936170213, 0.0026595744680851063, 0.005319148936170213, 0.005319148936170213, 0.0398936170212766, 0.15425531914893617, 0.3962765957446808, 0.6170212765957447, 0.8058510638297872, 0.8936170212765957, 0.9281914893617021, 0.9574468085106383, 0.9627659574468085, 0.9680851063829787, 0.9627659574468085]","[0.0, 0.0, 0.0, 0.0, 0.0026595744680851063, 0.05319148936170213, 0.2393617021276596, 0.4601063829787234, 0.6436170212765957, 0.7420212765957447, 0.7925531914893617, 0.8297872340425532, 0.8404255319148937, 0.8377659574468085, 0.8643617021276596]",16.0,1452.0006103515625,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1570,[ 0.82507779 -3.40401834  4.35919423],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.4040183413678164,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
3.0,"[0.005319148936170213, 0.0026595744680851063, 0.005319148936170213, 0.018617021276595744, 0.03723404255319149, 0.17819148936170212, 0.4175531914893617, 0.6648936170212766, 0.8191489361702128, 0.8829787234042553, 0.9335106382978723, 0.9468085106382979, 0.9601063829787234, 0.9707446808510638, 0.9574468085106383]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.061170212765957445, 0.26063829787234044, 0.48404255319148937, 0.6409574468085106, 0.7473404255319149, 0.7978723404255319, 0.8351063829787234, 0.8457446808510638, 0.8430851063829787, 0.8457446808510638]",20.0,2338.45751953125,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1571,[ 0.8298471  -3.5850591   4.47331924],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.585059099789467,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
3.0,"[0.007978723404255319, 0.005319148936170213, 0.007978723404255319, 0.010638297872340425, 0.03723404255319149, 0.1675531914893617, 0.43882978723404253, 0.6728723404255319, 0.824468085106383, 0.8962765957446809, 0.9281914893617021, 0.9468085106382979, 0.9627659574468085, 0.9707446808510638, 0.9547872340425532]","[0.0, 0.0, 0.0, 0.0, 0.005319148936170213, 0.07446808510638298, 0.27925531914893614, 0.47074468085106386, 0.6622340425531915, 0.7473404255319149, 0.7952127659574468, 0.8377659574468085, 0.8430851063829787, 0.8430851063829787, 0.851063829787234]",24.0,3692.423583984375,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1572,[ 0.83026305 -3.70792588  4.54139352],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.707925875846737,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
3.0,"[0.005319148936170213, 0.005319148936170213, 0.0026595744680851063, 0.013297872340425532, 0.04521276595744681, 0.19414893617021275, 0.4734042553191489, 0.6835106382978723, 0.8404255319148937, 0.898936170212766, 0.9388297872340425, 0.9521276595744681, 0.9627659574468085, 0.9680851063829787, 0.9627659574468085]","[0.0, 0.0, 0.0, 0.0, 0.005319148936170213, 0.09308510638297872, 0.26595744680851063, 0.48404255319148937, 0.651595744680851, 0.7473404255319149, 0.8138297872340425, 0.8297872340425532, 0.848404255319149, 0.8457446808510638, 0.848404255319149]",28.0,5760.4599609375,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1573,[ 0.83500464 -3.68156567  4.65099739],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.6815656669414287,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
3.0,"[0.010638297872340425, 0.005319148936170213, 0.005319148936170213, 0.023936170212765957, 0.05851063829787234, 0.28191489361702127, 0.4973404255319149, 0.6968085106382979, 0.8537234042553191, 0.8936170212765957, 0.9335106382978723, 0.9627659574468085, 0.9707446808510638, 0.9787234042553191, 0.9654255319148937]","[0.0, 0.0, 0.0, 0.0, 0.005319148936170213, 0.11436170212765957, 0.27925531914893614, 0.4920212765957447, 0.6702127659574468, 0.75, 0.8031914893617021, 0.8164893617021277, 0.8404255319148937, 0.848404255319149, 0.8563829787234043]",32.0,8000.0,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1574,[ 0.82754079 -3.980927    4.61924202],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.980926999718648,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.0026595744680851063, 0.0026595744680851063, 0.0, 0.0, 0.0398936170212766, 0.1595744680851064, 0.3670212765957447, 0.5638297872340425, 0.7207446808510638, 0.8191489361702128, 0.8829787234042553, 0.9228723404255319, 0.9361702127659575, 0.9547872340425532, 0.9414893617021277]","[0.0, 0.0, 0.0026595744680851063, 0.0026595744680851063, 0.018617021276595744, 0.11170212765957446, 0.24468085106382978, 0.4148936170212766, 0.5452127659574468, 0.651595744680851, 0.7207446808510638, 0.776595744680851, 0.7925531914893617, 0.8271276595744681, 0.8324468085106383]",0.0,80.0,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1575,[ 0.8009358  -2.78186276  6.01351089],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-2.7818627553137834,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.0026595744680851063, 0.0026595744680851063, 0.0, 0.0, 0.031914893617021274, 0.14627659574468085, 0.34574468085106386, 0.5824468085106383, 0.7420212765957447, 0.8085106382978723, 0.8590425531914894, 0.9122340425531915, 0.9308510638297872, 0.949468085106383, 0.9468085106382979]","[0.0, 0.0, 0.0, 0.0026595744680851063, 0.02127659574468085, 0.09840425531914894, 0.2393617021276596, 0.4122340425531915, 0.5558510638297872, 0.651595744680851, 0.7074468085106383, 0.7659574468085106, 0.7925531914893617, 0.8218085106382979, 0.8297872340425532]",4.0,242.87576293945312,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1576,[ 0.79158999 -2.85877593  5.82447746],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-2.8587759287701933,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.0, 0.0026595744680851063, 0.0, 0.0026595744680851063, 0.023936170212765957, 0.17819148936170212, 0.35904255319148937, 0.5585106382978723, 0.7287234042553191, 0.8138297872340425, 0.8909574468085106, 0.9202127659574468, 0.9414893617021277, 0.9521276595744681, 0.9521276595744681]","[0.0, 0.0, 0.0, 0.0, 0.010638297872340425, 0.08776595744680851, 0.23404255319148937, 0.3803191489361702, 0.5425531914893617, 0.6462765957446809, 0.7021276595744681, 0.7553191489361702, 0.7978723404255319, 0.8138297872340425, 0.8537234042553191]",8.0,491.6507873535156,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1577,[ 0.78990418 -2.53881294  5.81595357],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-2.5388129387556715,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.0026595744680851063, 0.0026595744680851063, 0.0, 0.0, 0.018617021276595744, 0.14893617021276595, 0.31382978723404253, 0.5372340425531915, 0.6968085106382979, 0.7872340425531915, 0.8563829787234043, 0.9042553191489362, 0.9335106382978723, 0.9521276595744681, 0.9654255319148937]","[0.0, 0.0, 0.0026595744680851063, 0.0026595744680851063, 0.018617021276595744, 0.09574468085106383, 0.2579787234042553, 0.39361702127659576, 0.5398936170212766, 0.6170212765957447, 0.7101063829787234, 0.7579787234042553, 0.7845744680851063, 0.8324468085106383, 0.8590425531914894]",12.0,871.6275024414062,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1578,[ 0.79867371 -2.50747632  6.31846299],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-2.507476315777478,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.0026595744680851063, 0.0026595744680851063, 0.0, 0.0, 0.023936170212765957, 0.14361702127659576, 0.31648936170212766, 0.5585106382978723, 0.7021276595744681, 0.8058510638297872, 0.8670212765957447, 0.898936170212766, 0.9388297872340425, 0.9547872340425532, 0.9601063829787234]","[0.0, 0.0, 0.0, 0.0, 0.015957446808510637, 0.09840425531914894, 0.2473404255319149, 0.4015957446808511, 0.5558510638297872, 0.648936170212766, 0.7207446808510638, 0.7819148936170213, 0.7952127659574468, 0.8297872340425532, 0.8537234042553191]",16.0,1452.0006103515625,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1579,[ 0.80275515 -2.70541612  5.90359999],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-2.7054161161942583,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.0026595744680851063, 0.0026595744680851063, 0.0, 0.0, 0.02127659574468085, 0.12234042553191489, 0.31648936170212766, 0.5452127659574468, 0.7127659574468085, 0.7978723404255319, 0.8696808510638298, 0.9122340425531915, 0.9361702127659575, 0.949468085106383, 0.9574468085106383]","[0.0, 0.0, 0.0, 0.0026595744680851063, 0.026595744680851064, 0.09574468085106383, 0.26595744680851063, 0.4015957446808511, 0.5186170212765957, 0.6329787234042553, 0.7101063829787234, 0.7712765957446809, 0.8191489361702128, 0.8297872340425532, 0.848404255319149]",20.0,2338.45751953125,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1580,[ 0.81745348 -2.30318866  6.56484049],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-2.3031886578141116,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.0026595744680851063, 0.0026595744680851063, 0.0, 0.0, 0.02925531914893617, 0.14893617021276595, 0.31382978723404253, 0.5611702127659575, 0.7180851063829787, 0.8058510638297872, 0.8829787234042553, 0.9281914893617021, 0.9441489361702128, 0.9574468085106383, 0.9547872340425532]","[0.0, 0.0, 0.0026595744680851063, 0.0026595744680851063, 0.023936170212765957, 0.11170212765957446, 0.2553191489361702, 0.4095744680851064, 0.550531914893617, 0.6462765957446809, 0.7074468085106383, 0.7872340425531915, 0.8164893617021277, 0.8297872340425532, 0.8457446808510638]",24.0,3692.423583984375,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1581,[ 0.81394452 -2.61836515  6.30147295],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-2.6183651466600693,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.0026595744680851063, 0.0026595744680851063, 0.0, 0.0026595744680851063, 0.031914893617021274, 0.15159574468085107, 0.3617021276595745, 0.5851063829787234, 0.726063829787234, 0.824468085106383, 0.898936170212766, 0.9335106382978723, 0.9441489361702128, 0.9574468085106383, 0.9574468085106383]","[0.0, 0.0, 0.0026595744680851063, 0.0026595744680851063, 0.026595744680851064, 0.10106382978723404, 0.2845744680851064, 0.4175531914893617, 0.526595744680851, 0.6542553191489362, 0.7101063829787234, 0.7952127659574468, 0.8138297872340425, 0.8324468085106383, 0.8457446808510638]",28.0,5760.4599609375,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1582,[ 0.818457   -2.61883465  6.4542961 ],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-2.6188346474864743,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
4.0,"[0.0026595744680851063, 0.0026595744680851063, 0.0, 0.0026595744680851063, 0.047872340425531915, 0.17553191489361702, 0.3882978723404255, 0.5851063829787234, 0.7287234042553191, 0.8590425531914894, 0.9069148936170213, 0.9414893617021277, 0.9547872340425532, 0.9601063829787234, 0.9627659574468085]","[0.0, 0.0, 0.0026595744680851063, 0.0026595744680851063, 0.026595744680851064, 0.1196808510638298, 0.28191489361702127, 0.42819148936170215, 0.5638297872340425, 0.6569148936170213, 0.7393617021276596, 0.7712765957446809, 0.8191489361702128, 0.8404255319148937, 0.848404255319149]",32.0,8000.0,models/spkr_word_recognition/simplified_IHC0050/arch0_0009/EVAL_hopkins_moore_2009.json,1583,[ 0.81463009 -3.0111471   6.21252697],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.011147099966801,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
3.0,"[0.0026595744680851063, 0.005319148936170213, 0.0026595744680851063, 0.013297872340425532, 0.08244680851063829, 0.2978723404255319, 0.5664893617021277, 0.6941489361702128, 0.8297872340425532, 0.8696808510638298, 0.9042553191489362, 0.9202127659574468, 0.9281914893617021, 0.9388297872340425, 0.9308510638297872]","[0.0, 0.0, 0.0, 0.005319148936170213, 0.02127659574468085, 0.125, 0.28191489361702127, 0.48138297872340424, 0.6436170212765957, 0.7526595744680851, 0.8058510638297872, 0.8191489361702128, 0.8297872340425532, 0.8404255319148937, 0.8404255319148937]",0.0,80.0,models/spkr_word_recognition/simplified_IHC0050/arch0_0016/EVAL_hopkins_moore_2009.json,1584,[ 0.82811669 -3.88400786  4.9403208 ],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.8840078569878953,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
3.0,"[0.0026595744680851063, 0.0026595744680851063, 0.0026595744680851063, 0.013297872340425532, 0.06648936170212766, 0.2765957446808511, 0.5026595744680851, 0.6968085106382979, 0.8297872340425532, 0.8723404255319149, 0.8909574468085106, 0.9175531914893617, 0.9281914893617021, 0.9335106382978723, 0.9521276595744681]","[0.0, 0.0, 0.0, 0.0, 0.007978723404255319, 0.10904255319148937, 0.2553191489361702, 0.47074468085106386, 0.6569148936170213, 0.7393617021276596, 0.800531914893617, 0.8218085106382979, 0.824468085106383, 0.8377659574468085, 0.8404255319148937]",4.0,242.87576293945312,models/spkr_word_recognition/simplified_IHC0050/arch0_0016/EVAL_hopkins_moore_2009.json,1585,[ 0.82261235 -3.73150133  4.63808773],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.7315013264724803,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
3.0,"[0.0026595744680851063, 0.0, 0.0026595744680851063, 0.013297872340425532, 0.04521276595744681, 0.21010638297872342, 0.43882978723404253, 0.699468085106383, 0.824468085106383, 0.8829787234042553, 0.9148936170212766, 0.9308510638297872, 0.9414893617021277, 0.9468085106382979, 0.9627659574468085]","[0.0, 0.0, 0.0, 0.0, 0.007978723404255319, 0.06914893617021277, 0.21010638297872342, 0.4441489361702128, 0.6196808510638298, 0.7367021276595744, 0.7925531914893617, 0.8031914893617021, 0.8111702127659575, 0.8324468085106383, 0.8457446808510638]",8.0,491.6507873535156,models/spkr_word_recognition/simplified_IHC0050/arch0_0016/EVAL_hopkins_moore_2009.json,1586,[ 0.81178395 -3.25436819  4.38473509],"[-24.0, -21.0, -18.0, -15.0, -12.0, -9.0, -6.0, -3.0, 0.0, 3.0, 6.0, 9.0, 12.0, 15.0, inf]",-3.2543681911583335,hopkins_moore_2009,models/spkr_word_recognition/simplified_IHC0050/arch0_00??
