background_condition,correct_word_list,correct_word_mean,correct_word_sem,snr,tag_expt,tag_model,correct_spkr_list,correct_spkr_mean,correct_spkr_sem
1.0,"[0.8297872340425532, 0.8404255319148937, 0.8404255319148937, 0.8297872340425532, 0.824468085106383, 0.8404255319148937, 0.851063829787234, 0.8377659574468085, 0.8111702127659575, 0.8404255319148937]",0.8345744680851064,0.003519403056964402,15.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9627659574468085, 0.9601063829787234, 0.949468085106383, 0.9654255319148937, 0.9441489361702128, 0.949468085106383, 0.9441489361702128, 0.9468085106382979, 0.9361702127659575, 0.9388297872340425]",0.9497340425531915,0.00315806970399944
1.0,"[0.8351063829787234, 0.848404255319149, 0.8457446808510638, 0.851063829787234, 0.8351063829787234, 0.8537234042553191, 0.8590425531914894, 0.8430851063829787, 0.8324468085106383, 0.8404255319148937]",0.8444148936170214,0.002782332416041699,18.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.973404255319149, 0.9654255319148937, 0.9601063829787234, 0.9680851063829787, 0.9521276595744681, 0.9521276595744681, 0.9601063829787234, 0.9547872340425532, 0.949468085106383, 0.9441489361702128]",0.9579787234042554,0.0028808646824950014
1.0,"[0.8324468085106383, 0.8563829787234043, 0.8856382978723404, 0.8537234042553191, 0.8377659574468085, 0.8537234042553191, 0.8537234042553191, 0.8563829787234043, 0.8430851063829787, 0.8590425531914894]",0.8531914893617021,0.00456882933571813,inf,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9787234042553191, 0.9574468085106383, 0.9707446808510638, 0.9521276595744681, 0.9601063829787234, 0.9521276595744681, 0.9813829787234043, 0.9627659574468085, 0.976063829787234, 0.9680851063829787]",0.9659574468085106,0.0033827631255920047
2.0,"[0.034574468085106384, 0.026595744680851064, 0.0425531914893617, 0.031914893617021274, 0.02925531914893617, 0.034574468085106384, 0.026595744680851064, 0.02925531914893617, 0.026595744680851064, 0.02925531914893617]",0.031117021276595748,0.0015883397931887346,-21.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.05585106382978723, 0.047872340425531915, 0.05053191489361702, 0.03723404255319149, 0.05053191489361702, 0.05053191489361702, 0.04521276595744681, 0.0425531914893617, 0.05851063829787234, 0.05319148936170213]",0.04920212765957447,0.0019922167601280345
2.0,"[0.05585106382978723, 0.05319148936170213, 0.07446808510638298, 0.05053191489361702, 0.061170212765957445, 0.061170212765957445, 0.061170212765957445, 0.05053191489361702, 0.06382978723404255, 0.07446808510638298]",0.06063829787234043,0.0027410682329326776,-18.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.1276595744680851, 0.09840425531914894, 0.11170212765957446, 0.08776595744680851, 0.11170212765957446, 0.09840425531914894, 0.10904255319148937, 0.10904255319148937, 0.10904255319148937, 0.1196808510638298]",0.10824468085106383,0.0035692947055314525
2.0,"[0.10372340425531915, 0.10372340425531915, 0.11170212765957446, 0.11170212765957446, 0.1196808510638298, 0.11170212765957446, 0.125, 0.09042553191489362, 0.1196808510638298, 0.125]",0.1122340425531915,0.003428914823725837,-15.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.22074468085106383, 0.22606382978723405, 0.25, 0.2047872340425532, 0.22074468085106383, 0.2074468085106383, 0.20212765957446807, 0.2047872340425532, 0.2154255319148936, 0.21010638297872342]",0.21622340425531913,0.004538626147578089
2.0,"[0.2127659574468085, 0.2154255319148936, 0.21808510638297873, 0.22074468085106383, 0.21808510638297873, 0.2393617021276596, 0.22074468085106383, 0.21010638297872342, 0.22074468085106383, 0.2127659574468085]",0.21888297872340426,0.0025709219858156013,-12.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.4095744680851064, 0.39095744680851063, 0.40691489361702127, 0.3696808510638298, 0.3829787234042553, 0.3670212765957447, 0.3723404255319149, 0.375, 0.3617021276595745, 0.3803191489361702]",0.3816489361702128,0.005157868158790379
2.0,"[0.375, 0.3617021276595745, 0.3723404255319149, 0.375, 0.3617021276595745, 0.38563829787234044, 0.35638297872340424, 0.3617021276595745, 0.3696808510638298, 0.39361702127659576]",0.37127659574468086,0.0037022363506775003,-9.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.5851063829787234, 0.5345744680851063, 0.5771276595744681, 0.550531914893617, 0.5771276595744681, 0.5664893617021277, 0.5585106382978723, 0.5452127659574468, 0.5345744680851063, 0.5452127659574468]",0.5574468085106383,0.005788945999047707
2.0,"[0.5106382978723404, 0.5106382978723404, 0.5026595744680851, 0.4946808510638298, 0.5053191489361702, 0.5212765957446809, 0.5053191489361702, 0.5106382978723404, 0.5186170212765957, 0.5]",0.5079787234042553,0.0025693930401045097,-6.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.7101063829787234, 0.6941489361702128, 0.7526595744680851, 0.7127659574468085, 0.7393617021276596, 0.7340425531914894, 0.7127659574468085, 0.6622340425531915, 0.6835106382978723, 0.726063829787234]",0.7127659574468085,0.00862256483389208
2.0,"[0.6037234042553191, 0.648936170212766, 0.6595744680851063, 0.6356382978723404, 0.6356382978723404, 0.6276595744680851, 0.648936170212766, 0.6409574468085106, 0.6303191489361702, 0.648936170212766]",0.638031914893617,0.004927196181414985,-3.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.8271276595744681, 0.8218085106382979, 0.851063829787234, 0.8404255319148937, 0.848404255319149, 0.8138297872340425, 0.8271276595744681, 0.8031914893617021, 0.8031914893617021, 0.8404255319148937]",0.827659574468085,0.005505026488035465
2.0,"[0.6968085106382979, 0.723404255319149, 0.7526595744680851, 0.726063829787234, 0.7154255319148937, 0.7340425531914894, 0.723404255319149, 0.7207446808510638, 0.6941489361702128, 0.7047872340425532]",0.7191489361702128,0.005553354526016251,0.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9069148936170213, 0.8856382978723404, 0.9069148936170213, 0.8882978723404256, 0.8856382978723404, 0.9042553191489362, 0.8723404255319149, 0.8723404255319149, 0.8723404255319149, 0.901595744680851]",0.8896276595744681,0.004576563652177411
2.0,"[0.7659574468085106, 0.7952127659574468, 0.7898936170212766, 0.7579787234042553, 0.7712765957446809, 0.7845744680851063, 0.7952127659574468, 0.7792553191489362, 0.776595744680851, 0.7659574468085106]",0.7781914893617021,0.004104906703117098,3.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9414893617021277, 0.9335106382978723, 0.925531914893617, 0.9361702127659575, 0.9228723404255319, 0.9361702127659575, 0.925531914893617, 0.9281914893617021, 0.9202127659574468, 0.9468085106382979]",0.9316489361702128,0.002719479015989002
2.0,"[0.8111702127659575, 0.8297872340425532, 0.8138297872340425, 0.7898936170212766, 0.8085106382978723, 0.8031914893617021, 0.8324468085106383, 0.8058510638297872, 0.7952127659574468, 0.8058510638297872]",0.8095744680851065,0.004236809626010115,6.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9601063829787234, 0.949468085106383, 0.9521276595744681, 0.9468085106382979, 0.9574468085106383, 0.9521276595744681, 0.9441489361702128, 0.9468085106382979, 0.9521276595744681, 0.9574468085106383]",0.9518617021276595,0.001656165043640903
2.0,"[0.8164893617021277, 0.8430851063829787, 0.8351063829787234, 0.8111702127659575, 0.8138297872340425, 0.8404255319148937, 0.851063829787234, 0.8191489361702128, 0.824468085106383, 0.8457446808510638]",0.8300531914893619,0.0046481300457157215,9.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.976063829787234, 0.9707446808510638, 0.9627659574468085, 0.949468085106383, 0.9601063829787234, 0.9627659574468085, 0.9601063829787234, 0.9547872340425532, 0.9627659574468085, 0.9707446808510638]",0.9630319148936171,0.0024901723236149167
2.0,"[0.8351063829787234, 0.8377659574468085, 0.8563829787234043, 0.8218085106382979, 0.8324468085106383, 0.8430851063829787, 0.8537234042553191, 0.8324468085106383, 0.8404255319148937, 0.8404255319148937]",0.8393617021276596,0.003225781099053237,12.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.973404255319149, 0.973404255319149, 0.9680851063829787, 0.9601063829787234, 0.9654255319148937, 0.9601063829787234, 0.9787234042553191, 0.9601063829787234, 0.9680851063829787, 0.9627659574468085]",0.9670212765957447,0.002067713437888403
2.0,"[0.848404255319149, 0.8430851063829787, 0.8776595744680851, 0.8271276595744681, 0.8351063829787234, 0.8457446808510638, 0.8563829787234043, 0.8590425531914894, 0.8404255319148937, 0.8590425531914894]",0.8492021276595745,0.004555909630329636,15.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9813829787234043, 0.976063829787234, 0.9680851063829787, 0.9601063829787234, 0.9680851063829787, 0.9601063829787234, 0.973404255319149, 0.9680851063829787, 0.9707446808510638, 0.9707446808510638]",0.9696808510638298,0.002067713437888403
2.0,"[0.8457446808510638, 0.851063829787234, 0.8776595744680851, 0.8377659574468085, 0.824468085106383, 0.848404255319149, 0.8617021276595744, 0.8404255319148937, 0.8430851063829787, 0.8563829787234043]",0.8486702127659574,0.004579996933719667,18.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9787234042553191, 0.9787234042553191, 0.9787234042553191, 0.9654255319148937, 0.9707446808510638, 0.9627659574468085, 0.973404255319149, 0.9707446808510638, 0.9707446808510638, 0.9654255319148937]",0.9715425531914894,0.001861702127659569
2.0,"[0.8430851063829787, 0.851063829787234, 0.8803191489361702, 0.848404255319149, 0.8377659574468085, 0.851063829787234, 0.8590425531914894, 0.8590425531914894, 0.8430851063829787, 0.8617021276595744]",0.8534574468085105,0.003873413523927929,inf,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.973404255319149, 0.9574468085106383, 0.9680851063829787, 0.9627659574468085, 0.9601063829787234, 0.9574468085106383, 0.9787234042553191, 0.9654255319148937, 0.973404255319149, 0.9627659574468085]",0.9659574468085106,0.002304964539007088
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-21.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.005319148936170213, 0.010638297872340425, 0.007978723404255319, 0.0026595744680851063, 0.015957446808510637, 0.005319148936170213, 0.010638297872340425, 0.005319148936170213, 0.0, 0.005319148936170213]",0.006914893617021277,0.0014404323412475105
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-18.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.013297872340425532, 0.015957446808510637, 0.010638297872340425, 0.005319148936170213, 0.010638297872340425, 0.0026595744680851063, 0.018617021276595744, 0.005319148936170213, 0.005319148936170213, 0.007978723404255319]",0.009574468085106383,0.0016442585984921456
3.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,-15.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.03723404255319149, 0.05053191489361702, 0.018617021276595744, 0.007978723404255319, 0.023936170212765957, 0.010638297872340425, 0.02127659574468085, 0.010638297872340425, 0.010638297872340425, 0.026595744680851064]",0.02180851063829787,0.004303071311883545
3.0,"[0.0026595744680851063, 0.013297872340425532, 0.013297872340425532, 0.005319148936170213, 0.015957446808510637, 0.018617021276595744, 0.0, 0.007978723404255319, 0.005319148936170213, 0.018617021276595744]",0.010106382978723403,0.002127659574468085,-12.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.0797872340425532, 0.12234042553191489, 0.05585106382978723, 0.05319148936170213, 0.0797872340425532, 0.047872340425531915, 0.06914893617021277, 0.05319148936170213, 0.07180851063829788, 0.09308510638297872]",0.0726063829787234,0.007191787486651443
3.0,"[0.10638297872340426, 0.11170212765957446, 0.08244680851063829, 0.09042553191489362, 0.09308510638297872, 0.10904255319148937, 0.08244680851063829, 0.11170212765957446, 0.10638297872340426, 0.10106382978723404]",0.09946808510638297,0.003637993710759432,-9.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.3324468085106383, 0.3271276595744681, 0.2872340425531915, 0.23670212765957446, 0.30851063829787234, 0.2632978723404255, 0.2553191489361702, 0.2632978723404255, 0.3271276595744681, 0.3058510638297872]",0.29069148936170214,0.0108652650084125
3.0,"[0.2898936170212766, 0.2845744680851064, 0.30851063829787234, 0.2845744680851064, 0.2712765957446808, 0.32978723404255317, 0.27393617021276595, 0.2925531914893617, 0.28191489361702127, 0.2978723404255319]",0.29148936170212764,0.005482136465865355,-6.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.5664893617021277, 0.5292553191489362, 0.5851063829787234, 0.5398936170212766, 0.5611702127659575, 0.4973404255319149, 0.5292553191489362, 0.5106382978723404, 0.5452127659574468, 0.5797872340425532]",0.5444148936170212,0.009136368436519873
3.0,"[0.47074468085106386, 0.48138297872340424, 0.5372340425531915, 0.4973404255319149, 0.5026595744680851, 0.5186170212765957, 0.5053191489361702, 0.48404255319148937, 0.5026595744680851, 0.5079787234042553]",0.5007978723404255,0.006052439428616412,-3.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.7393617021276596, 0.7101063829787234, 0.7313829787234043, 0.7074468085106383, 0.723404255319149, 0.7207446808510638, 0.7074468085106383, 0.7047872340425532, 0.7340425531914894, 0.75]",0.722872340425532,0.004916817242504267
3.0,"[0.6702127659574468, 0.6569148936170213, 0.6808510638297872, 0.6888297872340425, 0.6569148936170213, 0.6462765957446809, 0.675531914893617, 0.6622340425531915, 0.6595744680851063, 0.6835106382978723]",0.6680851063829787,0.004375518680586183,0.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.8590425531914894, 0.8590425531914894, 0.848404255319149, 0.851063829787234, 0.848404255319149, 0.8537234042553191, 0.8696808510638298, 0.8537234042553191, 0.8430851063829787, 0.8457446808510638]",0.8531914893617021,0.0024695723895716525
3.0,"[0.7819148936170213, 0.7659574468085106, 0.7712765957446809, 0.7712765957446809, 0.7446808510638298, 0.7606382978723404, 0.773936170212766, 0.7526595744680851, 0.7659574468085106, 0.75]",0.7638297872340425,0.0037149515673327986,3.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.925531914893617, 0.925531914893617, 0.9122340425531915, 0.8856382978723404, 0.9202127659574468, 0.9175531914893617, 0.901595744680851, 0.9148936170212766, 0.9042553191489362, 0.898936170212766]",0.9106382978723404,0.0040664343763048725
3.0,"[0.8085106382978723, 0.8324468085106383, 0.800531914893617, 0.8111702127659575, 0.7925531914893617, 0.800531914893617, 0.824468085106383, 0.7952127659574468, 0.8164893617021277, 0.8138297872340425]",0.8095744680851065,0.004047061067557927,6.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9601063829787234, 0.9521276595744681, 0.925531914893617, 0.9335106382978723, 0.9414893617021277, 0.9414893617021277, 0.949468085106383, 0.9414893617021277, 0.9281914893617021, 0.9361702127659575]",0.9409574468085106,0.0034059171475706684
3.0,"[0.8297872340425532, 0.8563829787234043, 0.8430851063829787, 0.8297872340425532, 0.8324468085106383, 0.8404255319148937, 0.8537234042553191, 0.824468085106383, 0.8297872340425532, 0.8297872340425532]",0.836968085106383,0.003480103976310384,9.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9627659574468085, 0.9547872340425532, 0.949468085106383, 0.9468085106382979, 0.9521276595744681, 0.9414893617021277, 0.9601063829787234, 0.9680851063829787, 0.9414893617021277, 0.9521276595744681]",0.9529255319148936,0.0027766772630081166
3.0,"[0.8377659574468085, 0.8537234042553191, 0.875, 0.8377659574468085, 0.8351063829787234, 0.8404255319148937, 0.875, 0.8430851063829787, 0.8404255319148937, 0.848404255319149]",0.8486702127659574,0.004715278775522053,12.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9707446808510638, 0.9707446808510638, 0.9680851063829787, 0.9601063829787234, 0.9627659574468085, 0.9521276595744681, 0.976063829787234, 0.9680851063829787, 0.9601063829787234, 0.9574468085106383]",0.964627659574468,0.0023134731118262157
3.0,"[0.8430851063829787, 0.8563829787234043, 0.8696808510638298, 0.8377659574468085, 0.8430851063829787, 0.8617021276595744, 0.8723404255319149, 0.8430851063829787, 0.8457446808510638, 0.8590425531914894]",0.8531914893617021,0.0038805086220282422,15.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9787234042553191, 0.973404255319149, 0.9680851063829787, 0.9627659574468085, 0.9654255319148937, 0.9601063829787234, 0.9680851063829787, 0.973404255319149, 0.9654255319148937, 0.9574468085106383]",0.9672872340425531,0.0020620041400022976
3.0,"[0.8430851063829787, 0.851063829787234, 0.8696808510638298, 0.8537234042553191, 0.848404255319149, 0.8617021276595744, 0.8670212765957447, 0.8590425531914894, 0.8457446808510638, 0.8696808510638298]",0.8569148936170212,0.0031418519763598165,18.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9787234042553191, 0.973404255319149, 0.9813829787234043, 0.9680851063829787, 0.9601063829787234, 0.9627659574468085, 0.9680851063829787, 0.976063829787234, 0.9707446808510638, 0.9627659574468085]",0.9702127659574469,0.002270611431713776
3.0,"[0.8404255319148937, 0.8563829787234043, 0.875, 0.8457446808510638, 0.8377659574468085, 0.851063829787234, 0.8643617021276596, 0.8563829787234043, 0.8404255319148937, 0.8803191489361702]",0.8547872340425531,0.004660794123437912,inf,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9787234042553191, 0.9601063829787234, 0.9680851063829787, 0.9601063829787234, 0.9574468085106383, 0.9627659574468085, 0.976063829787234, 0.9601063829787234, 0.9707446808510638, 0.9680851063829787]",0.966223404255319,0.0023134731118262144
4.0,"[0.02127659574468085, 0.013297872340425532, 0.015957446808510637, 0.015957446808510637, 0.010638297872340425, 0.015957446808510637, 0.010638297872340425, 0.005319148936170213, 0.013297872340425532, 0.013297872340425532]",0.013563829787234041,0.0013415554920586487,-21.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.18085106382978725, 0.18882978723404256, 0.18351063829787234, 0.1702127659574468, 0.17287234042553193, 0.16489361702127658, 0.19680851063829788, 0.10372340425531915, 0.1595744680851064, 0.14627659574468085]",0.16675531914893618,0.008410780152608575
4.0,"[0.026595744680851064, 0.034574468085106384, 0.02127659574468085, 0.02925531914893617, 0.018617021276595744, 0.026595744680851064, 0.023936170212765957, 0.015957446808510637, 0.023936170212765957, 0.02127659574468085]",0.02420212765957447,0.0017029585737853325,-18.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.2553191489361702, 0.22872340425531915, 0.2473404255319149, 0.24202127659574468, 0.2526595744680851, 0.2074468085106383, 0.2845744680851064, 0.17819148936170212, 0.21808510638297873, 0.20212765957446807]",0.23164893617021276,0.00981163124771102
4.0,"[0.0398936170212766, 0.04521276595744681, 0.0425531914893617, 0.047872340425531915, 0.03723404255319149, 0.026595744680851064, 0.034574468085106384, 0.03723404255319149, 0.031914893617021274, 0.023936170212765957]",0.036702127659574466,0.002437540263274383,-15.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.34308510638297873, 0.3271276595744681, 0.35106382978723405, 0.3324468085106383, 0.3537234042553192, 0.2898936170212766, 0.39361702127659576, 0.2473404255319149, 0.3271276595744681, 0.3351063829787234]",0.33005319148936174,0.012344360768975769
4.0,"[0.061170212765957445, 0.07180851063829788, 0.07712765957446809, 0.07446808510638298, 0.07712765957446809, 0.07446808510638298, 0.10106382978723404, 0.06648936170212766, 0.06382978723404255, 0.05851063829787234]",0.0726063829787234,0.003803801055483144,-12.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.43882978723404253, 0.4148936170212766, 0.45478723404255317, 0.43351063829787234, 0.4920212765957447, 0.39361702127659576, 0.48404255319148937, 0.35904255319148937, 0.4308510638297872, 0.45478723404255317]",0.43563829787234043,0.012629789942204345
4.0,"[0.13297872340425532, 0.13829787234042554, 0.1702127659574468, 0.13297872340425532, 0.15691489361702127, 0.1356382978723404, 0.19148936170212766, 0.11170212765957446, 0.10904255319148937, 0.14095744680851063]",0.14202127659574468,0.007951094796020802,-9.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.550531914893617, 0.5345744680851063, 0.5957446808510638, 0.5638297872340425, 0.5877659574468085, 0.5345744680851063, 0.6196808510638298, 0.48138297872340424, 0.550531914893617, 0.5691489361702128]",0.5587765957446809,0.012177702009661135
4.0,"[0.2579787234042553, 0.22340425531914893, 0.2526595744680851, 0.26861702127659576, 0.2579787234042553, 0.22074468085106383, 0.28191489361702127, 0.22074468085106383, 0.22872340425531915, 0.26063829787234044]",0.24734042553191488,0.007002984985153016,-6.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.6861702127659575, 0.6622340425531915, 0.7393617021276596, 0.6888297872340425, 0.7420212765957447, 0.6648936170212766, 0.7340425531914894, 0.6542553191489362, 0.7047872340425532, 0.7180851063829787]",0.699468085106383,0.010482007981459186
4.0,"[0.39893617021276595, 0.3962765957446808, 0.3962765957446808, 0.4175531914893617, 0.4175531914893617, 0.39095744680851063, 0.44148936170212766, 0.35904255319148937, 0.375, 0.4015957446808511]",0.399468085106383,0.007265177747712012,-3.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.8138297872340425, 0.7925531914893617, 0.8324468085106383, 0.7792553191489362, 0.8218085106382979, 0.7845744680851063, 0.824468085106383, 0.7553191489361702, 0.8297872340425532, 0.8218085106382979]",0.8055851063829786,0.008225593706924552
4.0,"[0.550531914893617, 0.550531914893617, 0.5452127659574468, 0.5531914893617021, 0.5478723404255319, 0.5292553191489362, 0.5824468085106383, 0.5478723404255319, 0.48404255319148937, 0.5132978723404256]",0.5404255319148936,0.00837097279015097,0.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.8909574468085106, 0.8909574468085106, 0.8909574468085106, 0.8696808510638298, 0.8856382978723404, 0.8670212765957447, 0.8776595744680851, 0.8776595744680851, 0.8803191489361702, 0.9042553191489362]",0.8835106382978724,0.00356378568124855
4.0,"[0.6595744680851063, 0.6542553191489362, 0.6702127659574468, 0.6861702127659575, 0.6702127659574468, 0.6382978723404256, 0.6622340425531915, 0.6595744680851063, 0.6462765957446809, 0.6622340425531915]",0.660904255319149,0.004200481468256084,3.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9361702127659575, 0.925531914893617, 0.9281914893617021, 0.9042553191489362, 0.9202127659574468, 0.9175531914893617, 0.9175531914893617, 0.9069148936170213, 0.9202127659574468, 0.9281914893617021]",0.9204787234042554,0.0030825068529634235
4.0,"[0.7420212765957447, 0.7553191489361702, 0.75, 0.7606382978723404, 0.7367021276595744, 0.7420212765957447, 0.7579787234042553, 0.726063829787234, 0.7127659574468085, 0.7526595744680851]",0.7436170212765958,0.004793796395246723,6.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9414893617021277, 0.9468085106382979, 0.949468085106383, 0.9228723404255319, 0.9601063829787234, 0.9414893617021277, 0.949468085106383, 0.9414893617021277, 0.9308510638297872, 0.9468085106382979]",0.9430851063829788,0.003274146332024715
4.0,"[0.7792553191489362, 0.8058510638297872, 0.8058510638297872, 0.8058510638297872, 0.7898936170212766, 0.7952127659574468, 0.8031914893617021, 0.7659574468085106, 0.7632978723404256, 0.7898936170212766]",0.7904255319148936,0.0051204003823381705,9.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9547872340425532, 0.9574468085106383, 0.9680851063829787, 0.9414893617021277, 0.9654255319148937, 0.9547872340425532, 0.9547872340425532, 0.9574468085106383, 0.9414893617021277, 0.9441489361702128]",0.9539893617021276,0.002914766351555592
4.0,"[0.800531914893617, 0.824468085106383, 0.8404255319148937, 0.8324468085106383, 0.8111702127659575, 0.824468085106383, 0.824468085106383, 0.8031914893617021, 0.8058510638297872, 0.824468085106383]",0.8191489361702129,0.0041958012646096735,12.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9654255319148937, 0.9680851063829787, 0.973404255319149, 0.9547872340425532, 0.9627659574468085, 0.9574468085106383, 0.9680851063829787, 0.9627659574468085, 0.9574468085106383, 0.9574468085106383]",0.9627659574468085,0.0019013839175112863
4.0,"[0.8085106382978723, 0.8430851063829787, 0.8537234042553191, 0.8351063829787234, 0.8297872340425532, 0.8404255319148937, 0.8404255319148937, 0.8377659574468085, 0.8164893617021277, 0.848404255319149]",0.835372340425532,0.004387178380020785,15.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.973404255319149, 0.9654255319148937, 0.973404255319149, 0.9627659574468085, 0.9627659574468085, 0.9627659574468085, 0.973404255319149, 0.9654255319148937, 0.9574468085106383, 0.9574468085106383]",0.9654255319148936,0.0019422785727133563
4.0,"[0.824468085106383, 0.8563829787234043, 0.8590425531914894, 0.8537234042553191, 0.8377659574468085, 0.8563829787234043, 0.8670212765957447, 0.848404255319149, 0.824468085106383, 0.8563829787234043]",0.848404255319149,0.004640515010036312,18.0,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.9680851063829787, 0.9707446808510638, 0.976063829787234, 0.9680851063829787, 0.9680851063829787, 0.9627659574468085, 0.973404255319149, 0.973404255319149, 0.9547872340425532, 0.9680851063829787]",0.9683510638297872,0.0019198943109670049
4.0,"[0.8297872340425532, 0.848404255319149, 0.8829787234042553, 0.851063829787234, 0.8351063829787234, 0.8590425531914894, 0.8563829787234043, 0.8563829787234043, 0.848404255319149, 0.8696808510638298]",0.8537234042553191,0.004871855200012076,inf,kell_like,models/spkr_word_recognition/simplified_IHC0050/arch0_00??,"[0.976063829787234, 0.9521276595744681, 0.976063829787234, 0.949468085106383, 0.9627659574468085, 0.9601063829787234, 0.9813829787234043, 0.9601063829787234, 0.9707446808510638, 0.9654255319148937]",0.9654255319148936,0.0033406815037972997
0.0,"[0.0026595744680851063, 0.005319148936170213, 0.010638297872340425, 0.013297872340425532, 0.013297872340425532, 0.013297872340425532, 0.007978723404255319, 0.010638297872340425, 0.007978723404255319, 0.013297872340425532]",0.009840425531914894,0.0011926971672937686,-21.0,kell_like,models/spkr_word_recognition/simplified_IHC0320/arch0_00??,"[0.02925531914893617, 0.018617021276595744, 0.02127659574468085, 0.034574468085106384, 0.026595744680851064, 0.013297872340425532, 0.02127659574468085, 0.015957446808510637, 0.018617021276595744, 0.023936170212765957]",0.02234042553191489,0.002029348074868723
0.0,"[0.023936170212765957, 0.023936170212765957, 0.031914893617021274, 0.023936170212765957, 0.026595744680851064, 0.031914893617021274, 0.015957446808510637, 0.031914893617021274, 0.02127659574468085, 0.034574468085106384]",0.026595744680851064,0.0018595901563300556,-18.0,kell_like,models/spkr_word_recognition/simplified_IHC0320/arch0_00??,"[0.047872340425531915, 0.05851063829787234, 0.05053191489361702, 0.061170212765957445, 0.05851063829787234, 0.05851063829787234, 0.05851063829787234, 0.05053191489361702, 0.05319148936170213, 0.06382978723404255]",0.05611702127659575,0.001656165043640904
